"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","Pdam_gene","List"
"1153","Pocillopora_acuta_HIv2___RNAseq.g29167.t1",23442.9124572885,0.484345464856385,0.515939197282114,0.273691056877638,0.518668767671707,"XP_027048698.1","gastrodermis"
"1154","Pocillopora_acuta_HIv2___TS.g8878.t1",1377.63710649532,0.164976641916726,0.632385260347108,0.733581772892606,0.881858939753877,"XP_027048699.1","gastrodermis_symbiont_containing"
"1155","Pocillopora_acuta_HIv2___TS.g8878.t1",1377.63710649532,0.164976641916726,0.632385260347108,0.733581772892606,0.881858939753877,"XP_027048700.1","gastrodermis_symbiont_containing"
"1156","Pocillopora_acuta_HIv2___RNAseq.g18384.t1",410.677020190435,0.111653440376412,1.00499115690215,0.498553396987356,0.728461829714573,"XP_027048703.1","gastrodermis_symbiont_containing"
"1157","Pocillopora_acuta_HIv2___RNAseq.g23738.t1",300.77052569332,-0.28388415820029,0.867633280754709,0.490595966974449,0.722604894737111,"XP_027048747.1","gastrodermis_symbiont_containing"
"1158","Pocillopora_acuta_HIv2___RNAseq.g23783.t1",367.106842972772,0.124476688055411,0.906973465668382,0.71362250717391,0.870747084845912,"XP_027048748.1","cnidocyte"
"1159","Pocillopora_acuta_HIv2___RNAseq.g23720.t1",2098.91358125837,0.249737090965903,0.504778286235054,0.56926454965062,0.77986763081517,"XP_027048758.1","gastrodermis_symbiont_containing"
"1160","Pocillopora_acuta_HIv2___RNAseq.g29182.t1",169.304114336385,0.0862760617654789,1.02228736109076,0.000946114754534321,0.00558783332363594,"XP_027048789.1","gastrodermis_symbiont_containing"
"1161","Pocillopora_acuta_HIv2___RNAseq.g29112.t1",113.124085890335,-0.0515414715655223,0.983171227350374,0.98707997675291,0.995585450161384,"XP_027048809.1","immune"
"1162","Pocillopora_acuta_HIv2___RNAseq.g10927.t1",5557.52588219212,-4.22573042609599,0.832662915116538,2.40823430411986e-09,8.57948299871668e-08,"XP_027048844.1","epidermis"
"1163","Pocillopora_acuta_HIv2___RNAseq.g10927.t1",5557.52588219212,-4.22573042609599,0.832662915116538,2.40823430411986e-09,8.57948299871668e-08,"XP_027048845.1","epidermis"
"1164","Pocillopora_acuta_HIv2___RNAseq.g10898.t1",559.809684486271,1.03095074183585,1.27186756639535,0.0521656314985915,0.160434551136642,"XP_027048891.1","gastrodermis"
"1165","Pocillopora_acuta_HIv2___RNAseq.g18682.t1",303.89604677226,-0.0556244791162155,0.966401088321339,0.889820931376904,0.957393416018811,"XP_027048916.1","immune"
"1166","Pocillopora_acuta_HIv2___RNAseq.g18682.t1",303.89604677226,-0.0556244791162155,0.966401088321339,0.889820931376904,0.957393416018811,"XP_027048917.1","immune"
"1167","Pocillopora_acuta_HIv2___RNAseq.g10406.t1",1102.69525497695,0.0186456131902634,0.558490050055895,0.973482396483543,0.991578243837536,"XP_027048921.1","calicoblast"
"1168","Pocillopora_acuta_HIv2___RNAseq.g10414.t1",652.777397949716,-0.256455747440523,0.991841188063425,0.191970744492023,0.411510466326727,"XP_027048927.1","immune"
"1169","Pocillopora_acuta_HIv2___RNAseq.g10414.t1",652.777397949716,-0.256455747440523,0.991841188063425,0.191970744492023,0.411510466326727,"XP_027048928.1","immune"
"1170","Pocillopora_acuta_HIv2___TS.g9790.t1b",2341.4027716912,-0.622850863215539,0.642788332804833,0.2013313243149,0.424896959994868,"XP_027048966.1","cnidocyte"
"1171","Pocillopora_acuta_HIv2___RNAseq.g3326.t2",11247.9914903448,-0.447018345808341,0.592354346557661,0.347583383118991,0.598909165631154,"XP_027048969.1","cnidocyte"
"1172","Pocillopora_acuta_HIv2___RNAseq.g3260.t1",643.364799825137,-0.676145686175145,0.846443991879037,0.166953385958012,0.374331696558159,"XP_027048971.1","calicoblast"
"1173","Pocillopora_acuta_HIv2___RNAseq.g23053.t1",1003.7088565745,-1.10828225831793,1.95662111223744,5.29899730250182e-05,0.000481134318790875,"XP_027049048.1","immune"
"1174","Pocillopora_acuta_HIv2___RNAseq.g33.t1",30447.9102108154,-2.83711057796644,0.558014908867283,3.46930199180889e-08,8.72695374078675e-07,"XP_027049056.1","epidermis"
"1175","Pocillopora_acuta_HIv2___RNAseq.g1190.t1",495.277187099219,0.0865837169396758,0.918030325608825,0.813875801336896,0.922493736135639,"XP_027049079.1","immune"
"1176","Pocillopora_acuta_HIv2___RNAseq.g1812.t1",9662.94937539683,3.7931899700518,0.799071256517558,3.36750745196465e-08,8.48564943993322e-07,"XP_027049092.1","immune"
"1177","Pocillopora_acuta_HIv2___RNAseq.g21210.t1",148.647915930941,-0.24927434744194,1.0528889055134,0.00164714807641504,0.00900391148044863,"XP_027049111.1","gastrodermis"
"1178","Pocillopora_acuta_HIv2___RNAseq.g21210.t1",148.647915930941,-0.24927434744194,1.0528889055134,0.00164714807641504,0.00900391148044863,"XP_027049112.1","gastrodermis"
"1179","Pocillopora_acuta_HIv2___RNAseq.g21202.t1",296.02567656074,-0.120872069938985,0.994639950903496,0.351114072071261,0.602647910103088,"XP_027049119.1","cnidocyte"
"1180","Pocillopora_acuta_HIv2___RNAseq.g21202.t1",296.02567656074,-0.120872069938985,0.994639950903496,0.351114072071261,0.602647910103088,"XP_027049121.1","cnidocyte"
"1181","Pocillopora_acuta_HIv2___RNAseq.g21202.t1",296.02567656074,-0.120872069938985,0.994639950903496,0.351114072071261,0.602647910103088,"XP_027049122.1","cnidocyte"
"1182","Pocillopora_acuta_HIv2___RNAseq.g21202.t1",296.02567656074,-0.120872069938985,0.994639950903496,0.351114072071261,0.602647910103088,"XP_027049123.1","cnidocyte"
"1183","Pocillopora_acuta_HIv2___RNAseq.13956_t",3347.66926697208,-0.310989279532956,0.863464685854385,0.438115870509745,0.681163913831888,"XP_027049128.1","gastrodermis_symbiont_containing"
"1184","Pocillopora_acuta_HIv2___RNAseq.g21204.t1",462.552531599708,-0.536859568595117,1.21187727503769,9.90134697974958e-05,0.000824010832653037,"XP_027049135.1","gastrodermis_symbiont_containing"
"1185","Pocillopora_acuta_HIv2___RNAseq.g21204.t1",462.552531599708,-0.536859568595117,1.21187727503769,9.90134697974958e-05,0.000824010832653037,"XP_027049136.1","gastrodermis_symbiont_containing"
"1186","Pocillopora_acuta_HIv2___RNAseq.g21204.t1",462.552531599708,-0.536859568595117,1.21187727503769,9.90134697974958e-05,0.000824010832653037,"XP_027049137.1","gastrodermis_symbiont_containing"
"1187","Pocillopora_acuta_HIv2___RNAseq.g21204.t1",462.552531599708,-0.536859568595117,1.21187727503769,9.90134697974958e-05,0.000824010832653037,"XP_027049138.1","gastrodermis_symbiont_containing"
"1188","Pocillopora_acuta_HIv2___TS.g19009.t3",1597.09837998039,-0.0969101859597546,0.664236684943326,0.820632473721749,0.926391357724336,"XP_027049155.1","immune"
"1189","Pocillopora_acuta_HIv2___TS.g19009.t3",1597.09837998039,-0.0969101859597546,0.664236684943326,0.820632473721749,0.926391357724336,"XP_027049156.1","immune"
"1190","Pocillopora_acuta_HIv2___TS.g19009.t3",1597.09837998039,-0.0969101859597546,0.664236684943326,0.820632473721749,0.926391357724336,"XP_027049158.1","immune"
"1191","Pocillopora_acuta_HIv2___TS.g19009.t3",1597.09837998039,-0.0969101859597546,0.664236684943326,0.820632473721749,0.926391357724336,"XP_027049159.1","immune"
"1192","Pocillopora_acuta_HIv2___RNAseq.g26323.t1",643.415263898919,0.0766722630296444,0.874279975237256,0.865506398890323,0.947452096688839,"XP_027049172.1","cnidocyte"
"1193","Pocillopora_acuta_HIv2___TS.g22442.t1",1451.9140132325,-0.160824345865481,0.762586204236975,0.713842069515192,0.870794610227523,"XP_027049183.1","cnidocyte"
"1194","Pocillopora_acuta_HIv2___RNAseq.g26324.t1",642.018301125397,0.110440079857442,0.92409366499801,0.749737805822339,0.889440481792665,"XP_027049186.1","immune"
"1195","Pocillopora_acuta_HIv2___RNAseq.g26366.t1",935.959218625738,0.287889140534854,0.735672789552442,0.556621278698471,0.771118016555765,"XP_027049188.1","immune"
"1196","Pocillopora_acuta_HIv2___RNAseq.g26345.t1",3911.58586309447,-0.278550067352421,0.507530875356578,0.517231761768071,0.741965704870909,"XP_027049192.1","epidermis"
"1197","Pocillopora_acuta_HIv2___RNAseq.g26348.t2",794.004564672284,-0.269067269724915,0.936716200592188,0.361414901918535,0.611561347952172,"XP_027049224.1","calicoblast"
"1198","Pocillopora_acuta_HIv2___RNAseq.g26348.t2",794.004564672284,-0.269067269724915,0.936716200592188,0.361414901918535,0.611561347952172,"XP_027049225.1","calicoblast"
"1199","Pocillopora_acuta_HIv2___RNAseq.g17257.t1",2168.97525313793,-0.529384369838421,0.622411814138579,0.263889989712639,0.506918427288814,"XP_027049226.1","gastrodermis_symbiont_containing"
"1200","Pocillopora_acuta_HIv2___RNAseq.g17256.t1",129.910786247616,-0.023599683489682,1.00116608490633,0.149293994921516,0.347671605626277,"XP_027049227.1","calicoblast"
"1201","Pocillopora_acuta_HIv2___RNAseq.g17256.t1",129.910786247616,-0.023599683489682,1.00116608490633,0.149293994921516,0.347671605626277,"XP_027049228.1","calicoblast"
"1202","Pocillopora_acuta_HIv2___RNAseq.g16180.t1",2072.88096270181,-0.773899585247079,0.732770654169271,0.125418750136747,0.308366117179221,"XP_027049242.1","calicoblast"
"1203","Pocillopora_acuta_HIv2___RNAseq.g16180.t1",2072.88096270181,-0.773899585247079,0.732770654169271,0.125418750136747,0.308366117179221,"XP_027049243.1","calicoblast"
"1204","Pocillopora_acuta_HIv2___RNAseq.g16181.t1",229.815017931007,-0.307360662670429,1.04921258198074,0.00382301207154922,0.0185619491785458,"XP_027049245.1","cnidocyte"
"1205","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049266.1","gastrodermis"
"1206","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049267.1","gastrodermis"
"1207","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049268.1","gastrodermis"
"1208","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049270.1","gastrodermis"
"1209","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049271.1","gastrodermis"
"1210","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049272.1","gastrodermis"
"1211","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049273.1","gastrodermis"
"1212","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049274.1","gastrodermis"
"1213","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049275.1","gastrodermis"
"1214","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049276.1","gastrodermis"
"1215","Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"XP_027049277.1","gastrodermis"
"1216","Pocillopora_acuta_HIv2___RNAseq.g793.t1",7521.659077243,0.783125114499717,0.624438452460912,0.111851672657448,0.283629486906966,"XP_027049286.1","calicoblast"
"1217","Pocillopora_acuta_HIv2___RNAseq.g788.t1",5692.89543469426,-0.580306037955175,0.603346947969518,0.222137639298536,0.453306200685301,"XP_027049293.1","immune"
"1218","Pocillopora_acuta_HIv2___RNAseq.g775.t1",686.76072988379,4.24720958614062,3.20217545716923,5.08586181505689e-05,0.000464575814913832,"XP_027049296.1","gastrodermis_symbiont_containing"
"1219","Pocillopora_acuta_HIv2___TS.g11524.t1",1643.51302794141,-0.109959478915684,0.913821794807146,0.704301720611623,0.865231270206016,"XP_027049342.1","immune"
"1220","Pocillopora_acuta_HIv2___RNAseq.g29793.t1",1024.96608923157,-0.10546672198421,0.916065140270018,0.723094369068142,0.875582834173428,"XP_027049354.1","immune"
"1221","Pocillopora_acuta_HIv2___RNAseq.g12070.t1",479.246863181539,0.688899804054481,1.27518784720531,0.0258101856714029,0.0913429228165333,"XP_027049386.1","calicoblast"
"1222","Pocillopora_acuta_HIv2___RNAseq.g12070.t1",479.246863181539,0.688899804054481,1.27518784720531,0.0258101856714029,0.0913429228165333,"XP_027049387.1","calicoblast"
"1223","Pocillopora_acuta_HIv2___RNAseq.g12070.t1",479.246863181539,0.688899804054481,1.27518784720531,0.0258101856714029,0.0913429228165333,"XP_027049388.1","calicoblast"
"1224","Pocillopora_acuta_HIv2___RNAseq.g12070.t1",479.246863181539,0.688899804054481,1.27518784720531,0.0258101856714029,0.0913429228165333,"XP_027049389.1","calicoblast"
"1225","Pocillopora_acuta_HIv2___RNAseq.g12070.t1",479.246863181539,0.688899804054481,1.27518784720531,0.0258101856714029,0.0913429228165333,"XP_027049390.1","calicoblast"
"1226","Pocillopora_acuta_HIv2___RNAseq.g12070.t1",479.246863181539,0.688899804054481,1.27518784720531,0.0258101856714029,0.0913429228165333,"XP_027049391.1","calicoblast"
"1227","Pocillopora_acuta_HIv2___RNAseq.g12078.t1",1963.46600562113,-0.0870929768877477,0.845806105515353,0.791546158030519,0.911828896922063,"XP_027049406.1","immune"
"1228","Pocillopora_acuta_HIv2___RNAseq.g12106.t1",895.838190259708,0.161270184427527,0.96026892493484,0.542664044827107,0.761334036339793,"XP_027049433.1","immune"
"1229","Pocillopora_acuta_HIv2___TS.g6008.t1",2655.57495888339,-0.319436404418067,0.645641830728616,0.490018088079913,0.722471538624886,"XP_027049439.1","immune"
"1230","Pocillopora_acuta_HIv2___RNAseq.g19048.t1",594.187291601563,-0.190551051419381,0.959344061494053,0.354113649941333,0.605139394228667,"XP_027049455.1","immune"
"1231","Pocillopora_acuta_HIv2___RNAseq.19049_t",22594.1017712648,-3.34090966894523,0.648150320054387,1.04543654880153e-08,3.00937983634138e-07,"XP_027049463.1","epidermis"
"1232","Pocillopora_acuta_HIv2___RNAseq.g15254.t1",77.1876455979894,-0.485643789327295,1.17478821610219,0.00178621738954216,0.00966548758785549,"XP_027049465.1","cnidocyte"
"1233","Pocillopora_acuta_HIv2___RNAseq.g19035.t1",570.259707318769,-0.28814816390818,0.952334731182739,0.307655305889025,0.556101767605456,"XP_027049469.1","immune"
"1234","Pocillopora_acuta_HIv2___RNAseq.g21630.t1a",1121.76526919922,-0.185895483557486,0.849248076916939,0.635541448713836,0.823997929339533,"XP_027049494.1","cnidocyte"
"1235","Pocillopora_acuta_HIv2___RNAseq.g12611.t1",1647.05395079248,-0.612853984611804,0.998963397095697,0.170482563450764,0.379421418333875,"XP_027049544.1","calicoblast"
"1236","Pocillopora_acuta_HIv2___RNAseq.g12601.t1",1672.76252554416,-0.155544857068729,0.623077698845572,0.732327906058599,0.88101063239055,"XP_027049547.1","immune"
"1237","Pocillopora_acuta_HIv2___RNAseq.g24171.t1",1678.81966153315,-0.236613392501499,0.888227987017424,0.52659216103451,0.749417590960696,"XP_027049629.1","cnidocyte"
"1238","Pocillopora_acuta_HIv2___RNAseq.g24188.t1",2003.86748776566,-0.237379079359008,0.688059434032318,0.605064667337544,0.803793391691069,"XP_027049634.1","immune"
"1239","Pocillopora_acuta_HIv2___RNAseq.g24188.t1",2003.86748776566,-0.237379079359008,0.688059434032318,0.605064667337544,0.803793391691069,"XP_027049635.1","immune"
"1240","Pocillopora_acuta_HIv2___RNAseq.g24174.t1",754.986216723705,-2.06180601272018,2.26128135849346,0.00106833378690251,0.00619085732922992,"XP_027049639.1","immune"
"1241","Pocillopora_acuta_HIv2___RNAseq.g14974.t1",1529.32079685654,-0.448335283723377,1.02929300755792,0.102732208808161,0.266723867923395,"XP_027049686.1","gastrodermis"
"1242","Pocillopora_acuta_HIv2___RNAseq.g16715.t1",164499.295892458,3.53373267711346,0.674689347559383,5.81754614287225e-09,1.81728932553821e-07,"XP_027049740.1","gastrodermis"
"1243","Pocillopora_acuta_HIv2___TS.g17088.t1",149.082060316764,-0.0488192450453012,1.01759037192548,0.00367618801515576,0.0179333502364968,"XP_027049750.1","cnidocyte"
"1244","Pocillopora_acuta_HIv2___TS.g17089.t1b",5897.31577632331,0.175976132148715,0.481855698499508,0.68266900405136,0.852982418330932,"XP_027049752.1","immune"
"1245","Pocillopora_acuta_HIv2___RNAseq.g16705.t1",1006.58007263654,-0.000714583710719526,0.987398431035687,0.880533299701923,0.953504426100978,"XP_027049757.1","immune"
"1246","Pocillopora_acuta_HIv2___RNAseq.g6515.t1",742.131792526136,-0.187843730211942,1.00503476965332,0.314505420426818,0.563973022694458,"XP_027049771.1","cnidocyte"
"1247","Pocillopora_acuta_HIv2___RNAseq.g6513.t1",2607.35180025892,0.284024446711261,0.662833045833142,0.563872895376978,0.775733746768389,"XP_027049774.1","calicoblast"
"1248","Pocillopora_acuta_HIv2___RNAseq.g6513.t1",2607.35180025892,0.284024446711261,0.662833045833142,0.563872895376978,0.775733746768389,"XP_027049775.1","calicoblast"
"1249","Pocillopora_acuta_HIv2___RNAseq.g6513.t1",2607.35180025892,0.284024446711261,0.662833045833142,0.563872895376978,0.775733746768389,"XP_027049777.1","calicoblast"
"1250","Pocillopora_acuta_HIv2___RNAseq.g6513.t1",2607.35180025892,0.284024446711261,0.662833045833142,0.563872895376978,0.775733746768389,"XP_027049778.1","calicoblast"
"1251","Pocillopora_acuta_HIv2___RNAseq.g21421.t1",3132.84583704058,-0.627130008443395,1.13616356124881,0.0465394193847191,0.147458085866501,"XP_027049789.1","epidermis"
"1252","Pocillopora_acuta_HIv2___RNAseq.g21396.t1",812.960976979849,-0.461187692206868,1.04716082749681,0.0868154080150911,0.235312848357913,"XP_027049802.1","cnidocyte"
"1253","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049812.1","gastrodermis"
"1254","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049813.1","gastrodermis"
"1255","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049814.1","gastrodermis"
"1256","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049815.1","gastrodermis"
"1257","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049817.1","gastrodermis"
"1258","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049818.1","gastrodermis"
"1259","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049819.1","gastrodermis"
"1260","Pocillopora_acuta_HIv2___RNAseq.g11005.t1",3035.05210176219,-0.109333765556248,0.559604102557351,0.803611436009323,0.917677827204095,"XP_027049820.1","gastrodermis"
"1261","Pocillopora_acuta_HIv2___RNAseq.g21405.t1",957.85561229597,0.390877293810257,0.938435428228807,0.294914976018642,0.54194514205738,"XP_027049823.1","immune"
"1262","Pocillopora_acuta_HIv2___RNAseq.g21405.t1",957.85561229597,0.390877293810257,0.938435428228807,0.294914976018642,0.54194514205738,"XP_027049824.1","immune"
"1263","Pocillopora_acuta_HIv2___RNAseq.g21405.t1",957.85561229597,0.390877293810257,0.938435428228807,0.294914976018642,0.54194514205738,"XP_027049826.1","immune"
"1264","Pocillopora_acuta_HIv2___RNAseq.g21405.t1",957.85561229597,0.390877293810257,0.938435428228807,0.294914976018642,0.54194514205738,"XP_027049827.1","immune"
"1265","Pocillopora_acuta_HIv2___RNAseq.g21405.t1",957.85561229597,0.390877293810257,0.938435428228807,0.294914976018642,0.54194514205738,"XP_027049828.1","immune"
"1266","Pocillopora_acuta_HIv2___RNAseq.g21405.t1",957.85561229597,0.390877293810257,0.938435428228807,0.294914976018642,0.54194514205738,"XP_027049829.1","immune"
"1267","Pocillopora_acuta_HIv2___RNAseq.g10976.t1",24981.081642158,0.0413992817768424,0.495202894802624,0.931261824607481,0.974728347284363,"XP_027049862.1","gastrodermis_symbiont_containing"
"1268","Pocillopora_acuta_HIv2___RNAseq.g10988.t1",1437.01770911377,-12.3304213075196,2.88742138115584,2.8195805311193e-12,3.15325120463904e-10,"XP_027049876.1","epidermis"
"1269","Pocillopora_acuta_HIv2___RNAseq.g10988.t1",1437.01770911377,-12.3304213075196,2.88742138115584,2.8195805311193e-12,3.15325120463904e-10,"XP_027049878.1","epidermis"
"1270","Pocillopora_acuta_HIv2___RNAseq.g23418.t1",1185.96706002756,12.5683897097163,3.66622196823376,2.1600641631161e-10,1.08483222414275e-08,"XP_027049897.1","calicoblast"
"1271","Pocillopora_acuta_HIv2___RNAseq.g23418.t1",1185.96706002756,12.5683897097163,3.66622196823376,2.1600641631161e-10,1.08483222414275e-08,"XP_027049898.1","calicoblast"
"1272","Pocillopora_acuta_HIv2___RNAseq.g23418.t1",1185.96706002756,12.5683897097163,3.66622196823376,2.1600641631161e-10,1.08483222414275e-08,"XP_027049899.1","calicoblast"
"1273","Pocillopora_acuta_HIv2___RNAseq.g23426.t1",355.097950073331,-0.931665379457416,1.43062520150208,0.00487303889787979,0.0227513346090811,"XP_027049904.1","immune"
"1274","Pocillopora_acuta_HIv2___RNAseq.g445.t1",444.402256779154,0.123883422915482,1.02100482494619,0.0119518348118743,0.0482072891017706,"XP_027049989.1","immune"
"1275","Pocillopora_acuta_HIv2___RNAseq.g27084.t1c",2506.07005540617,0.296393563717604,0.564274881389285,0.518161943831146,0.742714803070903,"XP_027049997.1","epidermis"
"1276","Pocillopora_acuta_HIv2___RNAseq.g4632.t1",627.037344268011,-0.0925569447323078,0.961208657069413,0.53608243629276,0.756551503418722,"XP_027050031.1","calicoblast"
"1277","Pocillopora_acuta_HIv2___RNAseq.g27066.t1",7657.02166339574,2.37726293529804,0.707551773173344,6.05131897011668e-05,0.000538954911230096,"XP_027050060.1","gastrodermis_symbiont_containing"
"1278","Pocillopora_acuta_HIv2___RNAseq.g14123.t1",141.086713353645,-0.277056539888327,1.07624174943751,7.80318946430033e-06,9.21349652339918e-05,"XP_027050062.1","immune"
"1279","Pocillopora_acuta_HIv2___RNAseq.g14123.t1",141.086713353645,-0.277056539888327,1.07624174943751,7.80318946430033e-06,9.21349652339918e-05,"XP_027050063.1","immune"
"1280","Pocillopora_acuta_HIv2___RNAseq.g14123.t1",141.086713353645,-0.277056539888327,1.07624174943751,7.80318946430033e-06,9.21349652339918e-05,"XP_027050064.1","immune"
"1281","Pocillopora_acuta_HIv2___RNAseq.g14123.t1",141.086713353645,-0.277056539888327,1.07624174943751,7.80318946430033e-06,9.21349652339918e-05,"XP_027050065.1","immune"
"1282","Pocillopora_acuta_HIv2___RNAseq.g14151.t1",7341.21317565226,-0.238161832939074,0.901914835539737,0.530547977579902,0.751710387795533,"XP_027050082.1","gastrodermis"
"1283","Pocillopora_acuta_HIv2___RNAseq.g14116.t1",241.818896500342,-0.28827586283344,1.02870683781599,0.0026496018832164,0.0136275577499665,"XP_027050083.1","calicoblast"
"1284","Pocillopora_acuta_HIv2___RNAseq.g14114.t2b",451.186028097953,-0.217672478654994,1.00485201762633,0.34948437919772,0.600991803675642,"XP_027050085.1","cnidocyte"
"1285","Pocillopora_acuta_HIv2___RNAseq.g14114.t2b",451.186028097953,-0.217672478654994,1.00485201762633,0.34948437919772,0.600991803675642,"XP_027050086.1","cnidocyte"
"1286","Pocillopora_acuta_HIv2___RNAseq.g14114.t2b",451.186028097953,-0.217672478654994,1.00485201762633,0.34948437919772,0.600991803675642,"XP_027050087.1","cnidocyte"
"1287","Pocillopora_acuta_HIv2___TS.g12530.t1",1600.16719485141,-0.333632844696375,0.681319286773189,0.471474058240486,0.709024826199874,"XP_027050128.1","immune"
"1288","Pocillopora_acuta_HIv2___RNAseq.g14036.t1",249.059574246957,0.484292746918373,0.988814210051966,0.204533985816265,0.429460939496399,"XP_027050143.1","calicoblast"
"1289","Pocillopora_acuta_HIv2___RNAseq.g14061.t1",207.688673349591,0.0722147670122773,0.903565985527816,0.813859815797564,0.922493736135639,"XP_027050148.1","gastrodermis_symbiont_containing"
"1290","Pocillopora_acuta_HIv2___RNAseq.g14061.t1",207.688673349591,0.0722147670122773,0.903565985527816,0.813859815797564,0.922493736135639,"XP_027050149.1","gastrodermis_symbiont_containing"
"1291","Pocillopora_acuta_HIv2___RNAseq.g14061.t1",207.688673349591,0.0722147670122773,0.903565985527816,0.813859815797564,0.922493736135639,"XP_027050150.1","gastrodermis_symbiont_containing"
"1292","Pocillopora_acuta_HIv2___RNAseq.g14052.t1",4312.30961466415,0.0498765992585266,0.675785718381539,0.93454681751858,0.975836353493267,"XP_027050197.1","gastrodermis_symbiont_containing"
"1293","Pocillopora_acuta_HIv2___TS.g28485.t1",5173.18701209941,-0.684509793056611,0.608760845859292,0.154734031997249,0.355701372982868,"XP_027050211.1","calicoblast"
"1294","Pocillopora_acuta_HIv2___RNAseq.g10343.t1",180.956691067974,9.46293255639878,3.31399728006812,1.50181989303073e-07,3.08118055784346e-06,"XP_027050228.1","gastrodermis"
"1295","Pocillopora_acuta_HIv2___RNAseq.g1909.t1",222.475227032672,-0.134406421359863,1.00008498981709,0.56260409238029,0.774525454838707,"XP_027050267.1","immune"
"1296","Pocillopora_acuta_HIv2___RNAseq.g1912.t1",9915.27589359434,0.674084538449927,0.563761025977844,0.15201628934841,0.351802177461665,"XP_027050273.1","gastrodermis_symbiont_containing"
"1297","Pocillopora_acuta_HIv2___RNAseq.g18776.t1",2812.74468897032,-0.143106801190017,0.752337531015459,0.727038616986872,0.877713592863543,"XP_027050286.1","calicoblast"
"1298","Pocillopora_acuta_HIv2___RNAseq.g18770.t1",131.999508696443,-0.577961878115919,1.18015966151916,0.0720581142072266,0.205843987030797,"XP_027050292.1","immune"
"1299","Pocillopora_acuta_HIv2___RNAseq.g6505.t1",1954.75622105436,8.09624261662431,2.48372435642332,1.27388545421658e-09,5.08991138391949e-08,"XP_027050329.1","calicoblast"
"1300","Pocillopora_acuta_HIv2___RNAseq.g26880.t1",1748.73769681016,0.0870907806754447,0.660219959803331,0.860094378019167,0.94521887111443,"XP_027050344.1","calicoblast"
"1301","Pocillopora_acuta_HIv2___RNAseq.g9528.t1",459.007655733701,-0.932171255500444,1.27478811074973,0.027061095362718,0.0951182705531841,"XP_027050345.1","immune"
"1302","Pocillopora_acuta_HIv2___RNAseq.g9528.t1",459.007655733701,-0.932171255500444,1.27478811074973,0.027061095362718,0.0951182705531841,"XP_027050346.1","immune"
"1303","Pocillopora_acuta_HIv2___TS.g12304.t1",114980.255845133,5.93217094830069,1.20542525432642,6.27188609279069e-11,3.92712382883656e-09,"XP_027050354.1","calicoblast"
"1304","Pocillopora_acuta_HIv2___TS.g22883.t1",2589.67808780979,2.58015124215372,1.95484028431713,0.000805465966420186,0.00487662609388931,"XP_027050375.1","calicoblast"
