"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","Mcap_gene","List"
"1508","Pocillopora_acuta_HIv2___RNAseq.g2472.t1",60.5284652634564,-0.50518977633272,1.11646852394038,0.00895327504866738,0.0379543289284657,"Montipora_capitata_HIv3___RNAseq.g39446.t1","gastrodermis"
"1509","Pocillopora_acuta_HIv2___TS.g5664.t1b",2217.16625991156,-1.15856022797348,0.666292721535043,0.0258039800855577,0.0913429228165333,"Montipora_capitata_HIv3___RNAseq.g39492.t1","neuron"
"1510","Pocillopora_acuta_HIv2___RNAseq.g20060.t1",4926.13035022732,-2.48661114094141,0.688071356607355,2.01389036393018e-05,0.000208510452568977,"Montipora_capitata_HIv3___RNAseq.g39496.t1","gastrodermis"
"1511","Pocillopora_acuta_HIv2___TS.g7019.t1",414.808455994647,0.399736013028266,1.12562729761523,0.00443864006805831,0.0210148903254977,"Montipora_capitata_HIv3___RNAseq.g39529.t1","cnidocyte"
"1512","Pocillopora_acuta_HIv2___RNAseq.g16366.t1",3410.4185947434,-0.260153426122786,0.55683460906096,0.563918190670753,0.775733746768389,"Montipora_capitata_HIv3___RNAseq.g39536.t1","cnidocyte"
"1513","Pocillopora_acuta_HIv2___TS.g7019.t1",414.808455994647,0.399736013028266,1.12562729761523,0.00443864006805831,0.0210148903254977,"Montipora_capitata_HIv3___RNAseq.g39537.t1","gastrodermis"
"1514","Pocillopora_acuta_HIv2___TS.g23932.t1",273.508241549708,-1.70242085833424,3.19886150490917,0.000411203494254562,0.00277667943085807,"Montipora_capitata_HIv3___RNAseq.g39613.t1b","gland"
"1515","Pocillopora_acuta_HIv2___TS.g1051.t2",1233.14499076613,0.0686659896782447,0.551566263715323,0.883779526475217,0.955164598805513,"Montipora_capitata_HIv3___RNAseq.g39623.t1","calicoblast"
"1516","Pocillopora_acuta_HIv2___RNAseq.g6394.t1",181.446251793353,-0.4022708804638,1.0521848480256,0.0524176902845248,0.161004347478311,"Montipora_capitata_HIv3___RNAseq.g39644.t1","neuron"
"1517","Pocillopora_acuta_HIv2___RNAseq.g6394.t1",181.446251793353,-0.4022708804638,1.0521848480256,0.0524176902845248,0.161004347478311,"Montipora_capitata_HIv3___RNAseq.g39648.t1","neuron"
"1518","Pocillopora_acuta_HIv2___RNAseq.g6379.t1",156.421421073687,-12.1917760345026,3.66704969153415,1.20637923813308e-09,4.83353720231493e-08,"Montipora_capitata_HIv3___RNAseq.g39650.t1","neuron"
"1519","Pocillopora_acuta_HIv2___TS.g1039.t1",425.77966452591,-0.038162368913146,1.00542396444539,0.114506731279912,0.288591280925709,"Montipora_capitata_HIv3___RNAseq.g39688.t1","cnidocyte"
"1520","Pocillopora_acuta_HIv2___RNAseq.g1071.t1",1265.95713223639,0.506870058015991,1.13574973053049,1.28423304137258e-06,1.94708036796781e-05,"Montipora_capitata_HIv3___RNAseq.g39702.t1","gland"
"1521","Pocillopora_acuta_HIv2___RNAseq.g11375.t1",736.16124188365,1.38142700120026,1.32755304803639,0.0183246589140724,0.0691802390475286,"Montipora_capitata_HIv3___RNAseq.g39710.t1","gastrodermis"
"1522","Pocillopora_acuta_HIv2___RNAseq.g6203.t1",921.81342529456,-0.481344546193724,0.872912574963385,0.251567605322308,0.4922581282996,"Montipora_capitata_HIv3___RNAseq.g39714.t1","immune"
"1523","Pocillopora_acuta_HIv2___RNAseq.g6204.t1",545.610018756172,-1.65824200982182,1.61137022501135,0.0150422980015189,0.0586288866327051,"Montipora_capitata_HIv3___RNAseq.g39715.t2","epidermis"
"1524","Pocillopora_acuta_HIv2___RNAseq.g6331.t1",707.668297730793,-0.512458503438877,1.08592955334626,0.0529171946673053,0.162194173271435,"Montipora_capitata_HIv3___RNAseq.g39730.t1","gastrodermis"
"1525","Pocillopora_acuta_HIv2___TS.g21627.t1a",1049.97439110615,-0.259306053723155,0.999975270129381,0.14760817510227,0.344744815869406,"Montipora_capitata_HIv3___RNAseq.g39746.t1","gastrodermis"
"1526","Pocillopora_acuta_HIv2___RNAseq.g6351.t1",1780.06230928926,-6.55617592440502,0.680641849792378,2.76863968827508e-24,4.00456044512108e-20,"Montipora_capitata_HIv3___RNAseq.g39764.t1","neuron"
"1527","Pocillopora_acuta_HIv2___RNAseq.g6141.t1",13738.7303350538,0.459762506711849,0.503571186290675,0.293260484347507,0.540187454535961,"Montipora_capitata_HIv3___RNAseq.g39770.t1","gland"
"1528","Pocillopora_acuta_HIv2___RNAseq.g6126.t1",3906.42272767078,-0.276255018858361,0.643851642612848,0.545440011371628,0.763440817239297,"Montipora_capitata_HIv3___RNAseq.g39775.t1","gland"
"1529","Pocillopora_acuta_HIv2___RNAseq.g6129.t1",2302.60599471884,-0.0708766399215307,0.664424721787519,0.869129009191394,0.948721354829746,"Montipora_capitata_HIv3___RNAseq.g39778.t1","epidermis"
"1530","Pocillopora_acuta_HIv2___RNAseq.g6132.t1",1872.52644416345,0.0888779380123987,0.769636884002444,0.851117183962337,0.941559311367103,"Montipora_capitata_HIv3___RNAseq.g39781.t1","epidermis"
"1531","Pocillopora_acuta_HIv2___TS.g2668.t1b",642.626406210649,0.936791323297088,0.601494631522023,0.0557310313649468,0.168912053557848,"Montipora_capitata_HIv3___RNAseq.g39782.t1","calicoblast"
"1532","Pocillopora_acuta_HIv2___RNAseq.g6137.t1",388.512086920167,-0.110787755403693,1.01874767431642,0.000604123313957643,0.00384243532250732,"Montipora_capitata_HIv3___RNAseq.g39784.t1","neuron"
"1533","Pocillopora_acuta_HIv2___RNAseq.g6138.t1",870.707371785307,-0.768058413334398,0.748125429435816,0.136130019670409,0.326856674055909,"Montipora_capitata_HIv3___RNAseq.g39785.t1","gland"
"1534","Pocillopora_acuta_HIv2___RNAseq.g6317.t2",435.829380084628,-0.384376508032515,1.09245938500462,0.0393157496242883,0.129153532265661,"Montipora_capitata_HIv3___RNAseq.g39802.t1","progenitors"
"1535","Pocillopora_acuta_HIv2___RNAseq.g6318.t1",224.947739461304,-0.377482398951816,1.03525118835787,0.276544847124468,0.521437187955717,"Montipora_capitata_HIv3___RNAseq.g39803.t1","cnidocyte"
"1536","Pocillopora_acuta_HIv2___RNAseq.g6282.t1",55.6397311648465,-0.438629302782312,1.15866187140503,6.62119084662174e-05,0.000583956734180103,"Montipora_capitata_HIv3___RNAseq.g39834.t1","gastrodermis"
"1537","Pocillopora_acuta_HIv2___RNAseq.g22456.t1",228.956822438983,0.0720414478038465,1.00519703012866,0.0432072468108455,0.1389208226074,"Montipora_capitata_HIv3___RNAseq.g39848.t1","gland"
"1538","Pocillopora_acuta_HIv2___TS.g2803.t1a",250.541993664864,-0.199357864948929,1.02704947418897,0.000414504363650297,0.00279668842963852,"Montipora_capitata_HIv3___RNAseq.g39852.t1","cnidocyte"
"1539","Pocillopora_acuta_HIv2___RNAseq.g6253.t1",20313.8435276399,0.249127172428718,0.489238232394152,0.566146528309484,0.77728935789923,"Montipora_capitata_HIv3___RNAseq.g39863.t1","gland"
"1540","Pocillopora_acuta_HIv2___RNAseq.g6251.t1",1144.24694807485,-0.0499251654929342,0.845252595707089,0.877270646441933,0.952758869960664,"Montipora_capitata_HIv3___RNAseq.g39868.t1","progenitors"
"1541","Pocillopora_acuta_HIv2___RNAseq.g6252.t1",168.354759132087,-0.267716208326111,1.05689502806652,0.00074613180650231,0.00457678136100484,"Montipora_capitata_HIv3___RNAseq.g39873.t1","cnidocyte"
"1542","Pocillopora_acuta_HIv2___RNAseq.g6251.t1",1144.24694807485,-0.0499251654929342,0.845252595707089,0.877270646441933,0.952758869960664,"Montipora_capitata_HIv3___RNAseq.g39874.t1","progenitors"
"1543","Pocillopora_acuta_HIv2___TS.g2787.t1",3375.23961148052,-0.556904242222004,0.987149046854111,0.13330162823359,0.322030616955381,"Montipora_capitata_HIv3___RNAseq.g39875.t1","neuron"
"1544","Pocillopora_acuta_HIv2___RNAseq.g6183.t1",10096.0917340095,0.0414297658033944,0.522523196745756,0.933178169684888,0.975463543132342,"Montipora_capitata_HIv3___RNAseq.g39886.t1","gland"
"1545","Pocillopora_acuta_HIv2___RNAseq.g6181.t1",21044.3387607922,0.545476108775248,0.517261322014475,0.221937058529836,0.453147602283392,"Montipora_capitata_HIv3___RNAseq.g39888.t1","gland"
"1546","Pocillopora_acuta_HIv2___RNAseq.g6179.t1",1037.47153833223,0.170553232252272,0.910803270044847,0.667284697332438,0.844483844799753,"Montipora_capitata_HIv3___RNAseq.g39896.t1","neuron"
"1547","Pocillopora_acuta_HIv2___TS.g2746.t1",2190.07588565629,-2.13970426220663,0.885144146529845,0.000772016965824144,0.00471158371041368,"Montipora_capitata_HIv3___RNAseq.g39930.t1","immune"
"1548","Pocillopora_acuta_HIv2___RNAseq.g6222.t1",88.0087578362914,-0.782376554623641,1.33463141448814,0.015580399975129,0.0603359853387593,"Montipora_capitata_HIv3___RNAseq.g39978.t1","cnidocyte"
"1549","Pocillopora_acuta_HIv2___TS.g1051.t2",1233.14499076613,0.0686659896782447,0.551566263715323,0.883779526475217,0.955164598805513,"Montipora_capitata_HIv3___RNAseq.g39989.t1","epidermis"
"1550","Pocillopora_acuta_HIv2___RNAseq.g6432.t1",156.434468361584,-0.285820849855779,1.08007054902545,4.02183228761333e-06,5.2125252874587e-05,"Montipora_capitata_HIv3___RNAseq.g40014.t1","progenitors"
"1551","Pocillopora_acuta_HIv2___RNAseq.g20170.t1",65.8639879659293,-1.18884364938917,1.70034088348525,0.00532419928025491,0.0245174206907377,"Montipora_capitata_HIv3___RNAseq.g40016.t1","calicoblast"
"1552","Pocillopora_acuta_HIv2___RNAseq.g5083.t1",4678.89605761009,-0.532427256567921,0.582822641301257,0.253100689625991,0.494308449196642,"Montipora_capitata_HIv3___RNAseq.g40091.t1","progenitors"
"1553","Pocillopora_acuta_HIv2___TS.g25007.t2",712.83150668421,0.681992688304864,1.15050226283128,0.0423892637823193,0.136948472492175,"Montipora_capitata_HIv3___RNAseq.g401.t1","gastrodermis"
"1554","Pocillopora_acuta_HIv2___TS.g7119.t1",9.41073506733185,-0.214334334253003,1.05116753891798,0.0630757074410161,0.186429743350849,"Montipora_capitata_HIv3___RNAseq.g40135.t1","gland"
"1555","Pocillopora_acuta_HIv2___RNAseq.g2519.t1",2787.3644931296,-1.83447772980934,4.0407641061666,0.000445549640412367,0.00296440177851899,"Montipora_capitata_HIv3___RNAseq.g40162.t1","neuron"
"1556","Pocillopora_acuta_HIv2___RNAseq.g2519.t1",2787.3644931296,-1.83447772980934,4.0407641061666,0.000445549640412367,0.00296440177851899,"Montipora_capitata_HIv3___RNAseq.g40166.t1","neuron"
"1557","Pocillopora_acuta_HIv2___RNAseq.g13157.t1",1884.21005701295,-0.231707989449655,0.868892789018622,0.543080139685076,0.76161317937439,"Montipora_capitata_HIv3___RNAseq.g40377.t1","gland"
"1558","Pocillopora_acuta_HIv2___RNAseq.g27129.t1",1060.86799199075,-0.057980000486963,0.892619758310074,0.838405877219967,0.936111900116556,"Montipora_capitata_HIv3___RNAseq.g40385.t1","gastrodermis"
"1559","Pocillopora_acuta_HIv2___RNAseq.g13151.t1",2909.45799437516,0.276806213160535,0.614665792178061,0.560345784588431,0.773584177559136,"Montipora_capitata_HIv3___RNAseq.g40388.t1","neuron"
"1560","Pocillopora_acuta_HIv2___RNAseq.g13142.t1",237.276129885442,0.00551021335428818,1.00624060123511,0.203415288217791,0.427644948587778,"Montipora_capitata_HIv3___RNAseq.g40398.t1","gland"
"1561","Pocillopora_acuta_HIv2___RNAseq.g13143.t1",1498.55986834752,-0.333285002543153,0.856751301315313,0.394988019361802,0.641418659680941,"Montipora_capitata_HIv3___RNAseq.g40399.t1","gastrodermis"
"1562","Pocillopora_acuta_HIv2___TS.g15925.t1",894.06796558365,0.541506745231829,0.662934942431472,0.268203918082745,0.511653374165665,"Montipora_capitata_HIv3___RNAseq.g40401.t1","progenitors"
"1563","Pocillopora_acuta_HIv2___TS.g15925.t1",894.06796558365,0.541506745231829,0.662934942431472,0.268203918082745,0.511653374165665,"Montipora_capitata_HIv3___RNAseq.g40402.t1","progenitors"
"1564","Pocillopora_acuta_HIv2___TS.g15955.t1",1642.67317791579,-0.0329032391938435,0.818242566487719,0.905840247760213,0.964877630429614,"Montipora_capitata_HIv3___RNAseq.g40428.t1","epidermis"
"1565","Pocillopora_acuta_HIv2___RNAseq.g13340.t1",322.61269125966,-0.363734989586734,1.09523540991604,0.0221456512505814,0.0806634851897279,"Montipora_capitata_HIv3___RNAseq.g40431.t1","progenitors"
"1566","Pocillopora_acuta_HIv2___RNAseq.g13345.t1",208.088122771276,-0.261457541979109,0.873755674458903,0.494699372450709,0.725766479676139,"Montipora_capitata_HIv3___RNAseq.g40436.t1","gastrodermis"
"1567","Pocillopora_acuta_HIv2___RNAseq.g31342.t1",986.587819692661,-0.352789734727848,0.814602679740488,0.395278056825475,0.641744507119056,"Montipora_capitata_HIv3___RNAseq.g40444.t1","immune"
"1568","Pocillopora_acuta_HIv2___TS.g15977.t1",1103.71549455351,-0.383679534161466,0.916836220709443,0.364380023233538,0.614890102146508,"Montipora_capitata_HIv3___RNAseq.g40458.t1","neuron"
"1569","Pocillopora_acuta_HIv2___TS.g16008.t2",945.362231842888,-15.1356859473163,3.79729136104194,6.03941798624965e-16,2.64709520463985e-13,"Montipora_capitata_HIv3___RNAseq.g40473.t1","gastrodermis_symbiont_containing"
"1570","Pocillopora_acuta_HIv2___RNAseq.g24441.t1",244.393654049457,5.46310491698353,1.49217489168308,1.39598605419133e-07,2.90108366204358e-06,"Montipora_capitata_HIv3___RNAseq.g40496.t1","epidermis"
"1571","Pocillopora_acuta_HIv2___TS.g14265.t2",2746.64620912988,-0.359624844541869,0.634094365044123,0.442509920835895,0.685292985694528,"Montipora_capitata_HIv3___RNAseq.g40499.t1","gastrodermis"
"1572","Pocillopora_acuta_HIv2___TS.g14245.t1",185.350483474042,1.5951546146371,1.69993317381674,0.0130451436818691,0.0519793273318334,"Montipora_capitata_HIv3___RNAseq.g40507.t1","calicoblast"
"1573","Pocillopora_acuta_HIv2___RNAseq.g11311.t1",898.86131677813,-1.01680046439419,1.42963653894093,0.0197698230571942,0.0734902905934869,"Montipora_capitata_HIv3___RNAseq.g40556.t1","gastrodermis"
"1574","Pocillopora_acuta_HIv2___RNAseq.g24367.t1",1026.0511660494,0.288089263254627,1.01977139746415,0.205409263502913,0.430772739931293,"Montipora_capitata_HIv3___RNAseq.g40587.t1","gland"
"1575","Pocillopora_acuta_HIv2___RNAseq.g24352.t1",921.137428563086,1.12671378452156,0.670111799411848,0.0309629373168598,0.106326667937099,"Montipora_capitata_HIv3___RNAseq.g40593.t1","immune"
"1576","Pocillopora_acuta_HIv2___RNAseq.g5801.t1",2314.50696802596,-0.444746625013823,0.623603447790277,0.351169698969352,0.602671870656467,"Montipora_capitata_HIv3___RNAseq.g40595.t1","gland"
"1577","Pocillopora_acuta_HIv2___RNAseq.g5800.t1",519.6185126126,0.0716553417191012,0.934355926686445,0.770041996378326,0.900977789646991,"Montipora_capitata_HIv3___RNAseq.g40596.t1","gland"
"1578","Pocillopora_acuta_HIv2___RNAseq.g9132.t1",2268.05535449081,-0.0456235155779806,0.715005153440615,0.908270818152281,0.965858092263041,"Montipora_capitata_HIv3___RNAseq.g40608.t1","gland"
"1579","Pocillopora_acuta_HIv2___RNAseq.g9133.t1",17.0855149778774,-0.170686631955798,0.995001830810728,0.506492899194204,0.734869424610791,"Montipora_capitata_HIv3___RNAseq.g40609.t1","immune"
"1580","Pocillopora_acuta_HIv2___TS.g23468.t1",5804.94849377891,0.195196906007454,0.494456197386447,0.655628321378577,0.836435870485081,"Montipora_capitata_HIv3___RNAseq.g40615.t1","gland"
"1581","Pocillopora_acuta_HIv2___RNAseq.g5708.t1",620.732064150396,-0.386444784239844,1.03047914188134,0.105910829921519,0.272762784472573,"Montipora_capitata_HIv3___RNAseq.g40624.t1","epidermis"
"1582","Pocillopora_acuta_HIv2___RNAseq.g5711.t2",347.776168613039,-1.37401482187436,2.62357664232688,0.000137817162022536,0.00108690699645254,"Montipora_capitata_HIv3___RNAseq.g40629.t1","cnidocyte"
"1583","Pocillopora_acuta_HIv2___RNAseq.g5713.t1",194.195636415698,-0.0229345373785428,1.00927979616421,0.157118043415161,0.359410941002197,"Montipora_capitata_HIv3___RNAseq.g40631.t1","epidermis"
"1584","Pocillopora_acuta_HIv2___RNAseq.g29474.t1",113.19210856234,-0.269034049352949,1.07249348590208,4.18421092981609e-05,0.000391971676741321,"Montipora_capitata_HIv3___RNAseq.g40634.t1","gland"
"1585","Pocillopora_acuta_HIv2___RNAseq.g5717.t1",255.379425146635,-0.646399110226454,1.33250324027067,4.55801559068964e-06,5.80765705819886e-05,"Montipora_capitata_HIv3___RNAseq.g40646.t1","gastrodermis"
"1586","Pocillopora_acuta_HIv2___TS.g13986.t1",301.215740276364,0.614555247618458,1.106493048082,0.19970380685779,0.422915938856673,"Montipora_capitata_HIv3___RNAseq.g40694.t1","calicoblast"
"1587","Pocillopora_acuta_HIv2___RNAseq.g5760.t1",272.828606399679,-0.254526951595562,1.05012177888889,0.00391941379187784,0.0189409960192854,"Montipora_capitata_HIv3___RNAseq.g40695.t1","immune"
"1588","Pocillopora_acuta_HIv2___RNAseq.g16433.t1",380.323253837966,0.361125810174517,1.08611428602632,0.0145322674889169,0.0570096872686994,"Montipora_capitata_HIv3___RNAseq.g407.t1","calicoblast"
"1589","Pocillopora_acuta_HIv2___RNAseq.g6680.t1",408.564768045117,-0.689383319934286,1.37742218776107,5.34389510935168e-10,2.36373391014259e-08,"Montipora_capitata_HIv3___RNAseq.g40743.t1","gland"
"1590","Pocillopora_acuta_HIv2___TS.g15320.t1",1033.84603046376,-0.20954839924525,0.940453701884347,0.418890446639469,0.663472560248936,"Montipora_capitata_HIv3___RNAseq.g40806.t1","gland"
"1591","Pocillopora_acuta_HIv2___RNAseq.g20646.t1",388.57332795423,0.78480317012007,1.13237811855861,0.0757188018087558,0.213543875673199,"Montipora_capitata_HIv3___RNAseq.g4083.t1","neuron"
"1592","Pocillopora_acuta_HIv2___RNAseq.g8984.t1",18988.410811202,0.296313190190999,0.528789493581226,0.513913437854552,0.73926654492026,"Montipora_capitata_HIv3___RNAseq.g40844.t1","gland"
"1593","Pocillopora_acuta_HIv2___RNAseq.g8965.t1",348.376074581586,-10.035032867012,3.25613427008197,1.49744703142134e-08,4.13341104245768e-07,"Montipora_capitata_HIv3___RNAseq.g40845.t1","progenitors"
"1594","Pocillopora_acuta_HIv2___RNAseq.g8961.t1",2066.74519928615,-0.27539466502901,0.986922259638715,0.204633521707604,0.429519555649221,"Montipora_capitata_HIv3___RNAseq.g40849.t1","gland"
"1595","Pocillopora_acuta_HIv2___RNAseq.g8960.t1",5554.19617205062,-0.0742631602573233,0.509622627013278,0.85971145615915,0.945104931288288,"Montipora_capitata_HIv3___RNAseq.g40850.t1","gland"
"1596","Pocillopora_acuta_HIv2___RNAseq.g8958.t1",431.886321484472,-0.141639030389391,0.964571033804333,0.464451712379748,0.704795396342353,"Montipora_capitata_HIv3___RNAseq.g40858.t1","cnidocyte"
"1597","Pocillopora_acuta_HIv2___RNAseq.g8922.t1",605.533010139431,2.22039676651637,2.77389272206674,0.000758640622794287,0.00464366397295665,"Montipora_capitata_HIv3___RNAseq.g40860.t1","gastrodermis"
"1598","Pocillopora_acuta_HIv2___RNAseq.20880_t",2329.06076614885,-0.171501150644003,0.688137340464992,0.70166517341462,0.864029036971656,"Montipora_capitata_HIv3___RNAseq.g40871.t1","neuron"
"1599","Pocillopora_acuta_HIv2___RNAseq.g6231.t1",198.906719907403,1.46396494268142,2.59108574268307,0.000249953233077532,0.00181310108487132,"Montipora_capitata_HIv3___RNAseq.g40888.t1","neuron"
"1600","Pocillopora_acuta_HIv2___TS.g23216.t1",1846.06525900437,-0.674490929996876,1.13908187114846,0.0611657904662461,0.18198297237211,"Montipora_capitata_HIv3___RNAseq.g40931.t1","epidermis"
"1601","Pocillopora_acuta_HIv2___RNAseq.g8902.t1",4224.05660317593,-1.53058231918094,0.875611239614678,0.0101194295314268,0.0420475233388557,"Montipora_capitata_HIv3___RNAseq.g40945.t1","gland"
"1602","Pocillopora_acuta_HIv2___RNAseq.g8903.t1",399.333345120567,0.815725788537515,0.768768161419785,0.116981120641455,0.293141879583853,"Montipora_capitata_HIv3___RNAseq.g40951.t1","gland"
"1603","Pocillopora_acuta_HIv2___RNAseq.g8876.t1",28.7330248390001,-8.54304721714774,3.68503081782909,0.000122897556556875,0.000989749586881207,"Montipora_capitata_HIv3___RNAseq.g41014.t1","gastrodermis"
"1604","Pocillopora_acuta_HIv2___RNAseq.g8862.t1",1008.5882338753,0.175215135688333,0.8179442433189,0.684424343783879,0.853995316467393,"Montipora_capitata_HIv3___RNAseq.g41024.t1","gland"
"1605","Pocillopora_acuta_HIv2___TS.g23182.t1",302.93356632663,-0.202201025123595,1.00338517311116,0.397574286762245,0.64381039898445,"Montipora_capitata_HIv3___RNAseq.g41026.t1c","progenitors"
"1606","Pocillopora_acuta_HIv2___TS.g23178.t1",7125.51468368757,2.60608845419624,1.06948529725725,0.000309803744169721,0.00217102778860021,"Montipora_capitata_HIv3___RNAseq.g41029.t1","gastrodermis"
"1607","Pocillopora_acuta_HIv2___TS.g23175.t1",218.460484313913,-12.4996751911466,3.66406572812199,2.52166846321423e-10,1.23638686955697e-08,"Montipora_capitata_HIv3___RNAseq.g41031.t1","progenitors"
"1608","Pocillopora_acuta_HIv2___RNAseq.g8849.t1",636.275971677191,-11.4565649301434,2.95405440341261,1.62682921456569e-10,8.71498435536225e-09,"Montipora_capitata_HIv3___RNAseq.g41032.t1","epidermis"
"1609","Pocillopora_acuta_HIv2___RNAseq.g9759.t1",5140.80380446275,1.60395096114699,1.29958111622915,0.01608740222874,0.061868701365726,"Montipora_capitata_HIv3___RNAseq.g41035.t1","gastrodermis"
"1610","Pocillopora_acuta_HIv2___TS.g31246.t1a",144.19688785503,-0.500327217192074,1.20818453627747,1.11691545967084e-06,1.72781446082129e-05,"Montipora_capitata_HIv3___RNAseq.g41070.t1a","cnidocyte"
"1611","Pocillopora_acuta_HIv2___RNAseq.g9723.t1",149.270272404236,-1.29056869737048,2.84732632411644,7.38869245721812e-07,1.2034915281667e-05,"Montipora_capitata_HIv3___RNAseq.g41079.t1","cnidocyte"
"1612","Pocillopora_acuta_HIv2___RNAseq.g9726.t1",96.6390651180007,-0.688191423577241,1.36944557689178,0.00394363533670606,0.0190326131164886,"Montipora_capitata_HIv3___RNAseq.g41102.t1","progenitors"
"1613","Pocillopora_acuta_HIv2___RNAseq.g9733.t1",2799.37173839057,-0.580708059614669,0.775178734336412,0.237905869574988,0.474826010057354,"Montipora_capitata_HIv3___RNAseq.g41109.t1","progenitors"
"1614","Pocillopora_acuta_HIv2___TS.g8999.t1",105.491623326975,0.336709941279614,1.04312972537435,0.106754397551878,0.274049155202209,"Montipora_capitata_HIv3___RNAseq.g41133.t1a","gland"
"1615","Pocillopora_acuta_HIv2___RNAseq.g9676.t1",734.01534759985,0.408734179788774,0.939877028942679,0.310798080983095,0.560032819651114,"Montipora_capitata_HIv3___RNAseq.g41134.t1","neuron"
"1616","Pocillopora_acuta_HIv2___RNAseq.g18721.t1",816.700732623679,-0.416931997712887,1.01741979044619,0.112779558862973,0.285037840012657,"Montipora_capitata_HIv3___RNAseq.g41149.t1","gastrodermis"
"1617","Pocillopora_acuta_HIv2___RNAseq.g20587.t2",299.561781586977,-10.1313798668336,2.53858531738332,3.34031229584127e-10,1.55351373141634e-08,"Montipora_capitata_HIv3___RNAseq.g41157.t1","gland"
"1618","Pocillopora_acuta_HIv2___TS.g27659.t1",1911.5426725936,1.05458452816349,0.806470092029794,0.0524820725239479,0.161101876543201,"Montipora_capitata_HIv3___RNAseq.g41158.t1","epidermis"
"1619","Pocillopora_acuta_HIv2___RNAseq.g18728.t1",777.5115378999,-0.141704369529836,1.00166995134163,0.236192744184764,0.472450816192564,"Montipora_capitata_HIv3___RNAseq.g41159.t1","neuron"
"1620","Pocillopora_acuta_HIv2___RNAseq.g18729.t1",1567.29928292134,-0.352602701879566,0.939973551572163,0.321893963458325,0.571776684522036,"Montipora_capitata_HIv3___RNAseq.g41160.t1","gland"
"1621","Pocillopora_acuta_HIv2___TS.g27662.t3b",1825.87349697724,-0.676552158881381,1.12455928577209,0.0815802149616486,0.225100387105167,"Montipora_capitata_HIv3___RNAseq.g41162.t1","progenitors"
"1622","Pocillopora_acuta_HIv2___TS.g27663.t2",759.420664521967,1.012926332225,1.05206178626201,0.080633115650768,0.223424786354925,"Montipora_capitata_HIv3___RNAseq.g41163.t2","gastrodermis"
"1623","Pocillopora_acuta_HIv2___TS.g29714.t1",58.9753987649949,0.119772758554606,0.697709750748027,0.81943270196534,0.925682838826525,"Montipora_capitata_HIv3___RNAseq.g41174.t1","gland"
"1624","Pocillopora_acuta_HIv2___TS.g29714.t1",58.9753987649949,0.119772758554606,0.697709750748027,0.81943270196534,0.925682838826525,"Montipora_capitata_HIv3___RNAseq.g41175.t1","gland"
"1625","Pocillopora_acuta_HIv2___TS.g29714.t1",58.9753987649949,0.119772758554606,0.697709750748027,0.81943270196534,0.925682838826525,"Montipora_capitata_HIv3___RNAseq.g41177.t1","gland"
"1626","Pocillopora_acuta_HIv2___TS.g29714.t1",58.9753987649949,0.119772758554606,0.697709750748027,0.81943270196534,0.925682838826525,"Montipora_capitata_HIv3___RNAseq.g41179.t1","gland"
"1627","Pocillopora_acuta_HIv2___TS.g29714.t1",58.9753987649949,0.119772758554606,0.697709750748027,0.81943270196534,0.925682838826525,"Montipora_capitata_HIv3___RNAseq.g41181.t1","gland"
"1628","Pocillopora_acuta_HIv2___TS.g29714.t1",58.9753987649949,0.119772758554606,0.697709750748027,0.81943270196534,0.925682838826525,"Montipora_capitata_HIv3___RNAseq.g41183.t1","gland"
"1629","Pocillopora_acuta_HIv2___RNAseq.g18743.t1",645.866752343095,-0.522488566519622,1.00600252339081,0.182268097316541,0.397755847855529,"Montipora_capitata_HIv3___RNAseq.g41189.t1","gland"
"1630","Pocillopora_acuta_HIv2___TS.g27680.t2",818.588986932965,0.0392639806542651,0.754809620725894,0.945039491002492,0.979368861349863,"Montipora_capitata_HIv3___RNAseq.g41191.t1","epidermis"
"1631","Pocillopora_acuta_HIv2___RNAseq.g3358.t1",374.960943940345,-0.52204889801048,1.15082967211355,6.01708580229017e-06,7.38455152171618e-05,"Montipora_capitata_HIv3___RNAseq.g412.t1","calicoblast"
"1632","Pocillopora_acuta_HIv2___RNAseq.g18752.t1",1285.75439184749,-0.242887257162935,0.699750641186627,0.585306114734431,0.792016806391507,"Montipora_capitata_HIv3___RNAseq.g41200.t1","gland"
"1633","Pocillopora_acuta_HIv2___RNAseq.g18760.t2",3755.4862476434,-0.112302582860967,0.566731011490408,0.793124917376452,0.912629976526094,"Montipora_capitata_HIv3___RNAseq.g41209.t2","progenitors"
"1634","Pocillopora_acuta_HIv2___RNAseq.g18770.t1",131.999508696443,-0.577961878115919,1.18015966151916,0.0720581142072266,0.205843987030797,"Montipora_capitata_HIv3___RNAseq.g41215.t2","progenitors"
"1635","Pocillopora_acuta_HIv2___RNAseq.g12738.t1",459.176344297234,0.0717944006444049,0.864361207548446,0.867493045977312,0.948194918820581,"Montipora_capitata_HIv3___RNAseq.g41276.t1","gastrodermis"
"1636","Pocillopora_acuta_HIv2___RNAseq.g12741.t1",360.225143361367,-0.248394743124578,1.04629828076805,0.00266682188790604,0.0136734887581258,"Montipora_capitata_HIv3___RNAseq.g41279.t1","neuron"
