"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","Pcomp_gene","List"
"2243","Pocillopora_acuta_HIv2___TS.g23422.t1",2145.01741008166,-0.770094333221337,0.746071827210603,0.124635085352096,0.306907112181762,"Porites_compressa_HIv1___RNAseq.g25882.t1","immune"
"2244","Pocillopora_acuta_HIv2___RNAseq.g9095.t1",1811.11001687894,0.892444569065758,0.788135682466678,0.091156631032703,0.244119516988894,"Porites_compressa_HIv1___RNAseq.g25886.t1","epidermis"
"2245","Pocillopora_acuta_HIv2___RNAseq.g9086.t1",171.798332110315,-0.182085921105089,1.01164598249496,0.481870385206541,0.71600950319277,"Porites_compressa_HIv1___RNAseq.g25892.t1","gastrodermis_symbiont_containing"
"2246","Pocillopora_acuta_HIv2___RNAseq.g9085.t1",7563.81025980618,3.02206875535546,0.653308721640851,2.10531730899171e-07,4.1027561729048e-06,"Porites_compressa_HIv1___RNAseq.g25893.t1","gastrodermis"
"2247","Pocillopora_acuta_HIv2___TS.g23369.t3",60.584187333333,0.297441044933025,0.959672897858711,0.460257550908261,0.701071824728179,"Porites_compressa_HIv1___RNAseq.g25897.t1","gastrodermis"
"2248","Pocillopora_acuta_HIv2___TS.g23369.t3",60.584187333333,0.297441044933025,0.959672897858711,0.460257550908261,0.701071824728179,"Porites_compressa_HIv1___RNAseq.g25898.t1","gastrodermis"
"2249","Pocillopora_acuta_HIv2___TS.g23369.t3",60.584187333333,0.297441044933025,0.959672897858711,0.460257550908261,0.701071824728179,"Porites_compressa_HIv1___RNAseq.g25899.t1","gastrodermis"
"2250","Pocillopora_acuta_HIv2___RNAseq.g18973.t1",307.786571824425,-0.381840712495963,1.12932156753315,1.51851702397001e-05,0.000163664904878556,"Porites_compressa_HIv1___RNAseq.g259.t1","immune"
"2251","Pocillopora_acuta_HIv2___RNAseq.20573_t",1003.5550391642,0.655362491650504,1.07351373412263,0.11423161564335,0.287998272383723,"Porites_compressa_HIv1___RNAseq.g2591.t1","calicoblast"
"2252","Pocillopora_acuta_HIv2___RNAseq.20998_t",509.459380939356,0.40619655136975,1.08007362288892,0.000423291847713726,0.00284370333735779,"Porites_compressa_HIv1___RNAseq.g25912.t1","gastrodermis"
"2253","Pocillopora_acuta_HIv2___RNAseq.g9053.t1",682.705884058607,0.967339590187656,1.44059017714554,0.0204339515083587,0.0754780419935945,"Porites_compressa_HIv1___RNAseq.g25917.t1","immune"
"2254","Pocillopora_acuta_HIv2___RNAseq.g9052.t1",518.02862321849,0.84746206847211,1.21566618077407,0.039507436663227,0.129665433151104,"Porites_compressa_HIv1___RNAseq.g25919.t1","gastrodermis"
"2255","Pocillopora_acuta_HIv2___RNAseq.g9049.t1",14251.4373068824,1.35739533979412,0.5726587440202,0.00526359400567891,0.0242847284523572,"Porites_compressa_HIv1___RNAseq.g25922.t1","immune"
"2256","Pocillopora_acuta_HIv2___RNAseq.g9041.t1",1159.28482250826,0.465584477633126,1.01635254063105,0.181020559885233,0.395749906012697,"Porites_compressa_HIv1___RNAseq.g25925.t2","gastrodermis"
"2257","Pocillopora_acuta_HIv2___TS.g23369.t3",60.584187333333,0.297441044933025,0.959672897858711,0.460257550908261,0.701071824728179,"Porites_compressa_HIv1___RNAseq.g25926.t1","digestive filaments"
"2258","Pocillopora_acuta_HIv2___RNAseq.g9028.t1",680.753984596617,0.0208273367827939,0.897033256583063,0.974995156084053,0.991913908309692,"Porites_compressa_HIv1___RNAseq.g25937.t1","calicoblast"
"2259","Pocillopora_acuta_HIv2___RNAseq.g9027.t1",2280.97939329074,-1.55097283832256,1.88200088834192,0.00899332966798891,0.0380558584870349,"Porites_compressa_HIv1___RNAseq.g25939.t1","calicoblast"
"2260","Pocillopora_acuta_HIv2___RNAseq.g9024.t1",668.970143371812,-0.324537757835194,0.986210578484819,0.192885837335386,0.412820051216955,"Porites_compressa_HIv1___RNAseq.g25942.t1","gastrodermis_symbiont_containing"
"2261","Pocillopora_acuta_HIv2___RNAseq.g12894.t1",518.898288098986,0.192682377590775,0.960849510381502,0.49880799301157,0.728616321038108,"Porites_compressa_HIv1___RNAseq.g25996.t1","immune"
"2262","Pocillopora_acuta_HIv2___RNAseq.g12895.t1",1714.28033188797,-0.377945245978565,0.69329871952283,0.418863397038112,0.663472560248936,"Porites_compressa_HIv1___RNAseq.g25997.t1","epidermis"
"2263","Pocillopora_acuta_HIv2___RNAseq.g18973.t1",307.786571824425,-0.381840712495963,1.12932156753315,1.51851702397001e-05,0.000163664904878556,"Porites_compressa_HIv1___RNAseq.g260.t1","calicoblast"
"2264","Pocillopora_acuta_HIv2___RNAseq.g12950.t1b",5328.74885628245,0.0244787510045748,0.533112678256728,0.962099454997236,0.98665672979864,"Porites_compressa_HIv1___RNAseq.g26013.t2","gastrodermis_symbiont_containing"
"2265","Pocillopora_acuta_HIv2___RNAseq.g8906.t1",577.578753688805,-0.826759838256221,1.48206973819333,7.56772107053892e-07,1.22988221982331e-05,"Porites_compressa_HIv1___RNAseq.g26025.t1","calicoblast"
"2266","Pocillopora_acuta_HIv2___RNAseq.g8910.t1",436.037319819882,-0.253209154424564,0.88236980997569,0.48102802711051,0.715964029106997,"Porites_compressa_HIv1___RNAseq.g26033.t1","digestive filaments"
"2267","Pocillopora_acuta_HIv2___RNAseq.g8888.t1",1706.79934076347,-0.452265713001809,1.0209135057305,0.121898634786327,0.301804493931776,"Porites_compressa_HIv1___RNAseq.g26036.t1","gastrodermis"
"2268","Pocillopora_acuta_HIv2___RNAseq.g8888.t1",1706.79934076347,-0.452265713001809,1.0209135057305,0.121898634786327,0.301804493931776,"Porites_compressa_HIv1___RNAseq.g26037.t1","gastrodermis"
"2269","Pocillopora_acuta_HIv2___RNAseq.g8888.t1",1706.79934076347,-0.452265713001809,1.0209135057305,0.121898634786327,0.301804493931776,"Porites_compressa_HIv1___RNAseq.g26038.t1","digestive filaments"
"2270","Pocillopora_acuta_HIv2___RNAseq.g20501.t1",100.026216411238,-0.378992258193324,0.82456256361927,0.408567632001676,0.65421479345425,"Porites_compressa_HIv1___RNAseq.g26048.t1","gastrodermis"
"2271","Pocillopora_acuta_HIv2___TS.g23197.t1",2534.41833711675,0.340935517791997,0.594632159757305,0.469347987058527,0.70777371562157,"Porites_compressa_HIv1___RNAseq.g26077.t1","gastrodermis_symbiont_containing"
"2272","Pocillopora_acuta_HIv2___RNAseq.g8859.t1a",837.540848100503,-0.381952455726371,0.685513560383657,0.419683725702916,0.664309477393669,"Porites_compressa_HIv1___RNAseq.g26087.t1a","calicoblast"
"2273","Pocillopora_acuta_HIv2___RNAseq.g8859.t1c",1876.27081077904,-0.595082952975576,1.17134514142693,0.0272278272546915,0.0955881780125869,"Porites_compressa_HIv1___RNAseq.g26087.t1b","immune"
"2274","Pocillopora_acuta_HIv2___TS.g23179.t1",1052.76690567051,0.236416221928437,1.04273849164203,2.58128396437066e-06,3.56596860178197e-05,"Porites_compressa_HIv1___RNAseq.g26089.t1","immune"
"2275","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,3.00420767847167,0.657280947073452,2.66272779062243e-07,5.05574845802589e-06,"Porites_compressa_HIv1___RNAseq.g26098.t1b","calicoblast"
"2276","Pocillopora_acuta_HIv2___TS.g5000.t1",903.413780970817,-1.3310568884223,1.15646874254502,0.0271758749218279,0.0954521260003201,"Porites_compressa_HIv1___RNAseq.g261.t1","digestive filaments"
"2277","Pocillopora_acuta_HIv2___RNAseq.g8827.t1",1565.36915859745,-0.106189611407573,0.639650258007335,0.804523481920347,0.918222018661398,"Porites_compressa_HIv1___RNAseq.g26105.t1","gastrodermis"
"2278","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,3.00420767847167,0.657280947073452,2.66272779062243e-07,5.05574845802589e-06,"Porites_compressa_HIv1___RNAseq.g26106.t1","gastrodermis"
"2279","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,3.00420767847167,0.657280947073452,2.66272779062243e-07,5.05574845802589e-06,"Porites_compressa_HIv1___RNAseq.g26107.t1","digestive filaments"
"2280","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,3.00420767847167,0.657280947073452,2.66272779062243e-07,5.05574845802589e-06,"Porites_compressa_HIv1___RNAseq.g26108.t1","digestive filaments"
"2281","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,3.00420767847167,0.657280947073452,2.66272779062243e-07,5.05574845802589e-06,"Porites_compressa_HIv1___RNAseq.g26109.t1","gastrodermis"
"2282","Pocillopora_acuta_HIv2___RNAseq.g9759.t1",5140.80380446275,1.60395096114699,1.29958111622915,0.01608740222874,0.061868701365726,"Porites_compressa_HIv1___RNAseq.g26110.t1","gastrodermis"
"2283","Pocillopora_acuta_HIv2___RNAseq.g9751.t1",1852.49240201209,1.07234588550848,0.569864140714609,0.0253539481535823,0.0901252165380717,"Porites_compressa_HIv1___RNAseq.g26115.t1","digestive filaments"
"2284","Pocillopora_acuta_HIv2___RNAseq.g9749.t1",558.595242048829,-0.182373328802906,1.02546651146694,5.67963493807059e-05,0.000509236238091458,"Porites_compressa_HIv1___RNAseq.g26117.t1","gastrodermis"
"2285","Pocillopora_acuta_HIv2___RNAseq.g9741.t1",282.904819077483,-0.0511683108972758,1.00674540231477,0.109816990008954,0.279864911894694,"Porites_compressa_HIv1___RNAseq.g26131.t1","calicoblast"
"2286","Pocillopora_acuta_HIv2___RNAseq.g9740.t1",1758.75273363843,-0.390177321466642,1.00094525609556,0.202041052060324,0.425622163850935,"Porites_compressa_HIv1___RNAseq.g26132.t1","neuron"
"2287","Pocillopora_acuta_HIv2___TS.g31246.t1a",144.19688785503,-0.500327217192074,1.20818453627747,1.11691545967084e-06,1.72781446082129e-05,"Porites_compressa_HIv1___RNAseq.g26145.t1","cnidocyte"
"2288","Pocillopora_acuta_HIv2___RNAseq.g14858.t1",203.297085499293,-0.0410198112008793,0.989971197361304,0.655325787491782,0.836374498392406,"Porites_compressa_HIv1___RNAseq.g26167.t1","immune"
"2289","Pocillopora_acuta_HIv2___RNAseq.g14868.t1b",329.465398600593,-9.922223921731,3.01192208934665,1.11348572621954e-08,3.18289674783387e-07,"Porites_compressa_HIv1___RNAseq.g26173.t1","gastrodermis"
"2290","Pocillopora_acuta_HIv2___TS.g20127.t1b",1359.92324999169,-7.33150203079188,4.62074853151005,2.07382251333833e-09,7.53662533490593e-08,"Porites_compressa_HIv1___RNAseq.g26175.t1","calicoblast"
"2291","Pocillopora_acuta_HIv2___TS.g3739.t1",192.212835202094,-0.171058089054867,0.986177235768469,0.350370044621785,0.601838643065819,"Porites_compressa_HIv1___RNAseq.g26180.t1","calicoblast"
"2292","Pocillopora_acuta_HIv2___RNAseq.g18979.t1",1791.02145490664,-0.446498089148075,0.532433455704355,0.320085254377371,0.569530461227002,"Porites_compressa_HIv1___RNAseq.g262.t1","gastrodermis"
"2293","Pocillopora_acuta_HIv2___RNAseq.g14868.t1b",329.465398600593,-9.922223921731,3.01192208934665,1.11348572621954e-08,3.18289674783387e-07,"Porites_compressa_HIv1___RNAseq.g26222.t1","gastrodermis"
"2294","Pocillopora_acuta_HIv2___RNAseq.g14925.t1",1314.16239979426,-0.236319491104769,0.914358363483968,0.449011355617831,0.69097778994109,"Porites_compressa_HIv1___RNAseq.g26256.t1","gastrodermis"
"2295","Pocillopora_acuta_HIv2___RNAseq.g14933.t1",451.503456323017,-13.9466582083892,3.70889975316372,2.15449830303057e-13,3.54121175625389e-11,"Porites_compressa_HIv1___RNAseq.g26266.t1a","epidermis"
"2296","Pocillopora_acuta_HIv2___TS.g20200.t1",716.747779136065,0.0264238186833142,0.804429177272893,0.968359619708614,0.988939740130297,"Porites_compressa_HIv1___RNAseq.g26267.t1","calicoblast"
"2297","Pocillopora_acuta_HIv2___RNAseq.g14938.t1",632.113752229141,0.483811370817891,0.993557746117014,0.186151101848602,0.403732124327211,"Porites_compressa_HIv1___RNAseq.g26271.t2","gastrodermis"
"2298","Pocillopora_acuta_HIv2___TS.g8142.t1",520.876950591545,-0.439236057683676,0.992344413524933,0.175342553800553,0.386742849655038,"Porites_compressa_HIv1___RNAseq.g26287.t1","neuron"
"2299","Pocillopora_acuta_HIv2___RNAseq.g24063.t1",2332.62004980902,1.19932354969445,0.709742460374435,0.0250861947624522,0.0892831498632156,"Porites_compressa_HIv1___RNAseq.g26291.t1","gastrodermis_symbiont_containing"
"2300","Pocillopora_acuta_HIv2___RNAseq.g24058.t1",434.941849474062,0.225297269580321,1.02761707159644,0.199770315229528,0.422994852800453,"Porites_compressa_HIv1___RNAseq.g26298.t1","gastrodermis"
"2301","Pocillopora_acuta_HIv2___RNAseq.g24057.t1",146.40611849933,-0.245444534013295,0.82775589590014,0.555016440837124,0.769960936565513,"Porites_compressa_HIv1___RNAseq.g26299.t1","calicoblast"
"2302","Pocillopora_acuta_HIv2___TS.g1166.t1",112.941828284326,0.371061090736261,1.11777752104463,0.000102857983277705,0.000848681043998135,"Porites_compressa_HIv1___RNAseq.g26305.t1","calicoblast"
"2303","Pocillopora_acuta_HIv2___TS.g1161.t2",2984.6813120525,-0.291988247657906,0.52462644491523,0.509817348792588,0.73717865969569,"Porites_compressa_HIv1___RNAseq.g26313.t1","calicoblast"
"2304","Pocillopora_acuta_HIv2___RNAseq.g24040.t1",1807.45892921878,4.56837901214151,2.08397942625547,6.55052117973364e-06,7.94855187446874e-05,"Porites_compressa_HIv1___RNAseq.g26316.t1","gastrodermis"
"2305","Pocillopora_acuta_HIv2___RNAseq.g24021.t1",787.072394614161,-11.7729551192226,3.2229789022595,5.87889711578109e-10,2.55726430025028e-08,"Porites_compressa_HIv1___RNAseq.g26380.t1","neuron"
"2306","Pocillopora_acuta_HIv2___RNAseq.g24029.t1",216.491270403315,-1.23581975824456,2.5561837392602,0.00436323629215192,0.0207053312761435,"Porites_compressa_HIv1___RNAseq.g26391.t1","calicoblast"
"2307","Pocillopora_acuta_HIv2___RNAseq.g12987.t1",5067.40203808066,5.06690880773924,1.40766562094195,1.40821581392028e-07,2.92230036334906e-06,"Porites_compressa_HIv1___RNAseq.g26392.t1","gastrodermis"
"2308","Pocillopora_acuta_HIv2___RNAseq.g5812.t1",602.966167069888,-1.53234888423318,1.58278227262111,0.01454531380368,0.0570299319209614,"Porites_compressa_HIv1___RNAseq.g26411.t1","immune"
"2309","Pocillopora_acuta_HIv2___RNAseq.g5813.t1",418.815944201664,-0.153636311454468,0.928290160728711,0.514950721564787,0.739989238220648,"Porites_compressa_HIv1___RNAseq.g26412.t1","immune"
"2310","Pocillopora_acuta_HIv2___RNAseq.g12983.t1",416.950247868688,-0.0467081571680008,1.00465818339813,0.857933853617078,0.944380156675602,"Porites_compressa_HIv1___RNAseq.g26416.t1","immune"
"2311","Pocillopora_acuta_HIv2___RNAseq.g12984.t1",1778.58979148864,-0.565854021144064,0.789207578962788,0.239653347061248,0.477195210888476,"Porites_compressa_HIv1___RNAseq.g26417.t1","immune"
"2312","Pocillopora_acuta_HIv2___RNAseq.g12987.t1",5067.40203808066,5.06690880773924,1.40766562094195,1.40821581392028e-07,2.92230036334906e-06,"Porites_compressa_HIv1___RNAseq.g26425.t1","gastrodermis"
"2313","Pocillopora_acuta_HIv2___RNAseq.g12980.t1",162.502010453777,-0.795630869110929,1.21690289399472,0.0303654224552394,0.104572731045853,"Porites_compressa_HIv1___RNAseq.g26430.t1","gastrodermis"
"2314","Pocillopora_acuta_HIv2___TS.g15584.t1",415.184865984964,0.0697484278978473,0.879194949656673,0.832813618827376,0.932555251429834,"Porites_compressa_HIv1___RNAseq.g26433.t1","gastrodermis_symbiont_containing"
"2315","Pocillopora_acuta_HIv2___RNAseq.g9148.t1",548.759881849897,1.29008163508482,1.10400936279712,0.0404327826165709,0.131924152439901,"Porites_compressa_HIv1___RNAseq.g26434.t1","gastrodermis_symbiont_containing"
"2316","Pocillopora_acuta_HIv2___RNAseq.g14868.t1b",329.465398600593,-9.922223921731,3.01192208934665,1.11348572621954e-08,3.18289674783387e-07,"Porites_compressa_HIv1___RNAseq.g26447.t1","gastrodermis"
"2317","Pocillopora_acuta_HIv2___RNAseq.g23206.t1",168.541259068622,-0.412776611298473,1.1012626997421,0.0498195657657122,0.155114107940926,"Porites_compressa_HIv1___RNAseq.g2647.t1","calicoblast"
"2318","Pocillopora_acuta_HIv2___RNAseq.g7076.t1",1274.53713067447,3.52724602254572,1.51679449388979,0.000296367042252799,0.00209207071700561,"Porites_compressa_HIv1___RNAseq.g26474.t1","calicoblast"
"2319","Pocillopora_acuta_HIv2___RNAseq.g7076.t1",1274.53713067447,3.52724602254572,1.51679449388979,0.000296367042252799,0.00209207071700561,"Porites_compressa_HIv1___RNAseq.g26480.t1","calicoblast"
"2320","Pocillopora_acuta_HIv2___RNAseq.g7075.t1",365.491577639716,-0.117886139932587,0.915908806221506,0.667158753479282,0.844398338320296,"Porites_compressa_HIv1___RNAseq.g26481.t1","immune"
"2321","Pocillopora_acuta_HIv2___RNAseq.g7058.t1",208.0178328076,0.439903277568209,1.1241192781947,0.000612456787463423,0.00388069711124117,"Porites_compressa_HIv1___RNAseq.g26486.t1a","gastrodermis"
"2322","Pocillopora_acuta_HIv2___RNAseq.g21534.t1",1438.89692378639,-0.671174073186157,0.612299854557365,0.161413797653399,0.365824062873513,"Porites_compressa_HIv1___RNAseq.g26505.t1","calicoblast"
"2323","Pocillopora_acuta_HIv2___TS.g24665.t1",3060.95491853991,-0.463117868876373,0.572146932692496,0.318039007653046,0.567565232164547,"Porites_compressa_HIv1___RNAseq.g2651.t1","gland"
"2324","Pocillopora_acuta_HIv2___RNAseq.g7053.t1",3284.28656517382,0.769590758920347,0.608518377152902,0.117793755775643,0.294498588031378,"Porites_compressa_HIv1___RNAseq.g26518.t1","immune"
"2325","Pocillopora_acuta_HIv2___RNAseq.g23206.t1",168.541259068622,-0.412776611298473,1.1012626997421,0.0498195657657122,0.155114107940926,"Porites_compressa_HIv1___RNAseq.g2652.t1","calicoblast"
"2326","Pocillopora_acuta_HIv2___TS.g16956.t1a",186.395461631915,-12.1818957805269,3.69240560947754,1.77216667854887e-09,6.60634506147704e-08,"Porites_compressa_HIv1___RNAseq.g26522.t1","epidermis"
"2327","Pocillopora_acuta_HIv2___TS.g16956.t1a",186.395461631915,-12.1818957805269,3.69240560947754,1.77216667854887e-09,6.60634506147704e-08,"Porites_compressa_HIv1___RNAseq.g26523.t1","gland"
"2328","Pocillopora_acuta_HIv2___RNAseq.g7041.t1a",396.084151441958,0.101768641001531,0.991794717664943,0.521960449115155,0.745422189573617,"Porites_compressa_HIv1___RNAseq.g26538.t1","digestive filaments"
"2329","Pocillopora_acuta_HIv2___RNAseq.g7040.t1",739.507745402338,-0.0453729658466414,0.861731775735029,0.910437907498081,0.966688018314516,"Porites_compressa_HIv1___RNAseq.g26539.t1","immune"
"2330","Pocillopora_acuta_HIv2___RNAseq.g23210.t1",91.1601050956309,6.9054061422844,4.36527143473709,1.99044192683505e-05,0.00020652619820475,"Porites_compressa_HIv1___RNAseq.g2654.t1","digestive filaments"
"2331","Pocillopora_acuta_HIv2___RNAseq.g7038.t1",237.040243492835,-0.615029056238719,1.20261678361371,0.00203495890893964,0.0108143302713855,"Porites_compressa_HIv1___RNAseq.g26544.t1","immune"
"2332","Pocillopora_acuta_HIv2___RNAseq.g7037.t1",4987.63632944993,-0.924640520121356,0.537474661726788,0.0451100617920062,0.143779624010484,"Porites_compressa_HIv1___RNAseq.g26545.t1","gastrodermis"
"2333","Pocillopora_acuta_HIv2___RNAseq.g7035.t1",997.266556153312,-0.269515714841896,1.02769355715217,7.92272896537381e-06,9.33178760221228e-05,"Porites_compressa_HIv1___RNAseq.g26548.t1","immune"
"2334","Pocillopora_acuta_HIv2___TS.g435.t1",746.467681055603,-2.48736251137283,0.973709966381474,0.000311585016330278,0.00218245311196181,"Porites_compressa_HIv1___RNAseq.g26552.t1","neuron"
"2335","Pocillopora_acuta_HIv2___RNAseq.g7031.t1",575.982199833083,-0.119761296264812,0.989653699004161,0.468071254494474,0.707177915774562,"Porites_compressa_HIv1___RNAseq.g26559.t1","cnidocyte"
"2336","Pocillopora_acuta_HIv2___RNAseq.g7029.t1",600.979226053789,0.0306420931622955,0.9837295051301,0.993948320279227,0.997742279444704,"Porites_compressa_HIv1___RNAseq.g26561.t1","immune"
"2337","Pocillopora_acuta_HIv2___RNAseq.g7028.t1",196.791472007249,0.0764869183529341,0.992993792455621,0.639597585104801,0.826511165099245,"Porites_compressa_HIv1___RNAseq.g26562.t1","calicoblast"
"2338","Pocillopora_acuta_HIv2___RNAseq.g7023.t1",194.007331810948,-0.565067606733736,1.19634977641504,0.035664429743919,0.119079019348117,"Porites_compressa_HIv1___RNAseq.g26566.t1","digestive filaments"
"2339","Pocillopora_acuta_HIv2___RNAseq.g7009.t1",135.25415747734,-0.406825517937029,1.11584934165706,0.0189208098096753,0.0710094948331974,"Porites_compressa_HIv1___RNAseq.g26583.t1","gastrodermis_symbiont_containing"
"2340","Pocillopora_acuta_HIv2___RNAseq.g7007.t1",3429.13495525148,0.582565586547081,0.623501359770738,0.230685586133174,0.464888031973546,"Porites_compressa_HIv1___RNAseq.g26585.t1","calicoblast"
"2341","Pocillopora_acuta_HIv2___RNAseq.g7006.t1",675.101786212269,0.143146550623228,0.92245974585121,0.648291700648145,0.83233126426073,"Porites_compressa_HIv1___RNAseq.g26586.t1","calicoblast"
"2342","Pocillopora_acuta_HIv2___TS.g9942.t1",786.290412985884,-0.736043297687018,1.21058694495458,0.012419037848594,0.0498277291101427,"Porites_compressa_HIv1___RNAseq.g26587.t1","calicoblast"
"2343","Pocillopora_acuta_HIv2___RNAseq.g7003.t1",9246.28769042358,0.225334722887726,0.498770486747996,0.606513591932492,0.804605392434336,"Porites_compressa_HIv1___RNAseq.g26590.t1","gastrodermis"
"2344","Pocillopora_acuta_HIv2___RNAseq.g12607.t1",1335.84722763195,-0.238494055830163,0.637422637841238,0.601347945413224,0.801797260550966,"Porites_compressa_HIv1___RNAseq.g26608.t1","calicoblast"
"2345","Pocillopora_acuta_HIv2___RNAseq.g6987.t1",1414.61243384433,-0.521686729694408,0.614455233631328,0.270581666701023,0.514418142371661,"Porites_compressa_HIv1___RNAseq.g26613.t1","gastrodermis"
"2346","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26686.t1","calicoblast"
"2347","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26689.t1","calicoblast"
"2348","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26691.t1","calicoblast"
"2349","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26692.t1","calicoblast"
"2350","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26694.t1","calicoblast"
"2351","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26695.t1","calicoblast"
"2352","Pocillopora_acuta_HIv2___RNAseq.g30430.t1",53.6674801648145,-0.218331624621818,0.964668299217361,0.308271093175777,0.556931077533839,"Porites_compressa_HIv1___RNAseq.g26696.t1","calicoblast"
"2353","Pocillopora_acuta_HIv2___RNAseq.g15709.t1",395.864670932925,-10.2867793397303,3.27939192426536,2.58645091103643e-08,6.70437741527435e-07,"Porites_compressa_HIv1___RNAseq.g26697.t1","calicoblast"
"2354","Pocillopora_acuta_HIv2___RNAseq.g30425.t2",973.470836468521,-1.56212424368405,2.26462405107503,0.00334603460875334,0.0165913762704862,"Porites_compressa_HIv1___RNAseq.g26701.t1","immune"
"2355","Pocillopora_acuta_HIv2___RNAseq.g20764.t1",109.580587839618,-2.99115259713211,1.25004201804998,0.00017027872288891,0.00129626918308694,"Porites_compressa_HIv1___RNAseq.g26707.t1","gastrodermis"
"2356","Pocillopora_acuta_HIv2___RNAseq.g30424.t1",4292.69695177914,0.919360157430975,0.802274326162921,0.0779526840354652,0.218333228480408,"Porites_compressa_HIv1___RNAseq.g26715.t1","gastrodermis"
"2357","Pocillopora_acuta_HIv2___RNAseq.g30394.t1a",108.692976638032,-0.023136183914963,0.989535285595748,0.987839776556275,0.99568742356167,"Porites_compressa_HIv1___RNAseq.g26749.t1","calicoblast"
"2358","Pocillopora_acuta_HIv2___TS.g5308.t2",759.035885685081,12.4310654655339,3.01233472419247,3.18103166534035e-12,3.40818088944317e-10,"Porites_compressa_HIv1___RNAseq.g26753.t1","epidermis"
"2359","Pocillopora_acuta_HIv2___RNAseq.g21020.t1",265.31221222243,-0.331039310000488,1.00361209623058,0.283917770270129,0.529882145701567,"Porites_compressa_HIv1___RNAseq.g26759.t1","immune"
"2360","Pocillopora_acuta_HIv2___RNAseq.g19270.t1",353.684823912782,-0.464323781282696,0.834366550674049,0.315965027933878,0.564997612407568,"Porites_compressa_HIv1___RNAseq.g26760.t1","calicoblast"
"2361","Pocillopora_acuta_HIv2___RNAseq.g19284.t1",5809.18872335367,15.6933024622459,3.62338862970703,4.58299617747811e-16,2.22136984539083e-13,"Porites_compressa_HIv1___RNAseq.g26762.t1","neuron"
"2362","Pocillopora_acuta_HIv2___RNAseq.g19284.t1",5809.18872335367,15.6933024622459,3.62338862970703,4.58299617747811e-16,2.22136984539083e-13,"Porites_compressa_HIv1___RNAseq.g26764.t1","neuron"
"2363","Pocillopora_acuta_HIv2___RNAseq.g19298.t1",721.249507689394,0.469031478783463,1.1339038188357,0.0348437602632206,0.116899786518986,"Porites_compressa_HIv1___RNAseq.g26776.t1","gastrodermis"
"2364","Pocillopora_acuta_HIv2___RNAseq.g19306.t1",84.2109371427032,-0.123292358330987,1.00076482357708,0.549676976282168,0.766455118452715,"Porites_compressa_HIv1___RNAseq.g26797.t1","immune"
"2365","Pocillopora_acuta_HIv2___RNAseq.g17731.t1",199.78662059948,-2.08580693566492,1.23594895086336,0.00255022216958243,0.013189007396741,"Porites_compressa_HIv1___RNAseq.g26813.t1","immune"
"2366","Pocillopora_acuta_HIv2___TS.g5340.t3b",1143.90716479083,0.343521205943254,0.760318858664872,0.469339282375579,0.70777371562157,"Porites_compressa_HIv1___RNAseq.g26815.t1","calicoblast"
"2367","Pocillopora_acuta_HIv2___RNAseq.g8701.t1",1581.74186357219,-0.316595103501306,0.896224433106326,0.336160437424728,0.587012503550799,"Porites_compressa_HIv1___RNAseq.g26836.t1","calicoblast"
"2368","Pocillopora_acuta_HIv2___RNAseq.g21610.t1",717.497554579552,-0.583867292849207,1.19630498003501,9.13174009062713e-05,0.000767915631807156,"Porites_compressa_HIv1___RNAseq.g26843.t1","gastrodermis"
"2369","Pocillopora_acuta_HIv2___RNAseq.g21471.t1",17.229666739989,-0.680369591500677,1.01141878852416,0.163479815292201,0.368600475196632,"Porites_compressa_HIv1___RNAseq.g2685.t1","calicoblast"
"2370","Pocillopora_acuta_HIv2___TS.g911.t2b",1602.9751119978,-0.0441029244082326,0.656757350698055,0.916581754737777,0.969178193941354,"Porites_compressa_HIv1___RNAseq.g26852.t1","gastrodermis_symbiont_containing"
