chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1181	2	Pocillopora_acuta_HIv2___RNAseq.g26612.t1	1252221	1254721	1254722	1254746	1254747	1255247	0.0	0.0	0.0	0	nan	0.0	0.0	0.3	0	nan	0.1	0.0	0.4	0	nan	0.0	0.0	38.9	0	nan	0.1	0.0	20.2	0	nan	0.1	9.1	31.2	0	nan	29.7	39.2	64.8	74	0.35	0.0	0.0	0.0	0	nan	8.1	0.0	38.6	65	0.00	24.0	96.5	49.7	0	1.00
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1183	2	Pocillopora_acuta_HIv2___RNAseq.g26675.t1	2244672	2245069	2245070	2245379	2245380	2245514	2188.6	3791.2	1730.0	0	1.00	1352.3	2104.8	977.8	12	0.99	36.3	292.3	126.1	0	1.00	712.8	2611.7	1240.3	0	1.00	172.5	347.1	174.2	0	1.00	862.9	1886.4	972.8	0	1.00	280.7	499.9	262.1	0	1.00	481.8	1600.9	983.7	0	1.00	340.8	666.4	356.8	0	1.00	2513.9	4494.1	2283.2	0	1.00
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1184	2	Pocillopora_acuta_HIv2___RNAseq.g26675.t1	2244672	2245088	2245089	2245471	2245472	2245514	2229.5	3479.8	405.3	0	1.00	1368.6	1935.3	250.1	0	1.00	43.8	268.1	26.5	0	1.00	759.0	2431.8	299.6	0	1.00	178.0	323.1	42.0	0	1.00	895.6	1766.8	218.0	0	1.00	289.5	466.6	61.5	0	1.00	513.0	1551.7	292.6	0	1.00	348.0	629.8	94.4	0	1.00	2578.7	4178.4	610.4	13	1.00
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1185	2	Pocillopora_acuta_HIv2___RNAseq.g26675.t1	2244648	2245167	2245168	2245383	2245384	2245514	2301.7	3998.1	1675.1	0	1.00	1388.4	2210.4	947.1	0	1.00	70.3	322.2	121.8	0	1.00	937.8	2851.3	1200.2	0	1.00	191.6	361.2	169.0	0	1.00	981.6	1974.3	943.0	0	1.00	306.2	507.3	254.0	0	1.00	617.4	1734.6	961.0	56	0.97	367.6	713.3	346.3	0	1.00	2702.0	4663.0	2217.9	0	1.00
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1186	2	Pocillopora_acuta_HIv2___RNAseq.g26689.t1	2361645	2361815	2361816	2362047	2362048	2362491	2.4	0.5	27.0	0	nan	11.8	0.0	37.5	24	0.00	64.5	0.0	22.6	51	0.00	0.0	0.0	15.9	0	nan	46.6	1.7	31.2	52	0.03	18.1	0.4	35.5	24	0.02	15.3	0.2	56.4	13	0.02	16.8	3.5	49.1	0	nan	22.4	0.0	44.1	34	0.00	21.5	10.8	49.1	0	1.00
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1187	2	Pocillopora_acuta_HIv2___RNAseq.g26689.t1	2361645	2361815	2361816	2362050	2362051	2362491	2.4	0.5	27.2	0	nan	11.8	0.3	37.6	0	nan	64.5	0.7	22.4	0	nan	0.0	0.0	16.0	0	nan	46.6	2.4	31.0	0	nan	18.1	0.7	35.6	0	nan	15.3	0.5	56.7	0	nan	16.8	3.5	49.4	28	0.11	22.4	0.4	44.1	0	nan	21.5	10.7	49.4	0	1.00
Pocillopora_acuta_HIv2___Sc0000022	+	intron_retention.1191	3	Pocillopora_acuta_HIv2___TS.g1974.t2	3412989	3413369	3413370	3413740	3413741	3413999	38.7	0.0	121.3	86	0.00	78.7	3.7	42.4	32	0.10	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	46.8	0.3	59.9	73	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	11.5	0	nan	39.2	14.4	0.0	0	1.00	47.7	0.0	68.1	71	0.00	217.2	55.9	162.3	143	0.28
Pocillopora_acuta_HIv2___Sc0000022	-	intron_retention.1194	2	Pocillopora_acuta_HIv2___RNAseq.g26575.t1	811449	811616	811617	812216	812217	812323	20.8	0.8	0.0	0	nan	70.6	92.0	79.4	3	0.97	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	47.9	11.6	0.0	0	1.00	0.0	2.8	0.0	0	nan	65.6	110.0	42.1	0	1.00	40.2	69.3	62.5	0	1.00	45.5	48.3	41.1	0	1.00	20.0	2.4	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1197	2	Pocillopora_acuta_HIv2___RNAseq.g20326.t1	71038	73301	73302	73345	73346	73653	27.4	0.0	0.0	0	nan	4.3	1.0	9.9	36	0.03	0.4	0.0	0.0	0	nan	0.2	0.0	0.0	0	nan	14.5	26.7	29.4	0	1.00	16.1	80.1	50.7	0	1.00	8.8	60.9	103.7	42	0.59	14.9	0.0	142.5	142	0.00	0.0	0.0	0.0	0	nan	17.2	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1199	2	Pocillopora_acuta_HIv2___RNAseq.g20373.t1	511135	511692	511693	511890	511891	512866	238.7	220.8	33.6	0	1.00	99.8	86.9	42.3	0	1.00	56.7	128.7	18.6	0	1.00	64.1	0.0	3.7	60	0.00	65.7	102.7	21.8	0	1.00	48.7	63.7	27.6	0	1.00	105.0	85.7	62.4	0	1.00	77.4	59.0	22.6	0	1.00	109.5	94.6	63.1	0	1.00	27.1	61.0	22.3	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1200	3	Pocillopora_acuta_HIv2___RNAseq.g20396.t1	838335	838467	838468	838708	838709	838903	111.2	0.0	111.8	122	0.00	73.7	31.7	85.0	40	0.44	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	43.4	0.0	50.9	44	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1201	2	Pocillopora_acuta_HIv2___RNAseq.g20398.t1	855911	856902	856903	857089	857090	857584	114.1	115.5	102.4	0	1.00	146.0	300.0	341.7	0	1.00	0.9	81.5	518.9	0	1.00	199.3	212.4	191.3	0	1.00	65.0	255.8	508.6	0	1.00	54.3	168.0	343.7	0	1.00	198.9	402.5	560.1	0	1.00	215.8	348.3	391.5	0	1.00	359.6	514.5	780.0	46	0.92	100.1	210.1	259.6	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1202	2	Pocillopora_acuta_HIv2___RNAseq.g20410.t1	986858	987228	987229	987250	987251	987846	0.0	0.0	0.0	0	nan	92.0	114.5	55.9	17	0.87	38.4	0.7	74.9	154	0.00	0.0	0.0	0.0	0	nan	41.5	20.3	0.6	0	1.00	22.6	54.8	8.3	0	1.00	39.0	6.5	4.6	0	nan	62.3	0.3	33.4	46	0.01	136.5	127.6	117.9	4	0.97	17.7	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1204	3	Pocillopora_acuta_HIv2___RNAseq.12516_t	1102686	1102882	1102883	1102986	1102987	1103145	0.0	0.0	0.0	0	nan	109.3	41.0	117.3	80	0.34	0.0	0.0	26.2	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	1.0	0.0	4.3	0	nan	38.7	0.0	68.0	72	0.00	0.0	0.0	0.0	0	nan	46.1	49.9	62.3	0	1.00	55.3	0.0	72.5	68	0.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1208	2	Pocillopora_acuta_HIv2___TS.g14441.t1	1713739	1713802	1713803	1713826	1713827	1717129	131.6	134.5	35.9	0	1.00	61.6	62.4	32.8	0	1.00	198.3	203.7	26.6	0	1.00	274.7	295.3	38.7	0	1.00	92.3	94.6	27.7	0	1.00	200.8	231.7	44.4	0	1.00	130.9	134.0	26.2	0	1.00	160.2	180.0	32.5	4	0.98	164.3	179.6	31.8	2	0.99	99.4	114.7	49.7	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1209	2	Pocillopora_acuta_HIv2___TS.g14441.t1	1713739	1713826	1713827	1713898	1713899	1717129	132.4	110.8	34.2	4	0.97	61.8	49.0	32.5	0	1.00	199.8	148.5	23.9	1	0.99	280.4	252.5	34.0	0	1.00	92.9	71.0	26.7	0	1.00	209.2	191.6	41.1	0	1.00	131.8	102.1	24.5	0	1.00	165.6	148.3	30.0	0	1.00	168.5	134.5	29.5	0	1.00	103.6	95.3	48.7	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1210	2	Pocillopora_acuta_HIv2___TS.g14441.t1	1713739	1715295	1715296	1716236	1716237	1717129	35.5	38.1	43.7	0	1.00	24.7	41.6	40.7	0	1.00	45.9	13.2	24.0	0	1.00	74.3	14.8	25.8	0	1.00	20.1	25.3	49.9	0	1.00	64.8	38.4	31.5	49	0.44	38.7	22.3	18.9	0	1.00	36.9	25.6	45.4	0	1.00	39.6	22.8	41.1	0	1.00	44.3	52.0	62.2	63	0.45
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1212	2	Pocillopora_acuta_HIv2___RNAseq.g20532.t1	2021088	2021185	2021186	2021209	2021210	2021289	640.8	701.2	766.4	0	1.00	1654.3	1738.4	1727.3	0	1.00	696.9	742.5	774.2	0	1.00	522.4	564.3	571.7	0	1.00	1439.4	1461.2	1480.4	39	0.97	390.2	392.3	373.4	0	1.00	1357.6	1557.5	1543.9	0	1.00	584.9	647.6	629.8	0	1.00	1854.9	2089.2	2174.3	0	1.00	1006.1	1145.0	1236.4	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1213	2	Pocillopora_acuta_HIv2___RNAseq.g20532.t1	2026475	2026528	2026529	2026558	2026559	2026858	2172.6	2437.4	2673.8	0	1.00	2700.3	2861.3	2806.3	0	1.00	2920.2	3149.9	3790.4	0	1.00	897.4	1005.9	1199.1	0	1.00	2209.7	2259.7	2322.2	16	0.99	985.9	1048.3	1332.4	0	1.00	2991.6	3163.9	3085.8	0	1.00	926.6	962.8	1088.6	0	1.00	4680.6	4791.5	4690.7	0	1.00	2096.2	2236.6	2281.5	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	+	intron_retention.1215	3	Pocillopora_acuta_HIv2___RNAseq.g20662.t1	3120854	3120969	3120970	3121118	3121119	3121223	53.0	0.0	137.1	55	0.00	345.9	0.4	360.9	324	0.00	1.0	0.0	5.3	0	nan	0.0	0.0	0.0	0	nan	160.7	0.1	195.5	189	0.00	482.8	0.0	625.9	529	0.00	180.7	0.0	164.2	171	0.00	500.9	103.4	517.9	382	0.21	348.7	0.0	372.2	369	0.00	528.1	115.2	514.8	383	0.23
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1216	3	Pocillopora_acuta_HIv2___RNAseq.g20323.t1	45076	45176	45177	45277	45278	45330	125.7	126.2	116.7	0	1.00	52.2	0.0	73.9	57	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	31.9	39.5	47.3	0	1.00	0.0	0.0	0.0	0	nan	32.7	0.0	35.0	24	0.00	69.2	0.0	88.5	75	0.00	88.2	45.4	100.7	42	0.52	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1217	3	Pocillopora_acuta_HIv2___RNAseq.g20323.t1	45656	45680	45681	45797	45798	45889	129.7	128.0	114.1	0	1.00	86.6	0.0	78.5	85	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.1	0.7	0.0	0	nan	0.0	0.0	0.0	0	nan	43.3	0.0	41.7	48	0.00	82.0	0.0	72.3	77	0.00	51.0	32.4	62.7	32	0.50	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1218	2	Pocillopora_acuta_HIv2___TS.g14275.t1b	53185	53597	53598	53942	53943	54002	0.0	0.0	0.0	0	nan	100.3	0.0	89.5	100	0.00	30.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	208.4	0.0	233.3	261	0.00	60.8	0.0	97.5	77	0.00	97.8	0.0	142.2	161	0.00	93.6	36.8	66.9	38	0.49	267.7	0.0	313.9	332	0.00	25.8	0.5	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1219	3	Pocillopora_acuta_HIv2___TS.g14275.t1b	53185	53597	53598	54231	54232	54280	0.0	0.0	0.0	0	nan	100.3	8.5	103.9	26	0.25	30.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	208.4	34.6	243.3	0	1.00	60.8	9.2	155.5	0	nan	97.8	13.5	124.2	0	1.00	93.6	39.1	51.8	0	1.00	267.7	29.7	257.6	0	1.00	25.8	0.3	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1220	2	Pocillopora_acuta_HIv2___TS.g14275.t1b	53943	54002	54003	54231	54232	54280	0.0	0.0	0.0	0	nan	89.5	0.0	103.9	74	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	233.3	34.7	243.3	216	0.14	97.5	0.0	155.5	124	0.00	142.2	0.0	124.2	125	0.00	66.9	35.2	51.8	0	1.00	313.9	0.0	257.6	254	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1222	2	Pocillopora_acuta_HIv2___TS.g14315.t1a	451710	453436	453437	453846	453847	453886	34.0	0.0	1.0	0	nan	23.7	0.0	39.7	37	0.00	2.5	0.0	0.0	0	nan	96.4	0.0	0.0	0	nan	25.5	18.1	14.6	0	1.00	31.6	0.0	0.0	0	nan	22.0	0.0	0.0	0	nan	21.6	0.0	0.0	0	nan	14.6	0.0	0.0	0	nan	16.2	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1224	2	Pocillopora_acuta_HIv2___RNAseq.g20365.t1	457684	457754	457755	457837	457838	457956	0.0	0.0	0.0	0	nan	228.3	151.9	138.2	25	0.86	126.6	138.7	120.9	0	1.00	0.0	0.0	0.0	0	nan	154.9	119.0	161.1	0	1.00	0.0	0.0	0.0	0	nan	81.8	70.1	42.2	0	1.00	0.0	0.0	0.0	0	nan	86.2	38.3	67.6	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1225	3	Pocillopora_acuta_HIv2___RNAseq.g20365.t1	457684	457754	457755	457862	457863	457956	0.0	0.0	0.0	0	nan	228.3	150.8	135.9	8	0.95	126.6	139.6	115.1	0	1.00	0.0	0.0	0.0	0	nan	154.9	119.7	171.5	27	0.82	0.0	0.0	0.0	0	nan	81.8	65.1	40.5	0	1.00	0.0	0.0	0.0	0	nan	86.2	38.3	75.4	25	0.61	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1226	3	Pocillopora_acuta_HIv2___RNAseq.g20379.t1	587677	587776	587777	587866	587867	587963	0.0	0.0	0.0	0	nan	169.7	59.3	191.3	113	0.34	252.9	0.0	241.4	215	0.00	13.8	0.0	0.0	0	nan	88.1	20.9	88.3	68	0.24	191.2	66.9	193.2	119	0.36	171.6	16.9	217.2	156	0.10	6.1	0.0	7.4	5	nan	134.8	21.0	205.6	127	0.14	36.1	0.0	83.4	72	0.00
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1227	3	Pocillopora_acuta_HIv2___RNAseq.g20379.t1	589567	589689	589690	589769	589770	589948	0.0	0.0	0.0	0	nan	173.0	73.5	100.9	68	0.52	215.6	49.3	20.1	60	0.45	0.0	0.0	1.2	0	nan	0.0	0.0	26.4	0	nan	0.0	0.0	4.4	0	nan	195.7	110.0	147.6	71	0.61	5.9	5.6	3.0	0	nan	128.8	77.0	103.6	24	0.76	75.1	77.5	54.9	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1228	3	Pocillopora_acuta_HIv2___RNAseq.g20411.t2	988048	988143	988144	988248	988249	988323	62.4	32.4	0.0	0	1.00	59.6	18.9	31.9	25	0.43	71.8	44.0	0.0	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	72.7	9.3	16.6	24	0.28	0.0	0.0	0.0	0	nan	172.6	46.8	64.8	58	0.45	68.6	35.8	0.0	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1230	2	Pocillopora_acuta_HIv2___RNAseq.g20449.t1	1436642	1436808	1436809	1437015	1437016	1437477	34.2	27.1	56.0	0	1.00	13.5	0.0	3.0	11	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	101.1	92.3	71.1	0	1.00	21.3	25.8	5.0	0	1.00	35.1	0.0	0.0	0	nan	17.8	0.9	0.0	0	nan	42.9	41.4	0.2	0	1.00
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1231	2	Pocillopora_acuta_HIv2___TS.g14415.t1	1492380	1492864	1492865	1492984	1492985	1496089	0.0	0.0	0.0	0	nan	0.0	0.0	0.1	0	nan	11.1	0.0	0.2	0	nan	0.0	0.0	0.0	0	nan	0.5	0.0	1.9	0	nan	70.0	92.2	20.0	2	0.98	37.4	51.6	18.0	2	0.96	6.6	0.0	5.9	0	nan	27.6	24.6	5.9	6	0.80	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1232	2	Pocillopora_acuta_HIv2___TS.g14415.t1	1492380	1492917	1492918	1493037	1493038	1496089	0.0	0.0	0.0	0	nan	0.0	0.0	0.1	0	nan	10.0	0.0	0.3	0	nan	0.0	0.0	0.0	0	nan	0.5	0.0	1.9	0	nan	72.5	59.5	20.0	6	0.91	38.5	36.9	18.0	12	0.75	6.0	0.0	6.0	0	nan	27.3	15.0	6.0	14	0.52	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1233	2	Pocillopora_acuta_HIv2___TS.g14415.t1	1492380	1492917	1492918	1493280	1493281	1496089	0.0	0.0	0.0	0	nan	0.0	0.0	0.1	0	nan	10.0	0.0	0.3	0	nan	0.0	0.0	0.0	0	nan	0.5	0.0	2.1	0	nan	72.5	43.3	18.7	24	0.64	38.5	30.2	17.2	2	0.94	6.0	0.0	6.5	0	nan	27.3	16.1	5.1	1	0.94	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1234	2	Pocillopora_acuta_HIv2___TS.g14415.t1	1492380	1492984	1492985	1493104	1493105	1493157	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	8.9	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.4	0.0	0.0	0	nan	74.4	19.0	80.7	56	0.25	40.2	20.3	60.2	45	0.31	5.3	0.0	0.0	0	nan	27.0	6.9	42.6	25	0.22	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1235	2	Pocillopora_acuta_HIv2___TS.g14415.t1	1493105	1493157	1493158	1493280	1493281	1496089	0.0	0.0	0.0	0	nan	0.0	0.0	0.1	0	nan	0.0	0.0	0.3	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	2.1	0	nan	80.7	25.9	18.7	21	0.55	60.2	13.8	17.2	8	0.63	0.0	0.0	6.5	0	nan	42.6	8.9	5.1	1	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000023	-	intron_retention.1236	3	Pocillopora_acuta_HIv2___TS.g14467.t1	1904906	1905735	1905736	1906477	1906478	1906528	29.7	0.5	0.0	0	nan	87.5	32.9	41.4	28	0.54	54.7	0.8	0.0	0	nan	0.0	0.0	0.0	0	nan	30.5	0.0	21.7	30	0.00	20.1	1.1	0.0	0	nan	21.1	0.0	0.0	0	nan	0.1	0.0	0.0	0	nan	49.6	0.0	76.1	82	0.00	1.3	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1240	2	Pocillopora_acuta_HIv2___TS.g3463.t1	496562	497569	497570	498445	498446	499079	124.5	0.0	115.3	134	0.00	185.1	46.8	287.9	188	0.20	153.8	0.0	142.7	144	0.00	34.2	0.0	454.9	238	0.00	28.4	19.0	156.4	39	0.33	21.6	38.8	322.3	62	0.38	104.1	8.8	355.2	112	0.07	0.0	0.0	68.2	0	nan	156.3	3.8	206.1	153	0.02	120.9	13.3	449.2	339	0.04
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1242	3	Pocillopora_acuta_HIv2___RNAseq.g3653.t1	552929	553105	553106	553194	553195	553437	0.0	0.0	0.0	0	nan	15.8	0.0	17.7	17	0.00	0.0	0.0	6.8	0	nan	0.0	0.0	0.0	0	nan	40.6	39.6	89.1	20	0.66	0.0	0.0	0.0	0	nan	23.9	0.0	30.3	28	0.00	0.0	0.0	0.0	0	nan	51.3	0.1	179.4	55	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1243	2	Pocillopora_acuta_HIv2___RNAseq.g3653.t1	554112	554544	554545	554721	554722	556137	0.0	0.0	0.0	0	nan	17.3	13.7	61.6	0	1.00	0.0	0.0	184.6	0	nan	0.0	0.0	0.0	0	nan	48.4	63.7	148.3	25	0.72	0.0	0.0	7.7	0	nan	45.9	37.1	173.8	0	1.00	0.0	0.0	0.0	0	nan	202.7	187.0	244.8	0	1.00	0.0	0.0	0.3	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1244	2	Pocillopora_acuta_HIv2___RNAseq.g3653.t1	554112	555605	555606	555746	555747	556137	0.0	0.0	0.0	0	nan	27.7	109.6	103.0	0	1.00	75.8	326.4	261.4	0	1.00	0.0	0.0	0.0	0	nan	96.5	123.5	206.3	0	1.00	1.0	0.9	23.8	0	nan	97.7	210.0	248.0	20	0.91	0.0	0.0	0.0	0	nan	226.2	239.5	245.1	0	1.00	0.0	0.0	1.0	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1246	2	Pocillopora_acuta_HIv2___TS.g3530.t1	1097163	1099512	1099513	1099586	1099587	1099698	25.4	0.0	0.0	0	nan	67.8	0.0	0.0	0	nan	5.8	0.0	76.8	124	0.00	11.5	0.0	0.0	0	nan	18.2	0.0	2.1	0	nan	51.8	0.1	90.3	135	0.00	56.0	13.2	15.8	0	1.00	9.0	0.0	2.6	2	nan	37.3	0.0	0.0	0	nan	39.4	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1248	3	Pocillopora_acuta_HIv2___RNAseq.g3726.t1a	1245254	1245274	1245275	1245890	1245891	1246015	33.4	0.0	47.2	36	0.00	40.5	0.0	57.7	48	0.00	42.6	0.0	65.7	48	0.00	0.0	0.0	0.0	0	nan	46.1	21.9	43.3	37	0.37	37.0	0.0	33.0	41	0.00	7.7	0.0	14.0	8	nan	0.0	0.0	3.1	0	nan	92.4	0.0	109.8	94	0.00	44.4	38.4	58.0	7	0.85
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1249	2	Pocillopora_acuta_HIv2___TS.g3558.t1	1370109	1370591	1370592	1370884	1370885	1371166	0.0	0.0	0.0	0	nan	90.5	124.5	49.7	0	1.00	1.5	5.5	20.4	0	nan	0.6	0.4	1.2	0	nan	38.1	49.6	38.0	0	1.00	0.6	0.8	15.1	0	nan	19.3	26.3	26.6	11	0.70	0.0	0.0	0.0	0	nan	62.9	86.3	62.1	0	1.00	13.8	35.7	13.6	0	1.00
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1252	3	Pocillopora_acuta_HIv2___TS.g3628.t4	1965585	1965906	1965907	1966138	1966139	1966209	98.0	0.0	108.0	84	0.00	222.9	2.6	271.6	257	0.01	155.5	0.0	336.4	286	0.00	127.9	0.0	417.1	222	0.00	147.2	72.5	360.2	214	0.25	196.0	0.0	258.8	214	0.00	390.1	0.1	593.7	529	0.00	277.2	0.0	379.7	371	0.00	303.8	12.6	608.4	495	0.02	350.2	0.0	584.3	545	0.00
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1253	3	Pocillopora_acuta_HIv2___TS.g3628.t4	1965585	1966209	1966210	1966301	1966302	1967926	62.8	0.0	212.6	146	0.00	146.7	11.2	286.4	269	0.04	118.3	93.6	201.8	345	0.21	113.3	96.8	207.0	538	0.15	143.7	91.6	318.8	303	0.23	130.4	0.8	365.3	321	0.00	268.5	18.5	340.7	593	0.03	185.9	64.8	340.0	357	0.15	230.3	48.0	376.1	620	0.07	246.8	20.2	459.9	589	0.03
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1255	3	Pocillopora_acuta_HIv2___RNAseq.g3837.t1a	2394192	2394222	2394223	2394300	2394301	2394382	0.0	0.0	0.0	0	nan	59.8	72.7	97.5	21	0.78	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	66.1	0.1	64.3	57	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1256	3	Pocillopora_acuta_HIv2___RNAseq.g3840.t1	2428020	2428112	2428113	2428200	2428201	2428245	0.0	0.0	0.0	0	nan	148.0	0.0	138.3	140	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	123.9	0.0	125.4	118	0.00	0.0	0.0	0.0	0	nan	62.9	33.4	77.9	35	0.49	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000024	+	intron_retention.1257	2	Pocillopora_acuta_HIv2___RNAseq.g3865.t1	2678950	2679537	2679538	2679747	2679748	2683837	0.0	0.0	0.2	0	nan	61.8	45.7	72.8	0	1.00	0.0	0.0	8.7	0	nan	0.3	0.0	13.5	0	nan	0.0	0.0	66.5	0	nan	14.0	1.0	96.9	14	0.07	1.9	50.8	27.7	0	1.00	0.2	8.9	79.8	0	nan	45.9	12.7	74.8	0	1.00	0.0	0.0	23.9	0	nan
