"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"1091","NV2.11441","pharyngeal.ect","Nvec","NV2.11441","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g15510.t1"
"1092","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g1731.t1"
"1093","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21000.t1"
"1094","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g9777.t1"
"1095","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3438.t1"
"1096","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g24120.t1"
"1097","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16495.t2a"
"1098","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1218.t1"
"1099","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.20026_t"
"1100","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1214.t1"
"1101","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1122.t1"
"1102","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1219.t1"
"1103","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1123.t1"
"1104","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16497.t1"
"1105","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16396.t1a"
"1106","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3448.t1"
"1107","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g367.t1"
"1108","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g19499.t2"
"1109","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16502.t1"
"1110","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3430.t1"
"1111","NV2.12864","pharyngeal.ect","Nvec","NV2.12864","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3431.t1"
"1112","NV2.4889","pharyngeal.ect","Nvec","NV2.4889","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g5569.t1"
"1113","NV2.4889","pharyngeal.ect","Nvec","NV2.4889","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g5569.t1"
"1114","NV2.18097","pharyngeal.ect","Nvec","NV2.18097","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g10551.t1"
"1115","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g1731.t1"
"1116","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g1731.t1"
"1117","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21000.t1"
"1118","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21000.t1"
"1119","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g9777.t1"
"1120","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g9777.t1"
"1121","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3438.t1"
"1122","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3438.t1"
"1123","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g24120.t1"
"1124","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g24120.t1"
"1125","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16495.t2a"
"1126","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16495.t2a"
"1127","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1218.t1"
"1128","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1218.t1"
"1129","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.20026_t"
"1130","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.20026_t"
"1131","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1214.t1"
"1132","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1122.t1"
"1133","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1214.t1"
"1134","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1122.t1"
"1135","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1219.t1"
"1136","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1219.t1"
"1137","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1123.t1"
"1138","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1123.t1"
"1139","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16497.t1"
"1140","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16396.t1a"
"1141","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16497.t1"
"1142","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16396.t1a"
"1143","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g367.t1"
"1144","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g19499.t2"
"1145","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g367.t1"
"1146","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g19499.t2"
"1147","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3447.t1"
"1148","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3447.t1"
"1149","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16502.t1"
"1150","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g16502.t1"
"1151","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3430.t1"
"1152","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3430.t1"
"1153","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3431.t1"
"1154","NV2.12863","pharyngeal.ect","Nvec","NV2.12863","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g3431.t1"
"1155","NV2.1930","pharyngeal.ect","Nvec","NV2.1930","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g2153.t1c"
"1156","NV2.1930","pharyngeal.ect","Nvec","NV2.1930","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___TS.g2153.t1c"
"1157","NV2.333","pharyngeal.ect","Nvec","NV2.333","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g19639.t1"
"1158","NV2.17098","pharyngeal.ect","Nvec","NV2.17098","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21609.t1"
"1159","NV2.17098","pharyngeal.ect","Nvec","NV2.17098","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21609.t1"
"1160","NV2.17098","pharyngeal.ect","Nvec","NV2.17098","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21609.t1"
"1161","NV2.17098","pharyngeal.ect","Nvec","NV2.17098","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21376.t1"
"1162","NV2.17098","pharyngeal.ect","Nvec","NV2.17098","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21376.t1"
"1163","NV2.17098","pharyngeal.ect","Nvec","NV2.17098","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21376.t1"
"1164","NV2.6402","pharyngeal.ect","Nvec","NV2.6402","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g20599.t1"
"1165","NV2.6402","pharyngeal.ect","Nvec","NV2.6402","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g20599.t1"
"1166","NV2.20621","pharyngeal.ect","Nvec","NV2.20621","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21959.t1"
"1167","NV2.20621","pharyngeal.ect","Nvec","NV2.20621","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g21957.t1"
"1168","NV2.9","pharyngeal.ect","Nvec","NV2.9","pharyngeal_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g4340.t1"
"1169","NV2.21485","epithelia.ect","Nvec","NV2.21485","epidermis","Pocillopora_acuta_HIv2___TS.g11372.t1b"
"1170","NV2.21485","epithelia.ect","Nvec","NV2.21485","epidermis","Pocillopora_acuta_HIv2___TS.g11372.t1b"
"1171","NV2.21485","epithelia.ect","Nvec","NV2.21485","epidermis","Pocillopora_acuta_HIv2___RNAseq.g15130.t1"
"1172","NV2.21485","epithelia.ect","Nvec","NV2.21485","epidermis","Pocillopora_acuta_HIv2___RNAseq.g15130.t1"
"1173","NV2.15016","epithelia.ect","Nvec","NV2.15016","epidermis","Pocillopora_acuta_HIv2___TS.g23090.t1"
"1174","NV2.14524","epithelia.ect","Nvec","NV2.14524","epidermis","Pocillopora_acuta_HIv2___TS.g23090.t1"
"1175","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___RNAseq.g14504.t1a"
"1176","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___TS.g30561.t1a"
"1177","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___RNAseq.g1812.t1"
"1178","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___RNAseq.g14505.t1"
"1179","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___RNAseq.g1813.t1"
"1180","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___RNAseq.g14507.t1"
"1181","NV2.7355","epithelia.ect","Nvec","NV2.7355","epidermis","Pocillopora_acuta_HIv2___RNAseq.g4532.t1"
"1182","NV2.17383","epithelia.ect","Nvec","NV2.17383","epidermis","Pocillopora_acuta_HIv2___RNAseq.g1623.t1"
"1183","NV2.4645","epithelia.ect","Nvec","NV2.4645","epidermis","Pocillopora_acuta_HIv2___RNAseq.g4734.t1"
"1184","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1185","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1186","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1187","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1188","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1189","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1190","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1191","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1192","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1193","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1194","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1195","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1196","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1197","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1198","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1199","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1200","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1201","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1202","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1203","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1204","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1205","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1206","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1207","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1208","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1209","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1210","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1211","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1212","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1213","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1214","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1215","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1216","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1217","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1218","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1219","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1220","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1221","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1222","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1223","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1224","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1225","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1226","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1227","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1228","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1229","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1230","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1231","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1232","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1233","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1234","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1235","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1236","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1237","NV2.18706","epithelia.ect","Nvec","NV2.18706","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1238","NV2.15796","epithelia.ect","Nvec","NV2.15796","epidermis","Pocillopora_acuta_HIv2___RNAseq.g17186.t1"
"1239","NV2.22666","epithelia.ect","Nvec","NV2.22666","epidermis","Pocillopora_acuta_HIv2___RNAseq.g22853.t1"
"1240","NV2.6556","epithelia.ect","Nvec","NV2.6556","epidermis","Pocillopora_acuta_HIv2___TS.g3883.t1"
"1241","NV2.23635","epithelia.ect","Nvec","NV2.23635","epidermis","Pocillopora_acuta_HIv2___RNAseq.g24050.t1"
"1242","NV2.19504","epithelia.ect","Nvec","NV2.19504","epidermis","Pocillopora_acuta_HIv2___TS.g21568.t1"
"1243","NV2.19504","epithelia.ect","Nvec","NV2.19504","epidermis","Pocillopora_acuta_HIv2___TS.g21568.t1"
"1244","NV2.19504","epithelia.ect","Nvec","NV2.19504","epidermis","Pocillopora_acuta_HIv2___TS.g21568.t1"
"1245","NV2.19504","epithelia.ect","Nvec","NV2.19504","epidermis","Pocillopora_acuta_HIv2___TS.g21568.t1"
"1246","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1247","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1248","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1249","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1250","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29828.t1"
"1251","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1252","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1253","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1254","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1255","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1256","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1257","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1258","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1259","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29831.t1"
"1260","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29833.t1"
"1261","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1262","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1263","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1264","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1265","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29826.t1"
"1266","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1267","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1268","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1269","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1270","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"1271","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1272","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1273","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1274","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1275","NV2.18708","epithelia.ect","Nvec","NV2.18708","epidermis","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"1276","NV2.8483","ectoderm.embryonic","Nvec","NV2.8483","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g18582.t1"
"1277","NV2.8483","ectoderm.embryonic","Nvec","NV2.8483","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g18582.t1"
"1278","NV2.10891","ectoderm.embryonic","Nvec","NV2.10891","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1000.t1"
"1279","NV2.17049","ectoderm.embryonic","Nvec","NV2.17049","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g11925.t1"
"1280","NV2.6253","ectoderm.embryonic","Nvec","NV2.6253","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g6093.t1"
"1281","NV2.8021","ectoderm.embryonic","Nvec","NV2.8021","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g8481.t1"
"1282","NV2.10215","ectoderm.embryonic","Nvec","NV2.10215","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g4006.t1"
"1283","NV2.25426","ectoderm.embryonic","Nvec","NV2.25426","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g13380.t1"
"1284","NV2.7354","ectoderm.embryonic","Nvec","NV2.7354","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g14504.t1a"
"1285","NV2.7354","ectoderm.embryonic","Nvec","NV2.7354","embryonic_ectoderm","Pocillopora_acuta_HIv2___TS.g30561.t1a"
"1286","NV2.7354","ectoderm.embryonic","Nvec","NV2.7354","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1812.t1"
"1287","NV2.7354","ectoderm.embryonic","Nvec","NV2.7354","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g14505.t1"
"1288","NV2.7354","ectoderm.embryonic","Nvec","NV2.7354","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g1813.t1"
"1289","NV2.7354","ectoderm.embryonic","Nvec","NV2.7354","embryonic_ectoderm","Pocillopora_acuta_HIv2___RNAseq.g14507.t1"
