"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"15434","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022803055.1"
"15435","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789735.1"
"15436","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022803051.1"
"15437","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789736.1"
"15438","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789737.1"
"15439","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789738.1"
"15440","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789739.1"
"15441","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789740.1"
"15442","LOC113664145","Cluster7","Pdam","XP_027035544.1","immune","XP_022789741.1"
"15443","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057302601.1"
"15444","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057302879.1"
"15445","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057302178.1"
"15446","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057309338.1"
"15447","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057313523.1"
"15448","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057314227.1"
"15449","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_057314228.1"
"15450","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_022779427.1"
"15451","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","XP_022779428.1"
"15452","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","Porites_compressa_HIv1___RNAseq.g14358.t1"
"15453","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","QW917_000023"
"15454","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","QW917_000023"
"15455","LOC113670091","Cluster7","Pdam","XP_027041980.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21743.t1"
"15456","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057302601.1"
"15457","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057302879.1"
"15458","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057302178.1"
"15459","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057309338.1"
"15460","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057313523.1"
"15461","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057314227.1"
"15462","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_057314228.1"
"15463","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_022779427.1"
"15464","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","XP_022779428.1"
"15465","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","Porites_compressa_HIv1___RNAseq.g14358.t1"
"15466","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","QW917_000023"
"15467","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","QW917_000023"
"15468","LOC113670091","Cluster7","Pdam","XP_027041981.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21743.t1"
"15469","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057302601.1"
"15470","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057302879.1"
"15471","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057302178.1"
"15472","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057309338.1"
"15473","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057313523.1"
"15474","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057314227.1"
"15475","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_057314228.1"
"15476","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_022779427.1"
"15477","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","XP_022779428.1"
"15478","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","Porites_compressa_HIv1___RNAseq.g14358.t1"
"15479","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","QW917_000023"
"15480","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","QW917_000023"
"15481","LOC113670091","Cluster7","Pdam","XP_027041979.1","immune","Pocillopora_acuta_HIv2___RNAseq.g21743.t1"
"15482","LOC113684234","Cluster7","Pdam","XP_027057371.1","immune","Porites_compressa_HIv1___RNAseq.g28821.t1"
"15483","LOC113684234","Cluster7","Pdam","XP_027057371.1","immune","QW917_015245"
"15484","LOC113684234","Cluster7","Pdam","XP_027057371.1","immune","evm.model.Ap7.271"
"15485","LOC113684234","Cluster7","Pdam","XP_027057371.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13453.t1"
"15486","LOC113684234","Cluster7","Pdam","XP_027057371.1","immune","XP_022782516.1"
"15487","LOC113684234","Cluster7","Pdam","XP_027057371.1","immune","XP_022782517.1"
"15488","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","XP_022807431.1"
"15489","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","Porites_compressa_HIv1___RNAseq.g13996.t1"
"15490","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","evm.model.Ap9.541"
"15491","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","Pocillopora_acuta_HIv2___RNAseq.g23633.t1"
"15492","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","QW917_008203"
"15493","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","QW917_008202"
"15494","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","evm.model.Ap9.542"
"15495","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","evm.model.Ap9.542.1.5f15e674"
"15496","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","Porites_compressa_HIv1___TS.g19271.t1"
"15497","LOC113686172","Cluster7","Pdam","XP_027059570.1","immune","XP_057308858.1"
"15498","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","evm.model.Ap8.2721"
"15499","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","QW917_018319"
"15500","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","evm.model.Ap8.2719"
"15501","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","evm.model.Ap8.2720"
"15502","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","evm.model.Ap8.2718"
"15503","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","Pocillopora_acuta_HIv2___RNAseq.g17507.t1"
"15504","LOC113673192","Cluster7","Pdam","XP_027045367.1","immune","XP_022790273.1"
"15505","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057300385.1"
"15506","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057307443.1"
"15507","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057314252.1"
"15508","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057311063.1"
"15509","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057316500.1"
"15510","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057314851.1"
"15511","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057293749.1"
"15512","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057316475.1"
"15513","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","evm.model.Ap13.657"
"15514","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","QW917_008105"
"15515","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057302954.1"
"15516","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057315396.1"
"15517","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057311178.1"
"15518","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057303566.1"
"15519","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057295109.1"
"15520","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057306227.1"
"15521","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057306226.1"
"15522","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057306225.1"
"15523","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057301430.1"
"15524","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057311358.1"
"15525","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___RNAseq.g1593.t1b"
"15526","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___RNAseq.g1594.t1"
"15527","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___RNAseq.g1598.t1"
"15528","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___TS.g39893.t1"
"15529","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___TS.g39901.t1"
"15530","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___RNAseq.g1596.t1"
"15531","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Porites_compressa_HIv1___TS.g39900.t1b"
"15532","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057314514.1"
"15533","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057316499.1"
"15534","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057291347.1"
"15535","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057291348.1"
"15536","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057295603.1"
"15537","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057298304.1"
"15538","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057298674.1"
"15539","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057298675.1"
"15540","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057302307.1"
"15541","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057307166.1"
"15542","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057307167.1"
"15543","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057307051.1"
"15544","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057307052.1"
"15545","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057311557.1"
"15546","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057295761.1"
"15547","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057300025.1"
"15548","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","QW917_035823"
"15549","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057311634.1"
"15550","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_057311516.1"
"15551","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","QW917_008108"
"15552","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","QW917_008106"
"15553","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13936.t1"
"15554","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_022782211.1"
"15555","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","XP_022782212.1"
"15556","LOC113686212","Cluster7","Pdam","XP_027059608.1","immune","QW917_004722"
"15557","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057300385.1"
"15558","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057307443.1"
"15559","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057314252.1"
"15560","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057311063.1"
"15561","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057316500.1"
"15562","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057314851.1"
"15563","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057293749.1"
"15564","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057316475.1"
"15565","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","evm.model.Ap13.657"
"15566","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","QW917_008105"
"15567","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057302954.1"
"15568","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057315396.1"
"15569","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057311178.1"
"15570","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057303566.1"
"15571","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057295109.1"
"15572","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057306227.1"
"15573","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057306226.1"
"15574","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057306225.1"
"15575","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057301430.1"
"15576","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057311358.1"
"15577","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___RNAseq.g1593.t1b"
"15578","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___RNAseq.g1594.t1"
"15579","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___RNAseq.g1598.t1"
"15580","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___TS.g39893.t1"
"15581","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___TS.g39901.t1"
"15582","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___RNAseq.g1596.t1"
"15583","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Porites_compressa_HIv1___TS.g39900.t1b"
"15584","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057314514.1"
"15585","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057316499.1"
"15586","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057291347.1"
"15587","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057291348.1"
"15588","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057295603.1"
"15589","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057298304.1"
"15590","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057298674.1"
"15591","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057298675.1"
"15592","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057302307.1"
"15593","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057307166.1"
"15594","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057307167.1"
"15595","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057307051.1"
"15596","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057307052.1"
"15597","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057311557.1"
"15598","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057295761.1"
"15599","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057300025.1"
"15600","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","QW917_035823"
"15601","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057311634.1"
"15602","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_057311516.1"
"15603","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","QW917_008108"
"15604","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","QW917_008106"
"15605","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","Pocillopora_acuta_HIv2___RNAseq.g13936.t1"
"15606","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_022782211.1"
"15607","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","XP_022782212.1"
"15608","LOC113686212","Cluster7","Pdam","XP_027059607.1","immune","QW917_004722"
"15609","LOC113668980","Cluster7","Pdam","XP_027040767.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9955.t1"
"15610","LOC113668980","Cluster7","Pdam","XP_027040767.1","immune","XP_022800456.1"
"15611","LOC113668980","Cluster7","Pdam","XP_027040767.1","immune","QW917_007171"
"15612","LOC113668980","Cluster7","Pdam","XP_027040767.1","immune","evm.model.Ap13.1169"
"15613","LOC113668980","Cluster7","Pdam","XP_027040767.1","immune","Porites_compressa_HIv1___RNAseq.g18112.t1"
"15614","LOC113668980","Cluster7","Pdam","XP_027040767.1","immune","XP_057316521.1"
"15615","LOC113668980","Cluster7","Pdam","XP_027040768.1","immune","Pocillopora_acuta_HIv2___RNAseq.g9955.t1"
"15616","LOC113668980","Cluster7","Pdam","XP_027040768.1","immune","XP_022800456.1"
"15617","LOC113668980","Cluster7","Pdam","XP_027040768.1","immune","QW917_007171"
"15618","LOC113668980","Cluster7","Pdam","XP_027040768.1","immune","evm.model.Ap13.1169"
"15619","LOC113668980","Cluster7","Pdam","XP_027040768.1","immune","Porites_compressa_HIv1___RNAseq.g18112.t1"
"15620","LOC113668980","Cluster7","Pdam","XP_027040768.1","immune","XP_057316521.1"
"15621","LOC113677695","Cluster7","Pdam","XP_027050331.1","immune","XP_057306926.1"
"15622","LOC113677695","Cluster7","Pdam","XP_027050331.1","immune","Porites_compressa_HIv1___RNAseq.g41553.t1"
"15623","LOC113677695","Cluster7","Pdam","XP_027050331.1","immune","QW917_031201"
"15624","LOC113677695","Cluster7","Pdam","XP_027050331.1","immune","evm.model.Ap10.671"
"15625","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","Porites_compressa_HIv1___RNAseq.g38327.t1"
"15626","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","evm.model.Ap6.261"
"15627","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","QW917_035007"
"15628","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","QW917_034707"
"15629","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","QW917_034717"
"15630","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","QW917_035179"
"15631","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","QW917_035177"
"15632","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","XP_022808213.1"
"15633","LOC113666323","Cluster7","Pdam","XP_027037897.1","immune","XP_022799415.1"
"15634","LOC113673975","Cluster7","Pdam","XP_027046260.1","immune","evm.model.Ap8.684"
"15635","LOC113673975","Cluster7","Pdam","XP_027046260.1","immune","QW917_017866"
"15636","LOC113673975","Cluster7","Pdam","XP_027046260.1","immune","QW917_017866"
"15637","LOC113673975","Cluster7","Pdam","XP_027046260.1","immune","Porites_compressa_HIv1___RNAseq.g12120.t1"
"15638","LOC113673975","Cluster7","Pdam","XP_027046260.1","immune","XP_022797925.1"
"15639","LOC113673975","Cluster7","Pdam","XP_027046260.1","immune","Pocillopora_acuta_HIv2___TS.g24233.t1"
"15640","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Porites_compressa_HIv1___RNAseq.g3573.t1"
"15641","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022785218.1"
"15642","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022785220.1"
"15643","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022785221.1"
"15644","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022785222.1"
"15645","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022785223.1"
"15646","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022785224.1"
"15647","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Porites_compressa_HIv1___RNAseq.g33427.t1"
"15648","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Porites_compressa_HIv1___RNAseq.g22658.t1"
"15649","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Porites_compressa_HIv1___RNAseq.g22656.t1"
"15650","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022801736.1"
"15651","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Porites_compressa_HIv1___RNAseq.g3577.t1"
"15652","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Porites_compressa_HIv1___TS.g30937.t1"
"15653","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","XP_022796098.1"
"15654","LOC113670521","Cluster7","Pdam","XP_027042480.1","immune","Pocillopora_acuta_HIv2___RNAseq.g25044.t1"
"15655","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30399.t1b"
"15656","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","QW917_035481"
"15657","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g29127.t1"
"15658","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","evm.model.Ap11.699"
"15659","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g10959.t1"
"15660","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","evm.model.Ap11.698"
"15661","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","QW917_035480"
"15662","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","QW917_035484"
"15663","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","QW917_036122"
"15664","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","evm.model.Ap11.593_evm.model.Ap11.597"
"15665","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","evm.model.Ap11.480"
"15666","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___TS.g13226.t1"
"15667","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","QW917_035485"
"15668","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30377.t1b"
"15669","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___TS.g39104.t1"
"15670","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","evm.model.Ap11.259"
"15671","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","evm.model.Ap11.254"
"15672","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g29130.t1"
"15673","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g29129.t1"
"15674","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g29126.t1"
"15675","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g29128.t1"
"15676","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","XP_022801940.1"
"15677","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","XP_022801950.1"
"15678","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g20236.t1"
"15679","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g29125.t1"
"15680","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Pocillopora_acuta_HIv2___TS.g27977.t1"
"15681","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30292.t1"
"15682","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30299.t1"
"15683","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30305.t1"
"15684","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","XP_022801934.1"
"15685","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g18593.t1"
"15686","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","XP_057305217.1"
"15687","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","XP_057305226.1"
"15688","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30289.t1"
"15689","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30287.t1"
"15690","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30296.t1"
"15691","LOC113678079","Cluster7","Pdam","XP_027050749.1","immune","Porites_compressa_HIv1___RNAseq.g30302.t1"
"15692","LOC113674165","Cluster7","Pdam","XP_027046436.1","immune","QW917_034394"
"15693","LOC113674165","Cluster7","Pdam","XP_027046436.1","immune","XP_022801853.1"
"15694","LOC113668571","Cluster7","Pdam","XP_027040296.1","immune","Pocillopora_acuta_HIv2___RNAseq.g31077.t1"
"15695","LOC113668571","Cluster7","Pdam","XP_027040296.1","immune","XP_022791811.1"
"15696","LOC113668571","Cluster7","Pdam","XP_027040296.1","immune","QW917_016133"
"15697","LOC113668571","Cluster7","Pdam","XP_027040296.1","immune","evm.model.Ap7.1489"
"15698","LOC113668571","Cluster7","Pdam","XP_027040296.1","immune","Porites_compressa_HIv1___RNAseq.g2507.t1"
"15699","LOC113668571","Cluster7","Pdam","XP_027040297.1","immune","Pocillopora_acuta_HIv2___RNAseq.g31077.t1"
"15700","LOC113668571","Cluster7","Pdam","XP_027040297.1","immune","XP_022791811.1"
"15701","LOC113668571","Cluster7","Pdam","XP_027040297.1","immune","QW917_016133"
"15702","LOC113668571","Cluster7","Pdam","XP_027040297.1","immune","evm.model.Ap7.1489"
"15703","LOC113668571","Cluster7","Pdam","XP_027040297.1","immune","Porites_compressa_HIv1___RNAseq.g2507.t1"
"15704","LOC113668571","Cluster7","Pdam","XP_027040298.1","immune","Pocillopora_acuta_HIv2___RNAseq.g31077.t1"
"15705","LOC113668571","Cluster7","Pdam","XP_027040298.1","immune","XP_022791811.1"
"15706","LOC113668571","Cluster7","Pdam","XP_027040298.1","immune","QW917_016133"
"15707","LOC113668571","Cluster7","Pdam","XP_027040298.1","immune","evm.model.Ap7.1489"
"15708","LOC113668571","Cluster7","Pdam","XP_027040298.1","immune","Porites_compressa_HIv1___RNAseq.g2507.t1"
"15709","LOC113668571","Cluster7","Pdam","XP_027040300.1","immune","Pocillopora_acuta_HIv2___RNAseq.g31077.t1"
"15710","LOC113668571","Cluster7","Pdam","XP_027040300.1","immune","XP_022791811.1"
"15711","LOC113668571","Cluster7","Pdam","XP_027040300.1","immune","QW917_016133"
"15712","LOC113668571","Cluster7","Pdam","XP_027040300.1","immune","evm.model.Ap7.1489"
"15713","LOC113668571","Cluster7","Pdam","XP_027040300.1","immune","Porites_compressa_HIv1___RNAseq.g2507.t1"
"15714","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","Pocillopora_acuta_HIv2___RNAseq.g24549.t1"
"15715","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","XP_022784140.1"
"15716","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","QW917_014770"
"15717","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","evm.model.Ap12.256"
"15718","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","XP_057307851.1"
"15719","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","XP_057297164.1"
"15720","LOC113666692","Cluster7","Pdam","XP_027038287.1","immune","XP_057296793.1"
