"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"1372","LOC113671402","Cluster3","Pdam","XP_027043380.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g9632.t1"
"1373","LOC113668612","Cluster3","Pdam","XP_027040351.1","calicoblast","Pocillopora_acuta_HIv2___TS.g296.t1"
"1374","LOC113668612","Cluster3","Pdam","XP_027040352.1","calicoblast","Pocillopora_acuta_HIv2___TS.g296.t1"
"1375","LOC113683094","Cluster3","Pdam","XP_027056099.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g4006.t1"
"1376","LOC113680335","Cluster3","Pdam","XP_027053156.1","calicoblast","Pocillopora_acuta_HIv2___TS.g5791.t1c"
"1377","LOC113680335","Cluster3","Pdam","XP_027053157.1","calicoblast","Pocillopora_acuta_HIv2___TS.g5791.t1c"
"1378","LOC113681094","Cluster3","Pdam","XP_027053962.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g22548.t1"
"1379","LOC113681094","Cluster3","Pdam","XP_027053961.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g22548.t1"
"1380","LOC113685862","Cluster3","Pdam","XP_027059239.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g25777.t1"
"1381","LOC113678519","Cluster3","Pdam","XP_027051205.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g6725.t1"
"1382","LOC113672371","Cluster3","Pdam","XP_027044455.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g3588.t1"
"1383","LOC113668877","Cluster3","Pdam","XP_027040638.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1384","LOC113668877","Cluster3","Pdam","XP_027040637.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1385","LOC113668877","Cluster3","Pdam","XP_027040636.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1386","LOC113668877","Cluster3","Pdam","XP_027040634.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1387","LOC113668877","Cluster3","Pdam","XP_027040635.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1388","LOC113668877","Cluster3","Pdam","XP_027040643.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1389","LOC113668877","Cluster3","Pdam","XP_027040639.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1390","LOC113668877","Cluster3","Pdam","XP_027040645.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1391","LOC113668877","Cluster3","Pdam","XP_027040642.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1392","LOC113668877","Cluster3","Pdam","XP_027040641.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1393","LOC113668877","Cluster3","Pdam","XP_027040647.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1394","LOC113668877","Cluster3","Pdam","XP_027040646.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1395","LOC113668877","Cluster3","Pdam","XP_027040644.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g5260.t1"
"1396","LOC113679823","Cluster3","Pdam","XP_027052596.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g8406.t1"
"1397","LOC113679823","Cluster3","Pdam","XP_027052597.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g8406.t1"
"1398","LOC113675013","Cluster3","Pdam","XP_027047323.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g4986.t1"
"1399","LOC113665196","Cluster3","Pdam","XP_027036676.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g3876.t1"
"1400","LOC113665196","Cluster3","Pdam","XP_027036668.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g3876.t1"
"1401","LOC113677428","Cluster3","Pdam","XP_027050031.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g4632.t1"
"1402","LOC113669603","Cluster3","Pdam","XP_027041471.1","calicoblast","Pocillopora_acuta_HIv2___TS.g14874.t2"
"1403","LOC113669603","Cluster3","Pdam","XP_027041470.1","calicoblast","Pocillopora_acuta_HIv2___TS.g14874.t2"
"1404","LOC113679366","Cluster3","Pdam","XP_027052467.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g10286.t1"
"1405","LOC113677708","Cluster3","Pdam","XP_027050344.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g26880.t1"
"1406","LOC113671471","Cluster3","Pdam","XP_027043481.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g15082.t1"
"1407","LOC113667392","Cluster3","Pdam","XP_027039020.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g9830.t1"
"1408","LOC113667392","Cluster3","Pdam","XP_027039011.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g9830.t1"
"1409","LOC113676061","Cluster3","Pdam","XP_027048484.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g834.t1"
"1410","LOC113664811","Cluster3","Pdam","XP_027036234.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g2756.t1"
"1411","LOC113678672","Cluster3","Pdam","XP_027051370.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g20146.t1"
"1412","LOC113668436","Cluster3","Pdam","XP_027040138.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g2831.t1"
"1413","LOC113683761","Cluster3","Pdam","XP_027056845.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g27577.t1"
"1414","LOC113683761","Cluster3","Pdam","XP_027056846.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g27577.t1"
"1415","LOC113683761","Cluster3","Pdam","XP_027056847.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g27577.t1"
"1416","LOC113683761","Cluster3","Pdam","XP_027056844.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g27577.t1"
"1417","LOC113673450","Cluster3","Pdam","XP_027045666.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g28256.t1"
"1418","LOC113673450","Cluster3","Pdam","XP_027045668.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g28256.t1"
"1419","LOC113673450","Cluster3","Pdam","XP_027045667.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g28256.t1"
"1420","LOC113682648","Cluster3","Pdam","XP_027055612.1","calicoblast","Pocillopora_acuta_HIv2___TS.g21811.t1"
"1421","LOC113682648","Cluster3","Pdam","XP_027055611.1","calicoblast","Pocillopora_acuta_HIv2___TS.g21811.t1"
"1422","LOC113682648","Cluster3","Pdam","XP_027055614.1","calicoblast","Pocillopora_acuta_HIv2___TS.g21811.t1"
"1423","LOC113673061","Cluster3","Pdam","XP_027045219.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g15653.t1"
"1424","LOC113686386","Cluster3","Pdam","XP_027059804.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g14457.t1"
"1425","LOC113681183","Cluster3","Pdam","XP_027054053.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g9027.t1"
"1426","LOC113673361","Cluster3","Pdam","XP_027045561.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g16887.t1"
"1427","LOC113671903","Cluster3","Pdam","XP_027043967.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g16757.t1"
"1428","LOC113686447","Cluster3","Pdam","XP_027059867.1","calicoblast","Pocillopora_acuta_HIv2___RNAseq.g30139.t1"
"1429","LOC113679703","Cluster6","Pdam","XP_027052471.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g16538.t1"
"1430","LOC113679699","Cluster6","Pdam","XP_027052466.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g19616.t2b"
"1431","LOC113677591","Cluster6","Pdam","XP_027050212.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g10337.t1"
"1432","LOC113673408","Cluster6","Pdam","XP_027045601.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3944.t1"
"1433","LOC113686329","Cluster6","Pdam","XP_027059750.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g30304.t2"
"1434","LOC113686329","Cluster6","Pdam","XP_027059743.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g30304.t2"
"1435","LOC113672454","Cluster6","Pdam","XP_027044538.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g132.t1a"
"1436","LOC113672454","Cluster6","Pdam","XP_027044538.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g131.t1"
"1437","LOC113672454","Cluster6","Pdam","XP_027044538.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g132.t1c"
"1438","LOC113672453","Cluster6","Pdam","XP_027044537.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1506.t1c"
"1439","LOC113670237","Cluster6","Pdam","XP_027042144.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g28858.t1"
"1440","LOC113683101","Cluster6","Pdam","XP_027056110.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3983.t1"
"1441","LOC113683101","Cluster6","Pdam","XP_027056109.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3983.t1"
"1442","LOC113665130","Cluster6","Pdam","XP_027036582.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g16280.t1"
"1443","LOC113675804","Cluster6","Pdam","XP_027048204.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g30548.t1c"
"1444","LOC113666181","Cluster6","Pdam","XP_027037745.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7911.t1"
"1445","LOC113666181","Cluster6","Pdam","XP_027037742.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7911.t1"
"1446","LOC113666181","Cluster6","Pdam","XP_027037743.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7911.t1"
"1447","LOC113672420","Cluster6","Pdam","XP_027044503.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g134.t1b"
"1448","LOC113675822","Cluster6","Pdam","XP_027048223.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g30547.t1"
"1449","LOC113675822","Cluster6","Pdam","XP_027048222.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g30547.t1"
"1450","LOC113672471","Cluster6","Pdam","XP_027044561.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1487.t1c"
"1451","LOC113672464","Cluster6","Pdam","XP_027044552.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g129.t1"
"1452","LOC113672464","Cluster6","Pdam","XP_027044553.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g129.t1"
"1453","LOC113671168","Cluster6","Pdam","XP_027043180.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g10774.t1"
"1454","LOC113666178","Cluster6","Pdam","XP_027037739.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7914.t1"
"1455","LOC113666178","Cluster6","Pdam","XP_027037740.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7914.t1"
"1456","LOC113666184","Cluster6","Pdam","XP_027037748.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7910.t1"
"1457","LOC113685535","Cluster6","Pdam","XP_027058850.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g24647.t1b"
"1458","LOC113685535","Cluster6","Pdam","XP_027058851.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g24647.t1b"
"1459","LOC113682851","Cluster6","Pdam","XP_027055830.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g10716.t1b"
"1460","LOC113672466","Cluster6","Pdam","XP_027044555.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g128.t1"
"1461","LOC113678435","Cluster6","Pdam","XP_027051124.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15036.t2"
"1462","LOC113678435","Cluster6","Pdam","XP_027051122.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15036.t2"
"1463","LOC113678435","Cluster6","Pdam","XP_027051121.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15036.t2"
"1464","LOC113678435","Cluster6","Pdam","XP_027051123.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15036.t2"
"1465","LOC113672472","Cluster6","Pdam","XP_027044562.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1487.t1a"
"1466","LOC113672639","Cluster6","Pdam","XP_027044747.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g14844.t1"
"1467","LOC113679701","Cluster6","Pdam","XP_027052468.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g16536.t1"
"1468","LOC113678250","Cluster6","Pdam","XP_027050929.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26566.t1"
"1469","LOC113678250","Cluster6","Pdam","XP_027050928.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26566.t1"
"1470","LOC113685040","Cluster6","Pdam","XP_027058292.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g11444.t1"
"1471","LOC113685040","Cluster6","Pdam","XP_027058293.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g11444.t1"
"1472","LOC113675421","Cluster6","Pdam","XP_027047791.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7483.t2b"
"1473","LOC113685588","Cluster6","Pdam","XP_027058923.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22038.t1"
"1474","LOC113685588","Cluster6","Pdam","XP_027058922.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22038.t1"
"1475","LOC113674731","Cluster6","Pdam","XP_027047018.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g29359.t1"
"1476","LOC113674731","Cluster6","Pdam","XP_027047020.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g29359.t1"
"1477","LOC113674731","Cluster6","Pdam","XP_027047022.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g29359.t1"
"1478","LOC113674731","Cluster6","Pdam","XP_027047023.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g29359.t1"
"1479","LOC113674731","Cluster6","Pdam","XP_027047019.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g29359.t1"
"1480","LOC113674731","Cluster6","Pdam","XP_027047024.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g29359.t1"
"1481","LOC113674340","Cluster6","Pdam","XP_027046619.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g20586.t1"
"1482","LOC113680230","Cluster6","Pdam","XP_027053049.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g14595.t1"
"1483","LOC113673933","Cluster6","Pdam","XP_027046202.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g17884.t1"
"1484","LOC113678253","Cluster6","Pdam","XP_027050932.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1766.t1"
"1485","LOC113668666","Cluster6","Pdam","XP_027040414.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g31075.t1"
"1486","LOC113668666","Cluster6","Pdam","XP_027040416.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g31075.t1"
"1487","LOC113668666","Cluster6","Pdam","XP_027040415.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g31075.t1"
"1488","LOC113685369","Cluster6","Pdam","XP_027058677.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g7994.t2"
"1489","LOC113683326","Cluster6","Pdam","XP_027056366.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15450.t1"
"1490","LOC113685186","Cluster6","Pdam","XP_027058470.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1781.t1c"
"1491","LOC113685186","Cluster6","Pdam","XP_027058471.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1781.t1c"
"1492","LOC113685186","Cluster6","Pdam","XP_027058473.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g1781.t1c"
"1493","LOC113678724","Cluster6","Pdam","XP_027051429.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g3002.t2"
"1494","LOC113678724","Cluster6","Pdam","XP_027051430.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g3002.t2"
"1495","LOC113683097","Cluster6","Pdam","XP_027056103.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3987.t1"
"1496","LOC113683097","Cluster6","Pdam","XP_027056102.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3987.t1"
"1497","LOC113683097","Cluster6","Pdam","XP_027056104.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3987.t1"
"1498","LOC113669511","Cluster6","Pdam","XP_027041361.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g26318.t1"
"1499","LOC113679089","Cluster6","Pdam","XP_027051837.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g25126.t1"
"1500","LOC113670179","Cluster6","Pdam","XP_027042078.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26259.t1"
"1501","LOC113670179","Cluster6","Pdam","XP_027042079.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26259.t1"
"1502","LOC113670179","Cluster6","Pdam","XP_027042080.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26259.t1"
"1503","LOC113672470","Cluster6","Pdam","XP_027044560.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g127.t1"
"1504","LOC113672812","Cluster6","Pdam","XP_027044958.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g320.t1"
"1505","LOC113671013","Cluster6","Pdam","XP_027043021.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g8796.t1"
"1506","LOC113675484","Cluster6","Pdam","XP_027047880.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g7482.t1"
"1507","LOC113670186","Cluster6","Pdam","XP_027042087.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g25120.t1"
"1508","LOC113673927","Cluster6","Pdam","XP_027046196.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g17956.t1"
"1509","LOC113664887","Cluster6","Pdam","XP_027036306.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11229.t1"
"1510","LOC113674060","Cluster6","Pdam","XP_027046335.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22798.t1"
"1511","LOC113686867","Cluster6","Pdam","XP_027060346.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g188.t1"
"1512","LOC113673523","Cluster6","Pdam","XP_027045741.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3933.t1"
"1513","LOC113686950","Cluster6","Pdam","XP_027060438.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22390.t1"
"1514","LOC113686950","Cluster6","Pdam","XP_027060437.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22390.t1"
"1515","LOC113686950","Cluster6","Pdam","XP_027060439.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22390.t1"
"1516","LOC113665595","Cluster6","Pdam","XP_027037114.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3950.t1"
"1517","LOC113676109","Cluster6","Pdam","XP_027048529.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g673.t1"
"1518","LOC113675273","Cluster6","Pdam","XP_027047627.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g22627.t1"
"1519","LOC113672958","Cluster6","Pdam","XP_027045102.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11042.t1"
"1520","LOC113672958","Cluster6","Pdam","XP_027045101.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11042.t1"
"1521","LOC113672958","Cluster6","Pdam","XP_027045104.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11042.t1"
"1522","LOC113672958","Cluster6","Pdam","XP_027045103.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11042.t1"
"1523","LOC113680439","Cluster6","Pdam","XP_027053274.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g6241.t1a"
"1524","LOC113672694","Cluster6","Pdam","XP_027044823.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g2711.t1"
"1525","LOC113668851","Cluster6","Pdam","XP_027040604.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15614.t1"
"1526","LOC113668855","Cluster6","Pdam","XP_027040609.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15617.t1"
"1527","LOC113676847","Cluster6","Pdam","XP_027049372.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g29805.t1"
"1528","LOC113670249","Cluster6","Pdam","XP_027042155.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.14501_t"
"1529","LOC113678055","Cluster6","Pdam","XP_027050725.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g12418.t1"
"1530","LOC113678055","Cluster6","Pdam","XP_027050725.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g12416.t1"
"1531","LOC113685529","Cluster6","Pdam","XP_027058841.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g23182.t1"
"1532","LOC113674726","Cluster6","Pdam","XP_027047014.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11139.t1"
"1533","LOC113674726","Cluster6","Pdam","XP_027047013.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11139.t1"
"1534","LOC113672986","Cluster6","Pdam","XP_027045134.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11037.t1"
"1535","LOC113672986","Cluster6","Pdam","XP_027045133.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11037.t1"
"1536","LOC113672997","Cluster6","Pdam","XP_027045145.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11054.t1"
"1537","LOC113685264","Cluster6","Pdam","XP_027058554.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g9719.t1"
"1538","LOC113673310","Cluster6","Pdam","XP_027045503.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g6375.t1"
"1539","LOC113673310","Cluster6","Pdam","XP_027045503.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g6359.t1"
"1540","LOC113673310","Cluster6","Pdam","XP_027045503.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g6392.t1"
"1541","LOC113675856","Cluster6","Pdam","XP_027048255.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g25105.t1"
"1542","LOC113685049","Cluster6","Pdam","XP_027058301.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g28665.t1"
"1543","LOC113685049","Cluster6","Pdam","XP_027058303.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g28665.t1"
"1544","LOC113665163","Cluster6","Pdam","XP_027036622.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g16281.t1"
"1545","LOC113664900","Cluster6","Pdam","XP_027036320.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11231.t1"
"1546","LOC113671719","Cluster6","Pdam","XP_027043769.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g12305.t1"
"1547","LOC113669193","Cluster6","Pdam","XP_027040996.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g18103.t1"
"1548","LOC113669193","Cluster6","Pdam","XP_027040995.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g18103.t1"
"1549","LOC113667754","Cluster6","Pdam","XP_027039411.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g2202.t1"
"1550","LOC113686187","Cluster6","Pdam","XP_027059586.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g17099.t1"
"1551","LOC113664873","Cluster6","Pdam","XP_027036295.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g11232.t1"
"1552","LOC113676857","Cluster6","Pdam","XP_027049385.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g12072.t1"
"1553","LOC113679170","Cluster6","Pdam","XP_027051922.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g27645.t1a"
"1554","LOC113679170","Cluster6","Pdam","XP_027051922.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g27645.t1a"
"1555","LOC113679078","Cluster6","Pdam","XP_027051827.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g25125.t1"
"1556","LOC113665352","Cluster6","Pdam","XP_027036829.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g2640.t1"
"1557","LOC113666031","Cluster6","Pdam","XP_027037581.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26046.t2"
"1558","LOC113666031","Cluster6","Pdam","XP_027037580.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26046.t2"
"1559","LOC113666031","Cluster6","Pdam","XP_027037579.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26046.t2"
"1560","LOC113666031","Cluster6","Pdam","XP_027037582.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g26046.t2"
"1561","LOC113669140","Cluster6","Pdam","XP_027040945.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g18012.t1"
"1562","LOC113669140","Cluster6","Pdam","XP_027040944.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g18012.t1"
"1563","LOC113669140","Cluster6","Pdam","XP_027040947.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g18012.t1"
"1564","LOC113669140","Cluster6","Pdam","XP_027040946.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g18012.t1"
"1565","LOC113677471","Cluster6","Pdam","XP_027050087.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g14114.t2b"
"1566","LOC113677471","Cluster6","Pdam","XP_027050086.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g14114.t2b"
"1567","LOC113677471","Cluster6","Pdam","XP_027050085.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g14114.t2b"
"1568","LOC113670681","Cluster6","Pdam","XP_027042659.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g3664.t1"
"1569","LOC113686196","Cluster6","Pdam","XP_027059594.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g17038.t1"
"1570","LOC113686196","Cluster6","Pdam","XP_027059601.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g17038.t1"
"1571","LOC113686196","Cluster6","Pdam","XP_027059609.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g17038.t1"
"1572","LOC113676921","Cluster6","Pdam","XP_027049465.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g15254.t1"
"1573","LOC113671949","Cluster6","Pdam","XP_027044019.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g2195.t2"
"1574","LOC113671949","Cluster6","Pdam","XP_027044020.1","cnidocyte","Pocillopora_acuta_HIv2___TS.g2195.t2"
"1575","LOC113670400","Cluster6","Pdam","XP_027042341.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g14600.t1"
"1576","LOC113685742","Cluster6","Pdam","XP_027059087.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g28822.t1"
"1577","LOC113685742","Cluster6","Pdam","XP_027059086.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g28822.t1"
"1578","LOC113682781","Cluster6","Pdam","XP_027055769.1","cnidocyte","Pocillopora_acuta_HIv2___RNAseq.g25589.t1"
