#OG_name	Spis_proteins.faa	Pacu_proteins.faa
OG_8604	XP_022782079.1	Pocillopora_acuta_HIv2___TS.g3127.t1
OG_8605	XP_022782080.1	Pocillopora_acuta_HIv2___RNAseq.g12164.t1
OG_8606	XP_022782089.1	Pocillopora_acuta_HIv2___TS.g9.t1
OG_8607	XP_022782099.1	Pocillopora_acuta_HIv2___RNAseq.g12092.t1
OG_8608	XP_022782108.1	Pocillopora_acuta_HIv2___RNAseq.g12131.t1
OG_8609	XP_022782109.1	Pocillopora_acuta_HIv2___RNAseq.g12162.t1 Pocillopora_acuta_HIv2___RNAseq.g12163.t1
OG_8610	XP_022782110.1	Pocillopora_acuta_HIv2___RNAseq.g18648.t1
OG_8611	XP_022782115.1	Pocillopora_acuta_HIv2___RNAseq.g12129.t1
OG_8612	XP_022782116.1	Pocillopora_acuta_HIv2___RNAseq.g12166.t1
OG_8613	XP_022782118.1	Pocillopora_acuta_HIv2___RNAseq.g12107.t1
OG_8614	XP_022782119.1	Pocillopora_acuta_HIv2___RNAseq.g12106.t1
OG_8615	XP_022782121.1	Pocillopora_acuta_HIv2___RNAseq.g12119.t3
OG_8616	XP_022782122.1	Pocillopora_acuta_HIv2___TS.g20958.t1
OG_8617	XP_022782123.1	Pocillopora_acuta_HIv2___RNAseq.g12123.t1
OG_8618	XP_022782129.1	Pocillopora_acuta_HIv2___TS.g3072.t1
OG_8619	XP_022782130.1	Pocillopora_acuta_HIv2___RNAseq.g12088.t1
OG_8620	XP_022782131.1	Pocillopora_acuta_HIv2___RNAseq.g12087.t1
OG_8621	XP_022782134.1	Pocillopora_acuta_HIv2___TS.g29.t1 Pocillopora_acuta_HIv2___RNAseq.g11431.t1
OG_8622	XP_022782139.1	Pocillopora_acuta_HIv2___TS.g3139.t1
OG_8623	XP_022782143.1	Pocillopora_acuta_HIv2___RNAseq.g12170.t1
OG_8624	XP_022782144.1	Pocillopora_acuta_HIv2___RNAseq.g12168.t1
OG_8625	XP_022782145.1	Pocillopora_acuta_HIv2___TS.g30.t1
OG_8626	XP_022782147.1	Pocillopora_acuta_HIv2___RNAseq.g12149.t1
OG_8627	XP_022782151.1	Pocillopora_acuta_HIv2___RNAseq.g12104.t1
OG_8628	XP_022782165.1	Pocillopora_acuta_HIv2___TS.g3093.t2 Pocillopora_acuta_HIv2___RNAseq.g21319.t1
OG_8629	XP_022782170.1 XP_022805483.1	Pocillopora_acuta_HIv2___RNAseq.g12109.t1 Pocillopora_acuta_HIv2___RNAseq.g12110.t1 Pocillopora_acuta_HIv2___RNAseq.g12114.t1
OG_8630	XP_022782171.1	Pocillopora_acuta_HIv2___RNAseq.g12115.t1
OG_8631	XP_022782172.1	Pocillopora_acuta_HIv2___TS.g3084.t1
OG_8632	XP_022782174.1	Pocillopora_acuta_HIv2___TS.g3101.t1
OG_8633	XP_022782179.1	Pocillopora_acuta_HIv2___RNAseq.g12148.t1
OG_8634	XP_022782180.1	Pocillopora_acuta_HIv2___RNAseq.g12154.t1
OG_8635	XP_022806890.1 XP_022782193.1	Pocillopora_acuta_HIv2___RNAseq.g12171.t1
OG_8636	XP_022782199.1	Pocillopora_acuta_HIv2___RNAseq.g13935.t1 Pocillopora_acuta_HIv2___RNAseq.g13930.t1 Pocillopora_acuta_HIv2___RNAseq.g13932.t1 Pocillopora_acuta_HIv2___RNAseq.g13933.t1
OG_8637	XP_022782200.1	Pocillopora_acuta_HIv2___RNAseq.g13850.t1
OG_8638	XP_022782207.1	Pocillopora_acuta_HIv2___RNAseq.g13859.t1 Pocillopora_acuta_HIv2___RNAseq.g13861.t1
OG_8639	XP_022782210.1	Pocillopora_acuta_HIv2___RNAseq.g13862.t1
OG_8640	XP_022782215.1 XP_022782214.1	Pocillopora_acuta_HIv2___RNAseq.g13897.t1 Pocillopora_acuta_HIv2___RNAseq.g13927.t1 Pocillopora_acuta_HIv2___RNAseq.g13925.t1 Pocillopora_acuta_HIv2___RNAseq.g13923.t1 Pocillopora_acuta_HIv2___RNAseq.5821_t Pocillopora_acuta_HIv2___RNAseq.g13924.t1 Pocillopora_acuta_HIv2___RNAseq.g13926.t1 Pocillopora_acuta_HIv2___RNAseq.5787_t
OG_8641	XP_022791526.1	Pocillopora_acuta_HIv2___RNAseq.g28724.t1 Pocillopora_acuta_HIv2___RNAseq.g24354.t1 Pocillopora_acuta_HIv2___RNAseq.g25662.t1 Pocillopora_acuta_HIv2___RNAseq.g13197.t1 Pocillopora_acuta_HIv2___RNAseq.g16572.t1 Pocillopora_acuta_HIv2___RNAseq.g14883.t1 Pocillopora_acuta_HIv2___RNAseq.g20892.t1 Pocillopora_acuta_HIv2___RNAseq.g10069.t1 Pocillopora_acuta_HIv2___RNAseq.g24353.t1 Pocillopora_acuta_HIv2___RNAseq.g13196.t1 Pocillopora_acuta_HIv2___TS.g17063.t1 Pocillopora_acuta_HIv2___RNAseq.g21417.t1 Pocillopora_acuta_HIv2___RNAseq.g26621.t1 Pocillopora_acuta_HIv2___TS.g22246.t1
OG_8642	XP_022782219.1	Pocillopora_acuta_HIv2___RNAseq.g13916.t1
OG_8643	XP_022782223.1	Pocillopora_acuta_HIv2___RNAseq.5744_t
OG_8644	XP_022782225.1	Pocillopora_acuta_HIv2___RNAseq.g13856.t1
OG_8645	XP_022782226.1	Pocillopora_acuta_HIv2___TS.g12332.t2a
OG_8646	XP_022782233.1	Pocillopora_acuta_HIv2___RNAseq.g13846.t1
OG_8647	XP_022782234.1	Pocillopora_acuta_HIv2___RNAseq.g13943.t1
OG_8648	XP_022782236.1	Pocillopora_acuta_HIv2___RNAseq.g13942.t1
OG_8649	XP_022782243.1	Pocillopora_acuta_HIv2___RNAseq.g13851.t1
OG_8650	XP_022782246.1	Pocillopora_acuta_HIv2___RNAseq.g13899.t1
OG_8651	XP_022782253.1	Pocillopora_acuta_HIv2___RNAseq.g11488.t1
OG_8652	XP_022782257.1	Pocillopora_acuta_HIv2___RNAseq.g13939.t1
OG_8653	XP_022782260.1	Pocillopora_acuta_HIv2___RNAseq.g13868.t1
OG_8654	XP_022782261.1	Pocillopora_acuta_HIv2___RNAseq.g13867.t1
OG_8655	XP_022782264.1	Pocillopora_acuta_HIv2___RNAseq.g11429.t1
OG_8656	XP_022782265.1	Pocillopora_acuta_HIv2___RNAseq.g13873.t1
OG_8657	XP_022782276.1	Pocillopora_acuta_HIv2___RNAseq.g13870.t1
OG_8658	XP_022782280.1	Pocillopora_acuta_HIv2___RNAseq.g13865.t1
OG_8659	XP_022782286.1	Pocillopora_acuta_HIv2___RNAseq.g13910.t1 Pocillopora_acuta_HIv2___RNAseq.g13908.t1 Pocillopora_acuta_HIv2___RNAseq.g13914.t1
OG_8660	XP_022782287.1	Pocillopora_acuta_HIv2___RNAseq.g11428.t1
OG_8661	XP_022782288.1	Pocillopora_acuta_HIv2___RNAseq.5841_t Pocillopora_acuta_HIv2___RNAseq.g13949.t1
OG_8662	XP_022782289.1	Pocillopora_acuta_HIv2___RNAseq.g13950.t1
OG_8663	XP_022782290.1	Pocillopora_acuta_HIv2___RNAseq.g13944.t1
OG_8664	XP_022782294.1	Pocillopora_acuta_HIv2___RNAseq.g13951.t1
OG_8665	XP_022782297.1	Pocillopora_acuta_HIv2___RNAseq.g13877.t1
OG_8666	XP_022782298.1	Pocillopora_acuta_HIv2___RNAseq.g13915.t1
OG_8667	XP_022782302.1	Pocillopora_acuta_HIv2___RNAseq.g2018.t1
OG_8668	XP_022782304.1	Pocillopora_acuta_HIv2___RNAseq.g2020.t1
OG_8669	XP_022782306.1	Pocillopora_acuta_HIv2___RNAseq.g2021.t1
OG_8670	XP_022782308.1 XP_022782377.1	Pocillopora_acuta_HIv2___RNAseq.g1996.t1 Pocillopora_acuta_HIv2___RNAseq.g1997.t1
OG_8671	XP_022782310.1	Pocillopora_acuta_HIv2___RNAseq.g1969.t1
OG_8672	XP_022782312.1	Pocillopora_acuta_HIv2___RNAseq.g1968.t1
OG_8673	XP_022782313.1	Pocillopora_acuta_HIv2___RNAseq.29601_t
OG_8674	XP_022782316.1	Pocillopora_acuta_HIv2___RNAseq.g1995.t1
OG_8675	XP_022782319.1	Pocillopora_acuta_HIv2___RNAseq.g1962.t1
OG_8676	XP_022782323.1	Pocillopora_acuta_HIv2___TS.g26976.t1c
OG_8677	XP_022782324.1	Pocillopora_acuta_HIv2___TS.g26976.t1a
OG_8678	XP_022782325.1	Pocillopora_acuta_HIv2___RNAseq.g1960.t1
OG_8679	XP_022782326.1	Pocillopora_acuta_HIv2___TS.g26977.t1
OG_8680	XP_022782345.1	Pocillopora_acuta_HIv2___RNAseq.g2027.t1
OG_8681	XP_022782346.1	Pocillopora_acuta_HIv2___RNAseq.g1978.t1
OG_8682	XP_022782351.1	Pocillopora_acuta_HIv2___RNAseq.g11564.t1
OG_8683	XP_022782358.1	Pocillopora_acuta_HIv2___RNAseq.g1975.t1
OG_8684	XP_022782360.1	Pocillopora_acuta_HIv2___RNAseq.g2059.t1
OG_8685	XP_022782361.1	Pocillopora_acuta_HIv2___RNAseq.g11563.t1
OG_8686	XP_022782364.1	Pocillopora_acuta_HIv2___RNAseq.g1971.t1
OG_8687	XP_022782365.1	Pocillopora_acuta_HIv2___RNAseq.g2029.t1
OG_8688	XP_022782366.1	Pocillopora_acuta_HIv2___TS.g26996.t1
OG_8689	XP_022782367.1	Pocillopora_acuta_HIv2___RNAseq.g1982.t1
OG_8690	XP_022782369.1	Pocillopora_acuta_HIv2___RNAseq.29673_t
OG_8691	XP_022782370.1	Pocillopora_acuta_HIv2___RNAseq.g1973.t1
OG_8692	XP_022782373.1	Pocillopora_acuta_HIv2___RNAseq.g2005.t1
OG_8693	XP_022782374.1	Pocillopora_acuta_HIv2___RNAseq.g1964.t1
OG_8694	XP_022782376.1	Pocillopora_acuta_HIv2___TS.g27075.t1
OG_8695	XP_022782379.1	Pocillopora_acuta_HIv2___RNAseq.g1980.t1
OG_8696	XP_022782386.1	Pocillopora_acuta_HIv2___TS.g27082.t3b
OG_8697	XP_022794488.1 XP_022803401.1 XP_022796942.1 XP_022792389.1 XP_022792391.1 XP_022792390.1 XP_022798608.1	Pocillopora_acuta_HIv2___RNAseq.g14905.t1
OG_8698	XP_022782394.1	Pocillopora_acuta_HIv2___TS.g27004.t1
OG_8699	XP_022782396.1	Pocillopora_acuta_HIv2___RNAseq.g1983.t1
OG_8700	XP_022782398.1	Pocillopora_acuta_HIv2___RNAseq.g1970.t1
OG_8701	XP_022782402.1	Pocillopora_acuta_HIv2___RNAseq.g1992.t1
OG_8702	XP_022782403.1	Pocillopora_acuta_HIv2___RNAseq.g1993.t1
OG_8703	XP_022782406.1	Pocillopora_acuta_HIv2___RNAseq.g1990.t1 Pocillopora_acuta_HIv2___RNAseq.g1988.t1b
OG_8704	XP_022782410.1	Pocillopora_acuta_HIv2___RNAseq.g2001.t1 Pocillopora_acuta_HIv2___RNAseq.g1998.t1 Pocillopora_acuta_HIv2___RNAseq.g1999.t1 Pocillopora_acuta_HIv2___TS.g27019.t1 Pocillopora_acuta_HIv2___RNAseq.g2002.t1
OG_8705	XP_022782412.1	Pocillopora_acuta_HIv2___TS.g27001.t1
OG_8706	XP_022782413.1	Pocillopora_acuta_HIv2___RNAseq.g18637.t1
OG_8707	XP_022782416.1	Pocillopora_acuta_HIv2___RNAseq.g2714.t1
OG_8708	XP_022782417.1	Pocillopora_acuta_HIv2___RNAseq.g14928.t1
OG_8709	XP_022782418.1	Pocillopora_acuta_HIv2___RNAseq.8042_t
OG_8710	XP_022782420.1	Pocillopora_acuta_HIv2___RNAseq.g15194.t1
OG_8711	XP_022782422.1	Pocillopora_acuta_HIv2___RNAseq.g3014.t1
OG_8712	XP_022782423.1	Pocillopora_acuta_HIv2___RNAseq.g3016.t1
OG_8713	XP_022782424.1	Pocillopora_acuta_HIv2___TS.g20945.t1
OG_8714	XP_022782429.1	Pocillopora_acuta_HIv2___RNAseq.g3020.t1
OG_8715	XP_022782430.1	Pocillopora_acuta_HIv2___RNAseq.g3015.t1
OG_8716	XP_022782431.1	Pocillopora_acuta_HIv2___RNAseq.g15186.t1
OG_8717	XP_022782432.1	Pocillopora_acuta_HIv2___RNAseq.g15197.t1 Pocillopora_acuta_HIv2___RNAseq.g15199.t1
OG_8718	XP_022782435.1	Pocillopora_acuta_HIv2___TS.g184.t1b
OG_8719	XP_022807344.1 XP_022782436.1	Pocillopora_acuta_HIv2___RNAseq.g2729.t1
OG_8720	XP_022782439.1	Pocillopora_acuta_HIv2___RNAseq.8053_t
OG_8721	XP_022782444.1	Pocillopora_acuta_HIv2___RNAseq.g2716.t1
OG_8722	XP_022782446.1	Pocillopora_acuta_HIv2___RNAseq.g2715.t1
OG_8723	XP_022782447.1	Pocillopora_acuta_HIv2___TS.g9396.t2
OG_8724	XP_022782451.1	Pocillopora_acuta_HIv2___RNAseq.g15181.t1
OG_8725	XP_022782454.1	Pocillopora_acuta_HIv2___RNAseq.g3022.t1
OG_8726	XP_022782455.1	Pocillopora_acuta_HIv2___RNAseq.g11590.t1
OG_8727	XP_022782458.1	Pocillopora_acuta_HIv2___RNAseq.g15200.t1
OG_8728	XP_022782461.1	Pocillopora_acuta_HIv2___RNAseq.g3027.t1 Pocillopora_acuta_HIv2___RNAseq.g3028.t1
OG_8729	XP_022782470.1	Pocillopora_acuta_HIv2___RNAseq.g2721.t1
OG_8730	XP_022782471.1	Pocillopora_acuta_HIv2___RNAseq.g2720.t1a
OG_8731	XP_022782472.1	Pocillopora_acuta_HIv2___TS.g27546.t1b
OG_8732	XP_022782474.1	Pocillopora_acuta_HIv2___RNAseq.g15192.t1
OG_8733	XP_022782475.1	Pocillopora_acuta_HIv2___RNAseq.g15179.t2
OG_8734	XP_022782480.1	Pocillopora_acuta_HIv2___RNAseq.g2719.t1
OG_8735	XP_022782482.1	Pocillopora_acuta_HIv2___RNAseq.g15191.t1a
OG_8736	XP_022782484.1	Pocillopora_acuta_HIv2___RNAseq.g3025.t1
OG_8737	XP_022782494.1	Pocillopora_acuta_HIv2___TS.g127.t1
OG_8738	XP_022782497.1	Pocillopora_acuta_HIv2___RNAseq.g15202.t1
OG_8739	XP_022782498.1 XP_022809460.1	Pocillopora_acuta_HIv2___RNAseq.g15616.t1
OG_8740	XP_022782508.1	Pocillopora_acuta_HIv2___TS.6598_t
OG_8741	XP_022782511.1	Pocillopora_acuta_HIv2___TS.g19755.t2
OG_8742	XP_022782512.1	Pocillopora_acuta_HIv2___RNAseq.g13447.t1
OG_8743	XP_022782513.1	Pocillopora_acuta_HIv2___TS.g19754.t2
OG_8744	XP_022782515.1	Pocillopora_acuta_HIv2___TS.g19752.t2
OG_8745	XP_022782518.1	Pocillopora_acuta_HIv2___RNAseq.g13457.t1
OG_8746	XP_022782519.1	Pocillopora_acuta_HIv2___RNAseq.g13455.t1
OG_8747	XP_022782521.1 XP_022782522.1	Pocillopora_acuta_HIv2___RNAseq.g13456.t1
OG_8748	XP_022782523.1	Pocillopora_acuta_HIv2___RNAseq.g28727.t1 Pocillopora_acuta_HIv2___RNAseq.g28723.t1 Pocillopora_acuta_HIv2___RNAseq.g28720.t1a Pocillopora_acuta_HIv2___RNAseq.g28717.t1 Pocillopora_acuta_HIv2___RNAseq.g7449.t1
OG_8749	XP_022782528.1	Pocillopora_acuta_HIv2___RNAseq.g13445.t1
OG_8750	XP_022782529.1	Pocillopora_acuta_HIv2___RNAseq.g13391.t1
OG_8751	XP_022782530.1	Pocillopora_acuta_HIv2___RNAseq.g13424.t1
OG_8752	XP_022782537.1	Pocillopora_acuta_HIv2___RNAseq.g13423.t1
OG_8753	XP_022782538.1	Pocillopora_acuta_HIv2___TS.g19715.t2
OG_8754	XP_022782539.1	Pocillopora_acuta_HIv2___RNAseq.g13411.t1
OG_8755	XP_022782544.1	Pocillopora_acuta_HIv2___RNAseq.g13427.t1
OG_8756	XP_022782555.1	Pocillopora_acuta_HIv2___TS.g19724.t1
OG_8757	XP_022782556.1	Pocillopora_acuta_HIv2___TS.g19711.t1
OG_8758	XP_022782557.1	Pocillopora_acuta_HIv2___RNAseq.g13405.t1
OG_8759	XP_022782563.1	Pocillopora_acuta_HIv2___RNAseq.g13416.t1
OG_8760	XP_022782565.1	Pocillopora_acuta_HIv2___RNAseq.g13415.t1
OG_8761	XP_022782568.1	Pocillopora_acuta_HIv2___TS.g19775.t1
OG_8762	XP_022782578.1	Pocillopora_acuta_HIv2___RNAseq.g28711.t1
OG_8763	XP_022782582.1	Pocillopora_acuta_HIv2___RNAseq.g13465.t1
OG_8764	XP_022782583.1	Pocillopora_acuta_HIv2___RNAseq.g11469.t1
OG_8765	XP_022782584.1	Pocillopora_acuta_HIv2___RNAseq.g13454.t1
OG_8766	XP_022782585.1	Pocillopora_acuta_HIv2___TS.g19694.t1c
OG_8767	XP_022782588.1	Pocillopora_acuta_HIv2___RNAseq.g13430.t1 Pocillopora_acuta_HIv2___RNAseq.g13429.t1 Pocillopora_acuta_HIv2___RNAseq.g7884.t1
OG_8768	XP_022782589.1	Pocillopora_acuta_HIv2___RNAseq.g13394.t1
OG_8769	XP_022782590.1	Pocillopora_acuta_HIv2___RNAseq.g13409.t1
OG_8770	XP_022782591.1	Pocillopora_acuta_HIv2___RNAseq.g13392.t1
OG_8771	XP_022782592.1	Pocillopora_acuta_HIv2___RNAseq.g13393.t1
OG_8772	XP_022782596.1	Pocillopora_acuta_HIv2___RNAseq.g13389.t1
OG_8773	XP_022782610.1	Pocillopora_acuta_HIv2___RNAseq.g13435.t1
OG_8774	XP_022782613.1	Pocillopora_acuta_HIv2___RNAseq.g13438.t1a
OG_8775	XP_022782614.1	Pocillopora_acuta_HIv2___RNAseq.g13437.t1
OG_8776	XP_022782615.1	Pocillopora_acuta_HIv2___RNAseq.g13436.t1
OG_8777	XP_022782616.1	Pocillopora_acuta_HIv2___RNAseq.g13438.t1b
OG_8778	XP_022782618.1	Pocillopora_acuta_HIv2___RNAseq.g28716.t1
OG_8779	XP_022782624.1	Pocillopora_acuta_HIv2___RNAseq.9567_t
OG_8780	XP_022782625.1	Pocillopora_acuta_HIv2___RNAseq.g28712.t1
OG_8781	XP_022782628.1	Pocillopora_acuta_HIv2___TS.g19769.t1
OG_8782	XP_022782631.1	Pocillopora_acuta_HIv2___RNAseq.g13460.t1
OG_8783	XP_022782632.1	Pocillopora_acuta_HIv2___RNAseq.g13385.t1
OG_8784	XP_022782638.1	Pocillopora_acuta_HIv2___RNAseq.g13412.t1
OG_8785	XP_022782640.1	Pocillopora_acuta_HIv2___RNAseq.g13401.t1
OG_8786	XP_022782641.1	Pocillopora_acuta_HIv2___RNAseq.g13400.t1
OG_8787	XP_022782643.1	Pocillopora_acuta_HIv2___RNAseq.g13398.t1
OG_8788	XP_022782649.1	Pocillopora_acuta_HIv2___RNAseq.g354.t1 Pocillopora_acuta_HIv2___TS.g1715.t1
OG_8789	XP_022782657.1	Pocillopora_acuta_HIv2___RNAseq.g16472.t1
OG_8790	XP_022782658.1	Pocillopora_acuta_HIv2___RNAseq.g16473.t1
OG_8791	XP_022782663.1	Pocillopora_acuta_HIv2___RNAseq.g16468.t1
OG_8792	XP_022782665.1 XP_022782666.1	Pocillopora_acuta_HIv2___RNAseq.g16467.t1 Pocillopora_acuta_HIv2___RNAseq.g16466.t1 Pocillopora_acuta_HIv2___RNAseq.g16463.t1 Pocillopora_acuta_HIv2___RNAseq.g16464.t1b
OG_8793	XP_022782667.1	Pocillopora_acuta_HIv2___TS.g19533.t2
OG_8794	XP_022782673.1	Pocillopora_acuta_HIv2___RNAseq.g11522.t1 Pocillopora_acuta_HIv2___RNAseq.g11519.t1 Pocillopora_acuta_HIv2___RNAseq.g11525.t1
OG_8795	XP_022782675.1	Pocillopora_acuta_HIv2___RNAseq.g346.t1
OG_8796	XP_022782677.1	Pocillopora_acuta_HIv2___RNAseq.g339.t1 Pocillopora_acuta_HIv2___RNAseq.g335.t1
OG_8797	XP_022782679.1	Pocillopora_acuta_HIv2___RNAseq.g334.t1
OG_8798	XP_022782689.1	Pocillopora_acuta_HIv2___RNAseq.g16474.t1 Pocillopora_acuta_HIv2___RNAseq.g16475.t1
OG_8799	XP_022782690.1	Pocillopora_acuta_HIv2___RNAseq.g16477.t1
OG_8800	XP_022782692.1	Pocillopora_acuta_HIv2___RNAseq.g16435.t1
OG_8801	XP_022782693.1	Pocillopora_acuta_HIv2___RNAseq.g16436.t1
OG_8802	XP_022782694.1	Pocillopora_acuta_HIv2___RNAseq.g341.t1
OG_8803	XP_022782699.1	Pocillopora_acuta_HIv2___RNAseq.g351.t1 Pocillopora_acuta_HIv2___TS.g1712.t1
OG_8804	XP_022808185.1 XP_022782707.1	Pocillopora_acuta_HIv2___TS.g19553.t1b Pocillopora_acuta_HIv2___RNAseq.g16480.t1
OG_8805	XP_022782708.1	Pocillopora_acuta_HIv2___RNAseq.g16431.t1
OG_8806	XP_022782709.1	Pocillopora_acuta_HIv2___RNAseq.g16483.t1
OG_8807	XP_022782715.1	Pocillopora_acuta_HIv2___RNAseq.g16462.t1
OG_8808	XP_022782718.1	Pocillopora_acuta_HIv2___RNAseq.g333.t1
OG_8809	XP_022782722.1	Pocillopora_acuta_HIv2___RNAseq.g11583.t1 Pocillopora_acuta_HIv2___RNAseq.g11585.t1 Pocillopora_acuta_HIv2___RNAseq.g11582.t1 Pocillopora_acuta_HIv2___TS.g179.t1 Pocillopora_acuta_HIv2___RNAseq.g11584.t1 Pocillopora_acuta_HIv2___RNAseq.g8523.t1
OG_8810	XP_022782725.1	Pocillopora_acuta_HIv2___TS.g19510.t1
OG_8811	XP_022782726.1	Pocillopora_acuta_HIv2___TS.g19557.t2
OG_8812	XP_022782732.1	Pocillopora_acuta_HIv2___RNAseq.g362.t1
OG_8813	XP_022782733.1	Pocillopora_acuta_HIv2___RNAseq.g363.t1
OG_8814	XP_022782746.1	Pocillopora_acuta_HIv2___RNAseq.g8878.t1
OG_8815	XP_022782747.1	Pocillopora_acuta_HIv2___RNAseq.g8879.t1
OG_8816	XP_022782750.1	Pocillopora_acuta_HIv2___TS.g23234.t1
OG_8817	XP_022782755.1	Pocillopora_acuta_HIv2___RNAseq.g18294.t1b Pocillopora_acuta_HIv2___RNAseq.g16703.t1
OG_8818	XP_022782756.1	Pocillopora_acuta_HIv2___RNAseq.g8874.t1
OG_8819	XP_022782757.1	Pocillopora_acuta_HIv2___RNAseq.g8895.t1
OG_8820	XP_022782759.1	Pocillopora_acuta_HIv2___TS.g23223.t2
OG_8821	XP_022782760.1	Pocillopora_acuta_HIv2___TS.g23236.t1
OG_8822	XP_022782766.1	Pocillopora_acuta_HIv2___RNAseq.g8922.t1
OG_8823	XP_022782767.1	Pocillopora_acuta_HIv2___RNAseq.g8936.t1
OG_8824	XP_022782775.1	Pocillopora_acuta_HIv2___RNAseq.g8875.t1
OG_8825	XP_022782791.1	Pocillopora_acuta_HIv2___RNAseq.g11557.t1
OG_8826	XP_022782795.1	Pocillopora_acuta_HIv2___TS.g23197.t1
OG_8827	XP_022782797.1	Pocillopora_acuta_HIv2___RNAseq.g8870.t1
OG_8828	XP_022782798.1	Pocillopora_acuta_HIv2___RNAseq.g8910.t1
OG_8829	XP_022782799.1	Pocillopora_acuta_HIv2___RNAseq.g8911.t1
OG_8830	XP_022782801.1	Pocillopora_acuta_HIv2___TS.g148.t1 Pocillopora_acuta_HIv2___RNAseq.g13525.t1
OG_8831	XP_022782802.1	Pocillopora_acuta_HIv2___RNAseq.g8906.t1
OG_8832	XP_022782803.1	Pocillopora_acuta_HIv2___RNAseq.g8905.t1
OG_8833	XP_022782807.1	Pocillopora_acuta_HIv2___RNAseq.g8935.t1
OG_8834	XP_022782812.1	Pocillopora_acuta_HIv2___RNAseq.g8873.t1
OG_8835	XP_022782823.1	Pocillopora_acuta_HIv2___TS.g23225.t1
OG_8836	XP_022784291.1	Pocillopora_acuta_HIv2___RNAseq.g6565.t1 Pocillopora_acuta_HIv2___RNAseq.g6574.t1
OG_8837	XP_022782831.1	Pocillopora_acuta_HIv2___TS.g23250.t1
OG_8838	XP_022782832.1	Pocillopora_acuta_HIv2___RNAseq.g11465.t1
OG_8839	XP_022782833.1	Pocillopora_acuta_HIv2___RNAseq.g8885.t1
OG_8840	XP_022782834.1	Pocillopora_acuta_HIv2___RNAseq.g8886.t1
OG_8841	XP_022782838.1	Pocillopora_acuta_HIv2___RNAseq.g8876.t1
OG_8842	XP_022782842.1	Pocillopora_acuta_HIv2___RNAseq.g11568.t1
OG_8843	XP_022782854.1	Pocillopora_acuta_HIv2___RNAseq.g8877.t1
OG_8844	XP_022782855.1	Pocillopora_acuta_HIv2___TS.g160.t1
OG_8845	XP_022782856.1	Pocillopora_acuta_HIv2___RNAseq.g8925.t1
OG_8846	XP_022782857.1	Pocillopora_acuta_HIv2___RNAseq.g8933.t1
OG_8847	XP_022782865.1	Pocillopora_acuta_HIv2___TS.g20947.t1
OG_8848	XP_022782870.1	Pocillopora_acuta_HIv2___RNAseq.g25986.t1
OG_8849	XP_022782876.1	Pocillopora_acuta_HIv2___RNAseq.g10257.t1
OG_8850	XP_022782889.1	Pocillopora_acuta_HIv2___RNAseq.g10168.t1
OG_8851	XP_022782890.1	Pocillopora_acuta_HIv2___RNAseq.g10178.t1
OG_8852	XP_022782891.1	Pocillopora_acuta_HIv2___TS.g119.t1
OG_8853	XP_022782893.1	Pocillopora_acuta_HIv2___RNAseq.g10184.t1
OG_8854	XP_022782895.1	Pocillopora_acuta_HIv2___TS.g28407.t3
OG_8855	XP_022782896.1	Pocillopora_acuta_HIv2___RNAseq.g10258.t1
OG_8856	XP_022782903.1	Pocillopora_acuta_HIv2___TS.g28320.t2
OG_8857	XP_022782904.1	Pocillopora_acuta_HIv2___RNAseq.g25983.t1
OG_8858	XP_022782908.1	Pocillopora_acuta_HIv2___RNAseq.g10172.t1
OG_8859	XP_022782910.1	Pocillopora_acuta_HIv2___RNAseq.g10177.t1
OG_8860	XP_022782912.1	Pocillopora_acuta_HIv2___RNAseq.g10180.t1
OG_8861	XP_022782913.1	Pocillopora_acuta_HIv2___TS.g28329.t1
OG_8862	XP_022782914.1	Pocillopora_acuta_HIv2___RNAseq.g10179.t1
OG_8863	XP_022782915.1	Pocillopora_acuta_HIv2___RNAseq.g11456.t1
OG_8864	XP_022782919.1	Pocillopora_acuta_HIv2___RNAseq.g10259.t1
OG_8865	XP_022782924.1	Pocillopora_acuta_HIv2___RNAseq.g11478.t1
OG_8866	XP_022782929.1	Pocillopora_acuta_HIv2___RNAseq.g2635.t1
OG_8867	XP_022782931.1	Pocillopora_acuta_HIv2___RNAseq.g26596.t1
OG_8868	XP_022782932.1	Pocillopora_acuta_HIv2___RNAseq.g26600.t1
OG_8869	XP_022782934.1	Pocillopora_acuta_HIv2___TS.g1795.t1
OG_8870	XP_022782940.1	Pocillopora_acuta_HIv2___RNAseq.g26598.t1
OG_8871	XP_022783332.1 XP_022782944.1	Pocillopora_acuta_HIv2___RNAseq.g4991.t1 Pocillopora_acuta_HIv2___RNAseq.g4992.t1
OG_8872	XP_022782945.1	Pocillopora_acuta_HIv2___RNAseq.g26603.t1
OG_8873	XP_022782950.1	Pocillopora_acuta_HIv2___TS.g1774.t1
OG_8874	XP_022782955.1	Pocillopora_acuta_HIv2___TS.g20950.t1
OG_8875	XP_022782965.1	Pocillopora_acuta_HIv2___RNAseq.g2639.t1
OG_8876	XP_022782967.1	Pocillopora_acuta_HIv2___TS.g122.t1
OG_8877	XP_022782979.1	Pocillopora_acuta_HIv2___RNAseq.g26587.t1
OG_8878	XP_022782982.1	Pocillopora_acuta_HIv2___RNAseq.g26589.t1
OG_8879	XP_022782987.1	Pocillopora_acuta_HIv2___RNAseq.g2602.t1
