"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.232582750297628 2 16 "GO:0045724" "positive regulation of cilium assembly" 1
0 0.639657336060432 4 6 "GO:0045725" "positive regulation of glycogen biosynthetic process" 1
0 0.696058796503147 2 7 "GO:0045730" "respiratory burst" 1
0 0.99961150163775 4 182 "GO:0045732" "positive regulation of protein catabolic process" 1
0 0.846200363100932 2 11 "GO:0045736;GO:1904030" "negative regulation of cyclin-dependent protein kinase activity" 1
0 0.0569148504655233 2 10 "GO:0045738;GO:2000780" "negative regulation of DNA repair" 1
0 0.657969949572944 4 28 "GO:0045739" "positive regulation of DNA repair" 1
0 0.707819035908086 2 37 "GO:0045740" "positive regulation of DNA replication" 1
0 0.797251381777467 4 18 "GO:0045742;GO:1901186" "positive regulation of ERBB signaling pathway" 1
0 0.743639864275565 2 8 "GO:0045743" "positive regulation of fibroblast growth factor receptor signaling pathway" 1
0 0.11649780689587 4 27 "GO:0045744" "negative regulation of G protein-coupled receptor signaling pathway" 1
0 0.944688699363575 3 17 "GO:0045745" "positive regulation of G protein-coupled receptor signaling pathway" 1
0 0.924144703237442 3 68 "GO:0045746" "negative regulation of Notch signaling pathway" 1
0 0.746716114020238 3 46 "GO:0045747" "positive regulation of Notch signaling pathway" 1
0 0.572802388675576 4 5 "GO:0045760" "positive regulation of action potential" 1
0 0.0787062411142695 5 11 "GO:0045761" "regulation of adenylate cyclase activity" 1
0 0.301248573404143 2 7 "GO:0045762" "positive regulation of adenylate cyclase activity" 1
0 0.489759290762033 2 112 "GO:0045765;GO:1901342" "regulation of vasculature development" 1
0 0.575474813690458 2 65 "GO:0045766;GO:1904018" "positive regulation of vasculature development" 1
0 0.977982910574991 5 54 "GO:0045773" "positive regulation of axon extension" 1
0 0.980129741932858 2 23 "GO:0045776" "negative regulation of blood pressure" 1
0 1 2 11 "GO:0045777" "positive regulation of blood pressure" 1
0 0.20813043764264 2 48 "GO:0045778" "positive regulation of ossification" 1
0 0.240643372319419 3 11 "GO:0045780;GO:0046852" "positive regulation of bone remodeling" 1
0 0.957737174596454 3 130 "GO:0045785" "positive regulation of cell adhesion" 1
0 0.954998611175157 5 327 "GO:0045786" "negative regulation of cell cycle" 1
0 0.821910154789099 3 261 "GO:0045787" "positive regulation of cell cycle" 1
0 0.685933887833244 5 29 "GO:0045792" "negative regulation of cell size" 1
0 0.866910304782342 2 46 "GO:0045793" "positive regulation of cell size" 1
0 0.869667368624195 2 30 "GO:0045806" "negative regulation of endocytosis" 1
0 0.879883585281948 3 115 "GO:0045807" "positive regulation of endocytosis" 1
0 0.610491369496428 5 80 "GO:0045814" "negative regulation of gene expression, epigenetic" 1
0 0.144484484824829 5 39 "GO:0045815;GO:0141137" "positive regulation of gene expression, epigenetic" 1
0 1 2 13 "GO:0045822" "negative regulation of heart contraction" 1
0 0.667787269921323 5 14 "GO:0045823" "positive regulation of heart contraction" 1
0 1 2 21 "GO:0045824" "negative regulation of innate immune response" 1
0 0.238527651751297 3 6 "GO:0045830" "positive regulation of isotype switching" 1
0 0.991833026097539 2 62 "GO:0045833" "negative regulation of lipid metabolic process" 1
0 0.998419057490107 3 85 "GO:0045834" "positive regulation of lipid metabolic process" 1
0 0.37830792850521 4 14 "GO:0045836" "positive regulation of meiotic nuclear division" 1
0 0.137559767535202 4 18 "GO:0045838" "positive regulation of membrane potential" 1
0 0.918329742573136 2 51 "GO:0045839;GO:0051784" "negative regulation of nuclear division" 1
0 0.60454177992099 2 33 "GO:0045840" "positive regulation of mitotic nuclear division" 1
0 0.532018911491297 4 11 "GO:0045842;GO:1901970" "positive regulation of mitotic sister chromatid separation" 1
0 0.585420721774508 2 39 "GO:0045843;GO:0048635;GO:1901862" "negative regulation of muscle organ development" 1
0 0.917055505529346 3 59 "GO:0045844;GO:0048636;GO:1901863" "positive regulation of muscle organ development" 1
0 0.899541659951772 7 515 "GO:0045859;GO:0043549;GO:0051338" "regulation of transferase activity" 1
0 0.870882973832479 7 324 "GO:0045860;GO:0033674;GO:0051347" "positive regulation of transferase activity" 1
0 0.853395619726454 5 119 "GO:0045861" "negative regulation of proteolysis" 1
0 0.99943728916479 2 255 "GO:0045862" "positive regulation of proteolysis" 1
0 1 3 8 "GO:0045875" "negative regulation of sister chromatid cohesion" 1
0 0.743639864275565 2 8 "GO:0045876" "positive regulation of sister chromatid cohesion" 1
0 0.96592452162655 2 41 "GO:0045879" "negative regulation of smoothened signaling pathway" 1
0 0.683898542573218 2 36 "GO:0045880" "positive regulation of smoothened signaling pathway" 1
0 0.569468318810106 4 45 "GO:0045886;GO:0051964;GO:1904397;GO:1905809" "negative regulation of synapse organization" 1
0 0.686475496089006 2 57 "GO:0045887;GO:0051965;GO:1904398" "positive regulation of synapse assembly" 1
0 0.987151311033286 3 587 "GO:0045892;GO:1902679;GO:1903507" "negative regulation of RNA biosynthetic process" 1
0 1 7 11 "GO:0045898;GO:0045899" "positive regulation of RNA polymerase II transcription preinitiation complex assembly" 1
0 0.696058796503147 6 7 "GO:0045906" "negative regulation of vasoconstriction" 1
0 0.450785023860852 5 28 "GO:0045907" "positive regulation of vasoconstriction" 1
0 0.113176891791201 2 17 "GO:0045910" "negative regulation of DNA recombination" 1
0 0.19647870017256 8 10 "GO:0045911" "positive regulation of DNA recombination" 1
0 0.934405114011891 3 16 "GO:0045920" "negative regulation of exocytosis" 1
0 0.518263399247027 2 43 "GO:0045921" "positive regulation of exocytosis" 1
0 0.70535718320709 4 15 "GO:0045922" "negative regulation of fatty acid metabolic process" 1
0 0.769867748384944 2 17 "GO:0045923" "positive regulation of fatty acid metabolic process" 1
0 0.572802388675576 4 5 "GO:0045924" "regulation of female receptivity" 1
0 0.98841193608454 2 186 "GO:0045926" "negative regulation of growth" 1
0 0.99885584875997 2 287 "GO:0045927" "positive regulation of growth" 1
0 0.791861714029475 2 182 "GO:0045930" "negative regulation of mitotic cell cycle" 1
0 0.970932530034865 6 127 "GO:0045931" "positive regulation of mitotic cell cycle" 1
0 0.769867748384944 3 17 "GO:0045932" "negative regulation of muscle contraction" 1
0 0.836546678112405 3 28 "GO:0045933" "positive regulation of muscle contraction" 1
0 0.783778725732419 2 9 "GO:0045938" "positive regulation of circadian sleep/wake cycle, sleep" 1
0 0.721101521271152 2 23 "GO:0045939" "negative regulation of steroid metabolic process" 1
0 0.944688699363575 7 17 "GO:0045943" "positive regulation of transcription by RNA polymerase I" 1
0 0.918387619176907 4 521 "GO:0045944" "positive regulation of transcription by RNA polymerase II" 1
0 0.890614386927224 4 13 "GO:0045947" "negative regulation of translational initiation" 1
0 0.197208308270686 2 15 "GO:0045948" "positive regulation of translational initiation" 1
0 0.667787269921323 4 14 "GO:0045956" "positive regulation of calcium ion-dependent exocytosis" 1
0 0.345090070280596 4 19 "GO:0045980;GO:1903579;GO:1900543" "negative regulation of nucleotide metabolic process" 1
0 0.362991322096224 2 8 "GO:0045986" "negative regulation of smooth muscle contraction" 1
0 0.510160510442314 6 17 "GO:0045987" "positive regulation of smooth muscle contraction" 1
0 1 2 10 "GO:0045988" "negative regulation of striated muscle contraction" 1
0 1 2 7 "GO:0045989" "positive regulation of striated muscle contraction" 1
0 0.896715449560322 2 32 "GO:0045992" "negative regulation of embryonic development" 1
0 0.999612525247226 5 164 "GO:0045995" "regulation of embryonic development" 1
0 1 7 5 "GO:0046006" "regulation of activated T cell proliferation" 1
0 1 8 9 "GO:0046011" "regulation of oskar mRNA translation" 1
0 0.362991322096224 5 8 "GO:0046033" "AMP metabolic process" 1
0 0.783778725732419 3 9 "GO:0046037" "GMP metabolic process" 1
0 0.748348809417731 2 24 "GO:0046039" "GTP metabolic process" 1
0 0.0817253476191834 4 7 "GO:0046040" "IMP metabolic process" 1
0 0.817638412954602 2 10 "GO:0046058" "cAMP metabolic process" 1
0 0.37830792850521 2 14 "GO:0046068" "cGMP metabolic process" 1
0 0.176584756798344 6 5 "GO:0046085" "adenosine metabolic process" 1
0 0.197208308270686 4 15 "GO:0046112" "nucleobase biosynthetic process" 1
0 1 4 7 "GO:0046113" "nucleobase catabolic process" 1
0 0.73931395568581 2 16 "GO:0046134" "pyrimidine nucleoside biosynthetic process" 1
0 0.743639864275565 2 8 "GO:0046135" "pyrimidine nucleoside catabolic process" 1
0 0.609302738260162 3 60 "GO:0046148" "pigment biosynthetic process" 1
0 1 3 5 "GO:0046154" "rhodopsin metabolic process" 1
0 0.494991799134406 2 23 "GO:0046164" "alcohol catabolic process" 1
0 0.778309437936471 2 55 "GO:0046165" "alcohol biosynthetic process" 1
0 0.773421498986016 3 25 "GO:0046173" "polyol biosynthetic process" 1
0 0.922211916616511 4 15 "GO:0046174;GO:0071545" "polyol catabolic process" 1
0 0.238527651751297 2 6 "GO:0046184" "aldehyde biosynthetic process" 1
0 0.532018911491297 4 11 "GO:0046185" "aldehyde catabolic process" 1
0 0.232582750297628 2 16 "GO:0046189;GO:0009713;GO:0042423" "phenol-containing compound biosynthetic process" 1
0 0.870292747801318 5 12 "GO:0046320" "regulation of fatty acid oxidation" 1
0 0.743639864275565 8 8 "GO:0046321" "positive regulation of fatty acid oxidation" 1
0 0.44397904928702 2 34 "GO:0046329" "negative regulation of JNK cascade" 1
0 0.870292747801318 2 12 "GO:0046337" "phosphatidylethanolamine metabolic process" 1
0 1 2 18 "GO:0046339" "diacylglycerol metabolic process" 1
0 1 2 13 "GO:0046349" "amino sugar biosynthetic process" 1
0 0.112297542378533 2 37 "GO:0046364" "monosaccharide biosynthetic process" 1
0 7.64053588081231e-05 5 219 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.364758761915544
0 0.207642208953441 3 153 "GO:0046395;GO:0016054" "carboxylic acid catabolic process" 1
0 1 3 5 "GO:0046398" "UDP-glucuronate metabolic process" 1
0 1 4 8 "GO:0046415" "urate metabolic process" 1
0 0.993671914504173 2 64 "GO:0046425;GO:1904892" "regulation of receptor signaling pathway via JAK-STAT" 1
0 0.980129741932858 5 23 "GO:0046426;GO:1904893" "negative regulation of receptor signaling pathway via JAK-STAT" 1
0 0.918605228738187 3 34 "GO:0046427;GO:1904894" "positive regulation of receptor signaling pathway via STAT" 1
0 0.0218108286243602 2 86 "GO:0046434" "organophosphate catabolic process" 1
0 1 2 8 "GO:0046439" "L-cysteine metabolic process" 1
0 0.0535269237642688 4 47 "GO:0046456;GO:0019369" "arachidonate metabolic process" 1
0 0.696058796503147 5 7 "GO:0046459" "short-chain fatty acid metabolic process" 1
0 0.890614386927224 3 13 "GO:0046464;GO:0046461" "acylglycerol catabolic process" 1
0 0.797251381777467 5 18 "GO:0046466" "membrane lipid catabolic process" 1
0 0.579185803754398 2 52 "GO:0046467" "membrane lipid biosynthetic process" 1
0 0.60454177992099 3 33 "GO:0046470" "phosphatidylcholine metabolic process" 1
0 0.0543987782001832 3 14 "GO:0046471" "phosphatidylglycerol metabolic process" 1
0 0.595899302830318 3 171 "GO:0046474;GO:0008654;GO:0045017" "phospholipid biosynthetic process" 1
0 1 3 8 "GO:0046477;GO:0046479;GO:0046514" "glycosphingolipid catabolic process" 1
0 1 4 6 "GO:0046487" "glyoxylate metabolic process" 1
0 0.172687488520451 3 97 "GO:0046496;GO:0019362;GO:0072524;GO:0006733" "obsolete oxidoreduction coenzyme metabolic process" 1
0 1 2 8 "GO:0046498" "S-adenosylhomocysteine metabolic process" 1
0 0.667787269921323 2 14 "GO:0046500" "S-adenosylmethionine metabolic process" 1
0 0.494991799134406 2 23 "GO:0046503" "glycerolipid catabolic process" 1
0 0.769867748384944 2 17 "GO:0046513" "ceramide biosynthetic process" 1
0 0.362991322096224 2 8 "GO:0046519;GO:0006670;GO:0046520;GO:0046512" "sphingoid metabolic process" 1
0 0.934405114011891 2 16 "GO:0046528;GO:0046529" "imaginal disc fusion" 1
0 0.920137752824634 2 25 "GO:0046532" "regulation of photoreceptor cell differentiation" 1
0 1 4 7 "GO:0046533" "negative regulation of photoreceptor cell differentiation" 1
0 0.532018911491297 2 11 "GO:0046534" "positive regulation of photoreceptor cell differentiation" 1
0 1 3 6 "GO:0046543;GO:0045136" "development of secondary sexual characteristics" 1
0 0.989490689009814 5 114 "GO:0046578" "regulation of Ras protein signal transduction" 1
0 1 2 5 "GO:0046596" "regulation of viral entry into host cell" 1
0 1 4 6 "GO:0046599" "regulation of centriole replication" 1
0 0.743639864275565 2 8 "GO:0046602" "regulation of mitotic centrosome separation" 1
0 0.921547496895688 2 43 "GO:0046605" "regulation of centrosome cycle" 1
0 0.870292747801318 3 12 "GO:0046606;GO:0010826" "negative regulation of centrosome cycle" 1
0 0.743639864275565 2 8 "GO:0046607" "positive regulation of centrosome cycle" 1
0 0.993250814060014 2 92 "GO:0046620" "regulation of organ growth" 1
0 0.992869446767191 2 29 "GO:0046621" "negative regulation of organ growth" 1
0 0.830522470281954 4 51 "GO:0046622" "positive regulation of organ growth" 1
0 0.901089142459601 2 65 "GO:0046626;GO:1900076" "regulation of cellular response to insulin stimulus" 1
0 0.970253984739835 2 32 "GO:0046627;GO:1900077" "negative regulation of cellular response to insulin stimulus" 1
0 0.934405114011891 3 16 "GO:0046628" "positive regulation of insulin receptor signaling pathway" 1
0 0.659825217844801 5 21 "GO:0046631;GO:0046632" "alpha-beta T cell activation" 1
0 0.56448241925031 2 25 "GO:0046634" "regulation of alpha-beta T cell activation" 1
0 0.73931395568581 2 16 "GO:0046635;GO:0046638" "positive regulation of alpha-beta T cell activation" 1
0 0.797251381777467 2 18 "GO:0046637" "regulation of alpha-beta T cell differentiation" 1
0 0.572802388675576 5 5 "GO:0046640" "regulation of alpha-beta T cell proliferation" 1
0 0.848562376647302 2 161 "GO:0046649" "lymphocyte activation" 1
0 0.240643372319419 3 11 "GO:0046653" "tetrahydrofolate metabolic process" 1
0 0.0569148504655233 4 10 "GO:0046655" "folic acid metabolic process" 1
0 0.91356536945449 2 120 "GO:0046661" "male sex differentiation" 1
0 0.663375118850625 4 49 "GO:0046662" "regulation of egg-laying behavior" 1
0 1 3 5 "GO:0046663" "dorsal closure, leading edge cell differentiation" 1
0 1 2 6 "GO:0046664" "dorsal closure, amnioserosa morphology change" 1
0 0.532018911491297 3 11 "GO:0046666;GO:0046667" "retinal cell programmed cell death" 1
0 0.479041540732774 2 10 "GO:0046668;GO:0046669" "regulation of retinal cell programmed cell death" 1
0 0.238527651751297 4 6 "GO:0046670;GO:0046672" "positive regulation of compound eye retinal cell programmed cell death" 1
0 0.26640194804613 3 28 "GO:0046676;GO:0090278" "negative regulation of peptide hormone secretion" 1
0 0.710499505683653 2 254 "GO:0046677" "response to antibiotic" 1
0 0.985516560086367 2 76 "GO:0046683;GO:0051591" "response to organophosphorus" 1
0 0.114892905119765 3 32 "GO:0046685" "response to arsenic-containing substance" 1
0 0.082134302848482 3 45 "GO:0046686" "response to cadmium ion" 1
0 0.473424834368199 3 35 "GO:0046688" "response to copper ion" 1
0 0.696058796503147 3 7 "GO:0046689" "response to mercury ion" 1
0 0.639657336060432 2 6 "GO:0046692" "sperm competition" 1
0 0.238527651751297 3 6 "GO:0046697" "decidualization" 1
0 1 2 8 "GO:0046710" "GDP metabolic process" 1
0 0.830522470281954 3 51 "GO:0046716" "muscle cell cellular homeostasis" 1
0 0.00156575889979962 3 31 "GO:0046717" "acid secretion" 0.565367868524257
0 0.927253930431986 4 130 "GO:0046777" "protein autophosphorylation" 1
0 0.589369045800538 3 19 "GO:0046782" "regulation of viral transcription" 1
0 1 2 6 "GO:0046794;GO:0075733" "transport of virus" 1
0 0.910517027662479 2 97 "GO:0046822" "regulation of nucleocytoplasmic transport" 1
0 0.56448241925031 3 25 "GO:0046823" "negative regulation of nucleocytoplasmic transport" 1
0 0.84429532223744 2 52 "GO:0046824" "positive regulation of nucleocytoplasmic transport" 1
0 0.852225610434421 2 37 "GO:0046825" "regulation of protein export from nucleus" 1
0 0.639657336060432 2 6 "GO:0046826" "negative regulation of protein export from nucleus" 1
0 0.769867748384944 3 17 "GO:0046827" "positive regulation of protein export from nucleus" 1
0 0.625736466963101 2 20 "GO:0046831;GO:0032239" "regulation of nucleobase-containing compound transport" 1
0 0.882604604843796 3 63 "GO:0046834" "lipid phosphorylation" 1
0 0.0910849821898594 3 16 "GO:0046835" "carbohydrate phosphorylation" 1
0 1 2 5 "GO:0046836" "glycolipid transport" 1
0 0.783778725732419 -1 9 "GO:0046838;GO:0046855" "obsolete phosphorylated carbohydrate dephosphorylation" 1
0 0.467659775856044 3 16 "GO:0046839;GO:0046856" "phospholipid dephosphorylation" 1
0 0.985878017267771 2 25 "GO:0046843" "dorsal appendage formation" 1
0 1 2 12 "GO:0046847" "filopodium assembly" 1
0 0.796408862291372 3 26 "GO:0046849" "bone remodeling" 1
0 0.890097927951124 8 48 "GO:0046854" "phosphatidylinositol phosphate biosynthetic process" 1
0 0.796408862291372 2 26 "GO:0046879" "hormone secretion" 1
0 0.677061868405008 2 151 "GO:0046883" "regulation of hormone secretion" 1
0 0.973978317700159 3 96 "GO:0046887" "positive regulation of hormone secretion" 1
0 0.473424834368199 4 35 "GO:0046888" "negative regulation of hormone secretion" 1
0 0.970032470389419 4 42 "GO:0046889" "positive regulation of lipid biosynthetic process" 1
0 0.996885008030957 2 135 "GO:0046890" "regulation of lipid biosynthetic process" 1
0 0.176584756798344 3 5 "GO:0046898" "response to cycloheximide" 1
0 0.305958445951085 4 41 "GO:0046902;GO:0090559" "regulation of membrane permeability" 1
0 0.350792305070935 -1 73 "GO:0046916;GO:0055076" "obsolete transition metal ion homeostasis" 1
0 0.0257462705794948 3 57 "GO:0046928" "regulation of neurotransmitter secretion" 1
0 0.479041540732774 4 10 "GO:0046929" "negative regulation of neurotransmitter secretion" 1
0 0.783778725732419 6 9 "GO:0046931;GO:0051292" "pore complex assembly" 1
0 0.269323014453451 3 17 "GO:0046940" "nucleoside monophosphate phosphorylation" 1
0 0.0121158491339372 2 112 "GO:0046942;GO:0015849" "carboxylic acid transport" 1
0 0.362991322096224 -1 8 "GO:0046950;GO:0046951;GO:1902224" "ketone body metabolic process" 1
0 1 2 11 "GO:0046958;GO:0046959" "nonassociative learning" 1
0 0.866553126972538 3 38 "GO:0047496;GO:0099518" "vesicle cytoskeletal trafficking" 1
0 0.944688699363575 3 17 "GO:0048008" "platelet-derived growth factor receptor signaling pathway" 1
0 0.696058796503147 2 7 "GO:0048009" "insulin-like growth factor receptor signaling pathway" 1
0 0.585420721774508 2 39 "GO:0048010" "vascular endothelial growth factor receptor signaling pathway" 1
0 0.986379059273228 2 48 "GO:0048013" "ephrin receptor signaling pathway" 1
0 0.705830624465923 2 44 "GO:0048015;GO:0048017" "obsolete inositol lipid-mediated signaling" 1
0 1 -1 5 "GO:0048016" "obsolete inositol phosphate-mediated signaling" 1
0 1 3 15 "GO:0048026" "positive regulation of mRNA splicing, via spliceosome" 1
0 1 3 5 "GO:0048036" "central complex development" 1
0 0.510160510442314 2 17 "GO:0048041" "focal adhesion assembly" 1
0 1 3 5 "GO:0048057" "R3/R4 development" 1
0 0.86594779488475 2 69 "GO:0048066" "developmental pigmentation" 1
0 0.422528972620731 3 9 "GO:0048067;GO:0007593;GO:0048085" "cuticle pigmentation" 1
0 0.748348809417731 4 24 "GO:0048070;GO:0120305" "regulation of developmental pigmentation" 1
0 0.70535718320709 4 15 "GO:0048072" "compound eye pigmentation" 1
0 0.581184131396689 2 12 "GO:0048073;GO:0048076" "regulation of eye pigmentation" 1
0 0.572802388675576 2 5 "GO:0048079" "regulation of cuticle pigmentation" 1
0 1 2 8 "GO:0048087" "positive regulation of developmental pigmentation" 1
0 0.696058796503147 2 7 "GO:0048100" "wing disc anterior/posterior pattern formation" 1
0 1 3 7 "GO:0048104" "establishment of body hair or bristle planar orientation" 1
0 0.639657336060432 6 6 "GO:0048105;GO:0060448;GO:0060600;GO:0060488;GO:0060489;GO:0060490" "dichotomous subdivision of an epithelial terminal unit" 1
0 0.62643307829045 5 13 "GO:0048132;GO:0098728" "germline stem cell asymmetric division" 1
0 0.177693967846568 2 30 "GO:0048134" "germ-line cyst formation" 1
0 0.0139971259234422 3 7 "GO:0048136" "male germ-line cyst formation" 1
0 0.907754934389216 2 14 "GO:0048137" "spermatocyte division" 1
0 0.70535718320709 2 15 "GO:0048138" "germ-line cyst encapsulation" 1
0 0.696058796503147 2 7 "GO:0048140" "male germ-line cyst encapsulation" 1
0 0.817638412954602 2 10 "GO:0048142" "germarium-derived cystoblast division" 1
0 0.332077039928101 2 48 "GO:0048145" "regulation of fibroblast proliferation" 1
0 0.26640194804613 4 28 "GO:0048146" "positive regulation of fibroblast proliferation" 1
0 0.113176891791201 2 17 "GO:0048147" "negative regulation of fibroblast proliferation" 1
0 1 4 11 "GO:0048148" "behavioral response to cocaine" 1
0 0.211275882097109 4 26 "GO:0048149" "behavioral response to ethanol" 1
0 0.744155737173322 4 102 "GO:0048167" "regulation of synaptic plasticity" 1
0 0.190444059092954 2 36 "GO:0048168" "regulation of neuronal synaptic plasticity" 1
0 0.163673905058904 3 14 "GO:0048169" "regulation of long-term neuronal synaptic plasticity" 1
0 0.0543987782001832 3 14 "GO:0048172" "regulation of short-term neuronal synaptic plasticity" 1
0 0.993591378405799 2 233 "GO:0048193" "Golgi vesicle transport" 1
0 0.741882319293108 6 60 "GO:0048194;GO:0090114;GO:0006901;GO:0048199;GO:0048207;GO:0048208" "Golgi vesicle budding" 1
0 0.743639864275565 4 8 "GO:0048227" "plasma membrane to endosome transport" 1
0 0.743639864275565 3 8 "GO:0048240" "sperm capacitation" 1
0 0.986508984918035 4 58 "GO:0048259" "regulation of receptor-mediated endocytosis" 1
0 0.879671388657857 2 39 "GO:0048260" "positive regulation of receptor-mediated endocytosis" 1
0 1 4 9 "GO:0048261" "negative regulation of receptor-mediated endocytosis" 1
0 0.870292747801318 3 12 "GO:0048262" "determination of dorsal/ventral asymmetry" 1
0 0.639657336060432 5 6 "GO:0048263" "determination of dorsal identity" 1
0 1 2 6 "GO:0048264" "determination of ventral identity" 1
0 0.667787269921323 2 14 "GO:0048265" "response to pain" 1
0 0.817638412954602 3 10 "GO:0048266" "behavioral response to pain" 1
0 1 2 7 "GO:0048268" "clathrin coat assembly" 1
0 0.362991322096224 2 8 "GO:0048280" "vesicle fusion with Golgi apparatus" 1
0 0.996967063566795 3 34 "GO:0048286" "lung alveolus development" 1
0 0.890614386927224 5 13 "GO:0048308" "organelle inheritance" 1
0 0.89506281559256 3 23 "GO:0048311" "mitochondrion distribution" 1
0 0.890614386927224 2 13 "GO:0048312" "intracellular distribution of mitochondria" 1
0 1 2 9 "GO:0048313" "Golgi inheritance" 1
0 1 2 7 "GO:0048318" "axial mesoderm development" 1
0 0.970253984739835 4 32 "GO:0048333;GO:0001710" "mesodermal cell differentiation" 1
0 0.796408862291372 2 26 "GO:0048339" "paraxial mesoderm development" 1
0 0.696058796503147 4 7 "GO:0048340" "paraxial mesoderm morphogenesis" 1
0 1 3 5 "GO:0048341" "paraxial mesoderm formation" 1
0 0.89506281559256 3 23 "GO:0048368" "lateral mesoderm development" 1
0 1 2 7 "GO:0048382" "mesendoderm development" 1
0 0.572802388675576 2 5 "GO:0048384" "retinoic acid receptor signaling pathway" 1
0 0.301248573404143 5 7 "GO:0048385" "regulation of retinoic acid receptor signaling pathway" 1
0 0.176584756798344 2 5 "GO:0048387" "negative regulation of retinoic acid receptor signaling pathway" 1
0 0.995650919189344 2 246 "GO:0048469;GO:0071695;GO:0021700" "developmental maturation" 1
0 0.422528972620731 -1 9 "GO:0048478" "obsolete replication fork protection" 1
0 0.192302381218905 2 20 "GO:0048483" "autonomic nervous system development" 1
0 0.639657336060432 4 6 "GO:0048484" "enteric nervous system development" 1
0 0.154609545260449 2 9 "GO:0048485" "sympathetic nervous system development" 1
0 0.667787269921323 2 14 "GO:0048490;GO:0099517;GO:0099514" "synaptic vesicle transport along microtubule" 1
0 0.870292747801318 5 12 "GO:0048499" "synaptic vesicle membrane organization" 1
0 0.116020327327898 2 8 "GO:0048505" "regulation of timing of cell differentiation" 1
0 0.977276468716937 1 122 "GO:0048511" "rhythmic process" 1
0 0.615675796192062 2 166 "GO:0048514" "blood vessel morphogenesis" 1
0 0.765553680060263 5 47 "GO:0048520" "positive regulation of behavior" 1
0 0.0399659329553692 2 13 "GO:0048521" "negative regulation of behavior" 1
0 0.705311112775499 2 51 "GO:0048524" "positive regulation of viral process" 1
0 0.748348809417731 3 24 "GO:0048525;GO:1903901" "negative regulation of viral process" 1
0 0.37830792850521 2 14 "GO:0048532" "anatomical structure arrangement" 1
0 0.947410113431294 5 28 "GO:0048536" "spleen development" 1
0 0.995730209611167 5 32 "GO:0048538" "thymus development" 1
0 0.998710932119607 2 39 "GO:0048542" "lymph gland development" 1
0 0.9034022758198 2 198 "GO:0048545" "response to steroid hormone" 1
0 0.999982539784948 4 94 "GO:0048546" "digestive tract morphogenesis" 1
0 0.410296742039887 2 220 "GO:0048562" "embryonic organ morphogenesis" 1
0 0.999653607884537 4 192 "GO:0048565;GO:0055123" "digestive system development" 1
0 0.921547496895688 2 43 "GO:0048566;GO:0048557" "embryonic digestive tract development" 1
0 0.532018911491297 3 11 "GO:0048567;GO:0048611;GO:0048613" "embryonic ectodermal digestive tract development" 1
0 0.521712707962719 2 313 "GO:0048568" "embryonic organ development" 1
0 0.998979370014662 -1 328 "GO:0048569" "obsolete post-embryonic animal organ development" 1
0 0.422528972620731 3 9 "GO:0048570" "notochord morphogenesis" 1
0 0.973184054829511 2 112 "GO:0048580;GO:0061062" "regulation of post-embryonic development" 1
0 0.705830624465923 2 44 "GO:0048581;GO:0061064" "negative regulation of post-embryonic development" 1
0 0.937132454276506 2 45 "GO:0048582;GO:0061063" "positive regulation of post-embryonic development" 1
0 0.962374761121263 3 108 "GO:0048588" "developmental cell growth" 1
0 0.713248029193424 2 314 "GO:0048592;GO:0090596" "sensory organ morphogenesis" 1
0 0.362900521718953 2 92 "GO:0048593" "camera-type eye morphogenesis" 1
0 0.995196476540241 3 521 "GO:0048598" "embryonic morphogenesis" 1
0 0.696058796503147 2 7 "GO:0048631;GO:0048633" "regulation of skeletal muscle tissue growth" 1
0 0.996665076715728 2 380 "GO:0048638" "regulation of developmental growth" 1
0 0.990425308973874 2 212 "GO:0048639" "positive regulation of developmental growth" 1
0 0.973184054829511 2 112 "GO:0048640" "negative regulation of developmental growth" 1
0 0.869667368624195 2 30 "GO:0048641" "regulation of skeletal muscle tissue development" 1
0 1 4 7 "GO:0048642" "negative regulation of skeletal muscle tissue development" 1
0 0.769867748384944 2 17 "GO:0048643" "positive regulation of skeletal muscle tissue development" 1
0 0.909721186466157 2 50 "GO:0048645" "animal organ formation" 1
0 0.884429691874584 3 86 "GO:0048660;GO:0048661" "regulation of smooth muscle cell proliferation" 1
0 1 2 16 "GO:0048662" "negative regulation of smooth muscle cell proliferation" 1
0 0.392845458110656 4 69 "GO:0048663" "neuron fate commitment" 1
0 0.572802388675576 2 5 "GO:0048664" "neuron fate determination" 1
0 0.0396495223558001 2 26 "GO:0048665" "neuron fate specification" 1
0 0.846200363100932 2 11 "GO:0048668" "collateral sprouting" 1
0 0.581184131396689 2 12 "GO:0048670" "regulation of collateral sprouting" 1
0 0.743639864275565 2 8 "GO:0048671" "negative regulation of collateral sprouting" 1
0 0.962272856748989 3 67 "GO:0048675;GO:1990138" "neuron projection extension" 1
0 0.972014162622145 2 52 "GO:0048678" "response to axon injury" 1
0 0.866553126972538 2 38 "GO:0048679;GO:0070570" "regulation of neuron projection regeneration" 1
0 0.589369045800538 3 19 "GO:0048680;GO:0070572" "positive regulation of axon regeneration" 1
0 0.922211916616511 2 15 "GO:0048681;GO:0070571" "negative regulation of neuron projection regeneration" 1
