"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
611 0.0857362844654401 2 44 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 0.402381948564796
-283 0.703712764826465 2 10 "GO:0090443" "FAR/SIN/STRIPAK complex" 0.892959331821283
909 0.0768172983875666 3 21 "GO:0090533;GO:0098533" "ATPase dependent transmembrane transport complex" 0.387531741989169
1237 0.164049148495315 2 7 "GO:0090535;GO:0090536" "WICH complex" 0.51008865958853
-1276 0.0110122723922125 2 22 "GO:0090543" "Flemming body" 0.145248075517975
-365 0.128082895651523 3 97 "GO:0090575" "RNA polymerase II transcription regulator complex" 0.475647646472889
1313 0.0939863115445361 2 9 "GO:0090665;GO:0016010" "glycoprotein complex" 0.413215680066495
142 0.856734282310383 3 9 "GO:0090733" "tenascin complex" 0.960999598192732
57 0.829617115732051 2 79 "GO:0090734;GO:0035861" "site of DNA damage" 0.950526060009238
-838 0.198895152033125 2 13 "GO:0097038" "perinuclear endoplasmic reticulum" 0.555309457318761
-122 0.417144298437459 2 254 "GO:0097060" "synaptic membrane" 0.757993796448114
160 0.868024278228859 2 6 "GO:0097136" "Bcl-2 family protein complex" 0.962467889166946
-125 0.802682969339328 2 22 "GO:0097225" "sperm midpiece" 0.941798269240163
-1184 0.217374731029652 2 6 "GO:0097228" "sperm principal piece" 0.565617922577156
-214 0.625122067196368 2 29 "GO:0097346" "INO80-type complex" 0.86080336331514
-208 0.707772827637775 4 18 "GO:0097386" "glial cell projection" 0.892959331821283
84 0.936222030887653 2 5 "GO:0097422" "tubular endosome" 0.994249823092755
0 0.999518107950389 2 28 "GO:0097431" "mitotic spindle pole" 0.999592119134061
-315 0.657130146413675 3 11 "GO:0097440" "apical dendrite" 0.880565772664073
-1559 0.0468128810562897 2 9 "GO:0097449" "astrocyte projection" 0.303490288203912
-755 0.266000646408091 4 12 "GO:0097470" "ribbon synapse" 0.616747408221706
-1116 0.179608751062178 4 8 "GO:0097487" "multivesicular body, internal vesicle" 0.527406858475969
-716 0.0081923711800127 2 76 "GO:0097525;GO:0030532;GO:0120114" "Sm-like protein family complex" 0.116058591716847
-1832 0.0814650666246306 3 5 "GO:0097539" "ciliary transition fiber" 0.391954565835487
-370 0.471063598850562 2 21 "GO:0097542" "ciliary tip" 0.802591655057194
6 0.988919522863244 2 29 "GO:0097543" "ciliary inversin compartment" 0.997880529717384
-641 0.0523547419406752 2 51 "GO:0097546" "ciliary base" 0.320016584659951
-262 0.752755937566613 3 8 "GO:0097550" "transcription preinitiation complex" 0.911168183921612
-495 0.189190092944639 2 39 "GO:0097730" "non-motile cilium" 0.540038884711376
-405 0.605217123999026 2 9 "GO:0097731" "9+0 non-motile cilium" 0.859898087056517
-1139 0.170797115219109 2 8 "GO:0098536" "deuterosome" 0.516441870128926
338 0.0327168438090266 2 227 "GO:0098552" "side of membrane" 0.263456689620056
185 0.824066009543155 3 8 "GO:0098553" "lumenal side of endoplasmic reticulum membrane" 0.950475130966211
276 0.684952449326584 2 12 "GO:0098554" "cytoplasmic side of endoplasmic reticulum membrane" 0.892959331821283
682 0.477316776344401 2 6 "GO:0098559;GO:0098560" "cytoplasmic side of early endosome membrane" 0.805676590207791
-98 0.666070067133165 3 109 "GO:0098562;GO:0009898" "cytoplasmic side of membrane" 0.886698709704457
905 0.248532781302232 2 9 "GO:0098574" "cytoplasmic side of lysosomal membrane" 0.597885464453483
258 0.704469914228406 2 12 "GO:0098576" "lumenal side of membrane" 0.892959331821283
-17 0.850658178881087 3 780 "GO:0098590" "plasma membrane region" 0.95839986280417
483 0.336072919696625 2 22 "GO:0098636" "protein complex involved in cell adhesion" 0.691117697763221
337 0.578966674683168 2 15 "GO:0098637" "protein complex involved in cell-matrix adhesion" 0.852589616832112
-905 0.276343410687626 2 8 "GO:0098684" "photoreceptor ribbon synapse" 0.632942243042018
642 0.025020802845517 4 68 "GO:0098685" "Schaffer collateral - CA1 synapse" 0.232312596277686
51 0.917194451352946 2 23 "GO:0098686" "hippocampal mossy fiber to CA3 synapse" 0.986993763040382
-60 0.795481339214237 2 106 "GO:0098687" "chromosomal region" 0.939109914350141
-988 0.0931754601639673 2 16 "GO:0098688" "parallel fiber to Purkinje cell synapse" 0.413215680066495
-394 0.657258896981942 2 7 "GO:0098690" "glycinergic synapse" 0.880565772664073
42 0.965149914459856 4 6 "GO:0098691" "dopaminergic synapse" 0.997880529717384
-557 0.531247302287576 2 7 "GO:0098723" "skeletal muscle myofibril" 0.83214667949375
-143 0.411546414515696 2 187 "GO:0098791;GO:0031984" "organelle subcompartment" 0.753485415548277
-302 0.0774073202315706 2 193 "GO:0098793" "presynapse" 0.387531741989169
-405 0.0194524883485424 2 188 "GO:0098794" "postsynapse" 0.206563786832806
-279 0.0048618248104416 2 608 "GO:0098796" "membrane protein complex" 0.0791339570210175
-462 0.00355358295841298 3 226 "GO:0098797" "plasma membrane protein complex" 0.0697048964919469
-596 0.00527438883385992 2 123 "GO:0098798" "mitochondrial protein-containing complex" 0.0840605720396425
-623 0.107847818191419 2 37 "GO:0098800" "inner mitochondrial membrane protein complex" 0.427479693867542
-550 0.0437859994646232 2 75 "GO:0098802" "plasma membrane signaling receptor complex" 0.29685261467743
-777 0.0369769805565877 2 40 "GO:0098803" "respiratory chain complex" 0.278802926435501
2037 0.052708613943992 5 5 "GO:0098830" "presynaptic endosome" 0.320016584659951
-688 0.355364676797628 3 10 "GO:0098831" "presynaptic active zone cytoplasmic component" 0.698853413239551
683 0.38404956965551 2 9 "GO:0098837" "postsynaptic recycling endosome" 0.734494801966163
-38 0.906838788196957 6 52 "GO:0098839;GO:0099634" "postsynaptic specialization membrane" 0.982622766247411
12 0.985445434348487 5 13 "GO:0098845" "postsynaptic endosome" 0.997880529717384
-673 0.00576809766378403 3 94 "GO:0098858" "actin-based cell projection" 0.0882518942558957
-98 0.795463373633818 2 39 "GO:0098862" "cluster of actin-based cell projections" 0.939109914350141
486 0.643713805003423 2 5 "GO:0098871" "postsynaptic actin cytoskeleton" 0.870037209942789
177 0.842097714516609 3 7 "GO:0098888" "extrinsic component of presynaptic membrane" 0.956374154611189
382 0.626274234722624 3 9 "GO:0098890" "extrinsic component of postsynaptic membrane" 0.86080336331514
223 0.832486876086522 4 5 "GO:0098892" "extrinsic component of postsynaptic specialization membrane" 0.950526060009238
973 0.152017121824278 2 12 "GO:0098966" "perisynaptic extracellular matrix" 0.494864247640735
-39 0.777434016629091 4 305 "GO:0098978" "glutamatergic synapse" 0.933653096893649
328 0.39154709175012 2 38 "GO:0098982" "GABA-ergic synapse" 0.737767303420793
242 0.521939628414758 4 39 "GO:0098984" "neuron to neuron synapse" 0.831841282786021
253 0.792333825871232 2 6 "GO:0098985" "asymmetric, glutamatergic, excitatory synapse" 0.939109914350141
-40 0.969868191439633 2 5 "GO:0098992" "neuronal dense core vesicle" 0.997880529717384
-109 0.747846197490134 2 48 "GO:0099023" "vesicle tethering complex" 0.909542672623136
655 0.431088282075406 2 8 "GO:0099078" "BORC complex" 0.766936129738804
-391 8.56269395256143e-05 2 602 "GO:0099080" "supramolecular complex" 0.00489012056104701
499 0.481812025035326 2 11 "GO:0099092;GO:0099091" "postsynaptic specialization, intracellular component" 0.805676590207791
175 0.781333897596149 2 14 "GO:0099243" "extrinsic component of synaptic membrane" 0.934674705469829
-348 0.0447723844993031 2 188 "GO:0099503" "secretory vesicle" 0.29685261467743
-456 0.000333521021056939 2 358 "GO:0099513;GO:0099512;GO:0099081" "supramolecular fiber" 0.0121496943385028
466 0.33201069349516 3 24 "GO:0099522" "cytosolic region" 0.690935108157963
231 0.685928902179189 4 17 "GO:0099523" "presynaptic cytosol" 0.892959331821283
1070 0.100982537956214 4 13 "GO:0099524" "postsynaptic cytosol" 0.42176107073817
-257 0.325435906105879 3 82 "GO:0099568" "cytoplasmic region" 0.682078765007285
-243 0.743557253208785 2 10 "GO:0099571" "postsynaptic cytoskeleton" 0.906744021713379
-63 0.89156464278948 2 26 "GO:0099738" "cell cortex region" 0.9753302952512
1384 0.188306301082532 2 5 "GO:0101019" "nucleolar exosome (RNase complex)" 0.539891628839792
-747 0.136619978112742 2 22 "GO:0101031" "protein folding chaperone complex" 0.492111378244106
2219 0.034883511976829 2 5 "GO:0106002" "mCRD-mediated mRNA stability complex" 0.272304965941573
678 0.386923647489793 2 9 "GO:0110016" "B-WICH complex" 0.736309926193263
-1882 0.0342318185269597 2 7 "GO:0120212" "sperm head-tail coupling apparatus" 0.27040042056831
1159 0.192261176843209 2 7 "GO:0120216" "matrilin complex" 0.546639061212433
-12 0.989540703320311 2 7 "GO:0120219" "subapical part of cell" 0.997880529717384
-1071 0.0884442174727026 2 14 "GO:0120293" "dynein axonemal particle" 0.407589315461551
137 0.896664143021198 2 5 "GO:0140007" "KICSTOR complex" 0.978527916421136
-1062 0.134240871433816 3 11 "GO:0140268" "endoplasmic reticulum-plasma membrane contact site" 0.489020317366044
-261 0.00239864107286344 2 835 "GO:0140513" "nuclear protein-containing complex" 0.0529060942446047
427 0.103545652820682 2 81 "GO:0140534" "endoplasmic reticulum protein-containing complex" 0.42176107073817
-152 0.103859212379371 2 687 "GO:0140535" "intracellular protein-containing complex" 0.42176107073817
-1654 0.0850279929311297 2 6 "GO:0140672" "ATAC complex" 0.401521077730335
732 0.350733876392896 2 9 "GO:0150005" "enzyme activator complex" 0.697101601483352
222 0.817474429066035 2 6 "GO:0160064" "multi-pass translocon complex" 0.950407200965831
-278 0.647395954442069 2 15 "GO:0160111" "axonemal A tubule inner sheath" 0.873470732183744
99 0.905318137519519 2 8 "GO:0160112" "axonemal B tubule inner sheath" 0.98236648964884
-542 0.606263316516531 2 5 "GO:0170014" "ankyrin-1 complex" 0.859898087056517
-623 0.000156553575110053 3 209 "GO:1902495;GO:1990351" "transporter complex" 0.00704491087995238
-338 0.240999175142984 2 67 "GO:1902554;GO:1902911" "protein kinase complex" 0.595782346842393
287 0.526461840840585 2 27 "GO:1902555;GO:1905348" "endonuclease complex" 0.83214667949375
-25 0.950099221762668 3 35 "GO:1902562" "H4 histone acetyltransferase complex" 0.994668328285379
-1480 0.0292687983483478 2 12 "GO:1902710" "GABA receptor complex" 0.254438985641887
-2337 0.0262587965759721 3 5 "GO:1902711" "GABA-A receptor complex" 0.239142611674032
101 0.808508938237413 2 32 "GO:1904115" "axon cytoplasm" 0.94428906526965
1071 0.30868540906161 5 5 "GO:1904724" "tertiary granule lumen" 0.667025955798718
28 0.955056008935289 4 23 "GO:1904813" "ficolin-1-rich granule lumen" 0.994668328285379
1025 0.329571373328907 4 5 "GO:1905347" "endodeoxyribonuclease complex" 0.688858198351404
694 0.350828910550445 3 10 "GO:1905360" "GTPase complex" 0.697101601483352
-490 0.104751115608173 3 61 "GO:1905368" "peptidase complex" 0.42176107073817
-413 0.250313692099562 4 43 "GO:1905369" "endopeptidase complex" 0.600282051586724
-471 0.596393473824003 2 7 "GO:1905370;GO:1905286" "serine-type endopeptidase complex" 0.857595878713087
-355 0.633009735070414 3 10 "GO:1990023" "mitotic spindle midzone" 0.866283447815504
-1623 0.0910439673284467 2 6 "GO:1990062" "RPAP3/R2TP/prefoldin-like complex" 0.412122100628768
120 0.892459093693909 2 7 "GO:1990072" "TRAPPIII protein complex" 0.9753302952512
-1821 0.0143472899927021 2 10 "GO:1990075" "periciliary membrane compartment" 0.171494950694017
531 0.613996126547517 2 5 "GO:1990130" "GATOR1 complex" 0.859898087056517
-922 0.00164267439159826 3 65 "GO:1990204" "oxidoreductase complex" 0.0380801790779597
-1226 0.201674030863998 4 6 "GO:1990228" "sulfurtransferase complex" 0.558256504650576
-465 0.476436228233201 2 13 "GO:1990229" "iron-sulfur cluster assembly complex" 0.805676590207791
-104 0.289487816672294 3 627 "GO:1990234" "transferase complex" 0.647538537293289
-380 0.518835400643589 3 16 "GO:1990391" "DNA repair complex" 0.831841282786021
-796 0.448996207730133 2 5 "GO:1990452" "Parkin-FBXW7-Cul1 ubiquitin ligase complex" 0.785315056972419
1999 0.0373410895579111 3 6 "GO:1990635" "proximal dendrite" 0.278802926435501
129 0.869783304362935 2 9 "GO:1990716" "axonemal central apparatus" 0.962929417999487
1556 0.139070853048239 2 5 "GO:1990718" "axonemal central pair projection" 0.494833500380943
168 0.873225683343642 2 5 "GO:1990726" "Lsm1-7-Pat1 complex" 0.963950429665059
-341 0.587804712165373 2 14 "GO:1990752" "microtubule end" 0.853556610477829
497 0.576361313866084 2 7 "GO:1990851" "Wnt-Frizzled-LRP5/6 complex" 0.852589616832112
795 0.449566409909251 2 5 "GO:1990877;GO:1902773" "FNIP-folliculin RagC/D GAP" 0.785315056972419
128 0.218435553294104 2 548 "GO:1990904" "ribonucleoprotein complex" 0.566451519559287
-359 0.554846425928678 2 15 "GO:1990909" "Wnt signalosome" 0.840509932347403
