chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000036	+	intron_retention.913	3	Pocillopora_acuta_HIv2___TS.g16143.t1	262033	262113	262114	262654	262655	262750	0.0	0.0	0.0	0	nan	13.0	0.0	13.2	16	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	57.4	66.6	74.2	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000036	+	intron_retention.914	3	Pocillopora_acuta_HIv2___RNAseq.g31380.t1	1217326	1217417	1217418	1217497	1217498	1217592	0.0	0.0	0.0	0	nan	99.1	0.1	123.2	125	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	82.8	36.6	91.6	48	0.43	0.0	0.0	0.0	0	nan	29.9	0.0	34.1	33	0.00	48.0	0.0	53.6	40	0.00	76.7	44.2	75.7	38	0.54	106.5	0.1	98.7	96	0.00
Pocillopora_acuta_HIv2___Sc0000036	-	intron_retention.916	3	Pocillopora_acuta_HIv2___RNAseq.g31343.t1	697158	697215	697216	697364	697365	697422	263.3	0.0	298.4	247	0.00	54.5	0.0	56.2	59	0.00	66.7	0.0	20.4	47	0.00	264.9	259.3	203.3	0	1.00	101.6	10.8	49.9	58	0.16	127.8	0.8	114.2	107	0.01	165.2	0.9	119.9	133	0.01	92.9	75.3	149.6	69	0.52	62.3	0.0	76.8	77	0.00	39.8	0.0	56.2	40	0.00
Pocillopora_acuta_HIv2___Sc0000037	-	intron_retention.919	3	Pocillopora_acuta_HIv2___TS.g13518.t2c	917135	917217	917218	917406	917407	917519	85.3	0.0	90.1	81	0.00	49.3	0.0	46.3	44	0.00	2.3	0.0	1.5	1	nan	0.0	0.0	0.0	0	nan	89.4	0.0	59.6	81	0.00	0.0	0.0	0.0	0	nan	49.7	0.0	36.6	48	0.00	0.0	0.0	0.0	0	nan	70.2	38.6	64.1	45	0.46	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000037	-	intron_retention.920	3	Pocillopora_acuta_HIv2___TS.g13518.t2c	939872	939940	939941	941419	941420	941533	0.0	0.0	0.0	0	nan	87.2	0.1	77.7	78	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	79.5	0.0	84.5	69	0.00	111.1	4.7	59.4	65	0.07	147.5	80.6	73.1	6	0.93	0.0	0.0	0.0	0	nan	145.0	4.7	96.4	103	0.04	53.4	0.0	71.7	63	0.00
Pocillopora_acuta_HIv2___Sc0000037	-	intron_retention.921	3	Pocillopora_acuta_HIv2___TS.g13518.t2c	939872	941533	941534	941701	941702	941794	0.0	0.0	0.0	0	nan	9.1	0.0	58.7	75	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	9.1	0.0	78.9	95	0.00	12.8	0.0	54.5	47	0.00	82.9	40.9	71.8	36	0.53	0.0	0.0	0.0	0	nan	16.8	13.3	70.6	78	0.15	7.1	0.0	39.6	61	0.00
Pocillopora_acuta_HIv2___Sc0000038	-	intron_retention.922	2	Pocillopora_acuta_HIv2___RNAseq.g22260.t1	900888	900960	900961	901266	901267	901435	129.4	121.4	6.1	0	1.00	48.3	80.3	97.8	0	1.00	1.0	0.0	39.5	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	7.5	0	nan	0.0	0.0	21.1	0	nan	38.0	33.0	44.0	0	1.00	0.0	0.0	0.0	0	nan	140.7	72.6	105.2	46	0.61	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000038	-	intron_retention.923	3	Pocillopora_acuta_HIv2___TS.g20384.t2	1047132	1047252	1047253	1047464	1047465	1047565	14.9	0.0	94.2	51	0.00	19.5	1.1	65.2	32	0.03	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	24.6	4.5	40.4	0	nan	0.0	5.7	55.7	0	nan	56.0	49.1	92.1	30	0.62	8.9	2.1	67.4	33	0.06	6.7	1.6	72.9	28	0.05	0.0	2.6	47.5	0	nan
Pocillopora_acuta_HIv2___Sc0000038	-	intron_retention.924	3	Pocillopora_acuta_HIv2___TS.g20384.t2	1047132	1047565	1047566	1048037	1048038	1048142	26.1	0.0	73.9	101	0.00	21.2	24.1	59.0	55	0.30	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	18.4	43.9	41.9	7	0.86	15.8	19.9	19.1	9	0.69	61.0	13.8	34.2	36	0.28	19.2	0.9	55.3	55	0.02	19.6	31.9	77.4	47	0.40	12.3	45.0	71.9	0	1.00
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.926	2	Pocillopora_acuta_HIv2___RNAseq.g23698.t1	71694	72685	72686	72979	72980	73439	163.8	268.1	91.8	0	1.00	5.0	95.2	157.2	0	1.00	4.1	171.5	73.0	22	0.89	0.0	0.0	0.0	0	nan	21.3	90.8	74.3	0	1.00	45.4	198.5	219.6	0	1.00	84.9	111.5	93.0	0	1.00	48.5	102.4	38.4	0	1.00	59.0	184.6	122.5	0	1.00	42.4	377.9	448.2	0	1.00
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.928	2	Pocillopora_acuta_HIv2___RNAseq.g23781.t1	810894	812060	812061	813023	813024	815654	122.5	86.4	2.6	0	1.00	114.7	71.2	83.0	0	1.00	59.0	202.5	36.6	0	1.00	1.2	0.1	10.2	0	nan	121.5	94.9	47.2	0	1.00	49.4	75.1	34.1	0	1.00	180.4	112.0	35.5	0	1.00	12.7	116.3	50.8	0	1.00	196.6	195.9	79.5	36	0.84	110.4	88.9	23.4	0	1.00
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.930	3	Pocillopora_acuta_HIv2___RNAseq.g23809.t1	1044660	1044809	1044810	1044984	1044985	1045066	91.1	0.0	104.7	93	0.00	132.1	0.0	175.3	152	0.00	78.5	0.0	179.6	153	0.00	0.0	0.0	0.0	0	nan	55.5	0.0	87.6	68	0.00	0.0	0.0	0.0	0	nan	67.8	0.0	99.5	91	0.00	0.0	0.0	0.0	0	nan	90.3	36.9	144.5	78	0.32	106.4	94.5	136.8	36	0.72
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.931	3	Pocillopora_acuta_HIv2___RNAseq.g23809.t1	1044660	1045066	1045067	1045179	1045180	1045272	54.7	0.0	119.6	122	0.00	84.0	0.0	187.4	187	0.00	65.1	0.0	201.1	198	0.00	0.0	0.0	0.0	0	nan	38.1	0.0	86.2	94	0.00	0.0	0.0	5.4	0	nan	45.0	0.0	96.5	97	0.00	0.0	0.0	0.0	0	nan	78.2	10.2	132.5	124	0.08	107.4	64.6	71.8	31	0.68
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.932	3	Pocillopora_acuta_HIv2___RNAseq.g23815.t1	1073377	1073470	1073471	1073634	1073635	1073726	215.3	0.0	184.5	195	0.00	246.0	25.9	183.4	188	0.12	31.0	0.0	60.5	47	0.00	289.4	0.0	309.1	330	0.00	65.0	8.3	44.4	43	0.16	87.5	0.0	95.4	95	0.00	180.9	35.0	168.7	114	0.24	164.5	140.8	159.4	0	1.00	187.8	39.5	196.5	186	0.18	201.2	0.0	135.8	152	0.00
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.933	3	Pocillopora_acuta_HIv2___RNAseq.g23816.t1	1077653	1077668	1077669	1078104	1078105	1078156	123.1	45.0	0.0	0	1.00	110.4	58.1	142.1	58	0.50	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	129.8	0.0	146.3	126	0.00	46.1	18.1	75.1	41	0.31	123.4	38.2	140.9	90	0.30	118.5	0.0	116.8	112	0.00	150.6	34.2	227.7	117	0.23
Pocillopora_acuta_HIv2___Sc0000039	+	intron_retention.934	3	Pocillopora_acuta_HIv2___RNAseq.g23826.t1	1158108	1158195	1158196	1158320	1158321	1158388	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	61.6	39.3	38.9	15	0.72	23.0	0.0	16.8	17	0.00
Pocillopora_acuta_HIv2___Sc0000039	-	intron_retention.935	3	Pocillopora_acuta_HIv2___RNAseq.g23691.t1	17724	17944	17945	18603	18604	18818	69.1	0.0	0.0	0	nan	42.7	41.4	32.2	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	113.5	9.1	63.2	84	0.10	0.0	0.0	0.0	0	nan	68.0	0.0	64.8	51	0.00	92.8	59.3	91.0	78	0.43	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000040	+	intron_retention.938	3	Pocillopora_acuta_HIv2___RNAseq.g23870.t1	395584	395674	395675	395805	395806	395992	0.0	0.0	11.9	0	nan	296.6	0.0	261.2	299	0.00	36.1	0.0	69.2	63	0.00	0.0	0.0	0.0	0	nan	92.6	0.0	113.3	84	0.00	26.2	27.5	37.7	2	0.93	97.4	0.0	92.0	93	0.00	90.7	0.0	83.1	98	0.00	0.0	0.0	8.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000040	+	intron_retention.939	3	Pocillopora_acuta_HIv2___RNAseq.g23883.t2	503914	503994	503995	504076	504077	504395	0.0	0.0	0.0	0	nan	74.8	18.5	58.3	45	0.29	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	10.2	0	nan	1.5	0.0	0.1	1	nan	24.6	0.0	105.1	29	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	27.4	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000041	+	intron_retention.942	3	Pocillopora_acuta_HIv2___RNAseq.g18728.t1	109294	109387	109388	109526	109527	109774	0.0	0.0	0.0	0	nan	177.4	0.0	232.0	222	0.00	249.1	126.1	190.9	173	0.42	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	31.6	0.0	14.8	32	0.00	35.1	0.0	56.4	59	0.00	0.0	0.0	32.0	0	nan	38.5	0.0	42.6	44	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___Sc0000041	+	intron_retention.943	3	Pocillopora_acuta_HIv2___TS.g27662.t3b	154047	154159	154160	154253	154254	154363	0.0	0.0	0.0	0	nan	50.9	0.0	67.7	67	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	8.9	0	nan	0.0	0.0	0.0	0	nan	16.4	19.9	29.0	0	1.00	41.8	0.0	68.8	56	0.00	0.0	0.0	0.0	0	nan	2.4	0.0	35.7	11	0.00
Pocillopora_acuta_HIv2___Sc0000041	-	intron_retention.945	3	Pocillopora_acuta_HIv2___TS.g27663.t2	182158	182175	182176	182254	182255	182272	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	1.0	0.0	2.3	1	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	113.8	55.8	93.2	45	0.55
Pocillopora_acuta_HIv2___Sc0000044	+	intron_retention.948	3	Pocillopora_acuta_HIv2___RNAseq.g23928.t1	29090	29188	29189	29296	29297	29349	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.3	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	48.7	0.0	39.8	36	0.00	86.8	35.3	109.8	62	0.36
Pocillopora_acuta_HIv2___Sc0000044	-	intron_retention.949	2	Pocillopora_acuta_HIv2___RNAseq.g23934.t1	88681	88755	88756	89132	89133	90777	0.0	0.0	0.0	0	nan	28.5	21.1	0.0	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	51.7	14.3	39.1	0	1.00	46.8	32.2	15.8	0	1.00	0.0	0.0	0.0	0	nan	37.5	29.2	1.0	0	1.00	61.2	0.0	3.9	66	0.00
Pocillopora_acuta_HIv2___Sc0000051	+	intron_retention.955	3	Pocillopora_acuta_HIv2___TS.g31330.t2	33018	33128	33129	33202	33203	33296	0.0	0.0	0.0	0	nan	271.4	29.3	290.3	216	0.12	204.3	177.4	287.9	57	0.76	159.0	0.1	115.6	122	0.00	149.8	71.9	170.9	60	0.54	167.5	0.0	131.9	117	0.00	210.1	15.0	214.0	183	0.08	0.0	0.0	0.0	0	nan	83.0	0.0	111.0	106	0.00	60.4	0.0	70.9	60	0.00
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.958	2	Pocillopora_acuta_HIv2___RNAseq.g22852.t1	3544226	3545581	3545582	3545854	3545855	3551524	124.5	129.0	299.0	0	1.00	111.5	195.2	224.4	0	1.00	72.1	52.9	136.1	0	1.00	30.4	90.8	373.9	0	1.00	54.1	123.2	131.5	0	1.00	45.0	155.3	107.2	0	1.00	168.6	272.1	209.3	38	0.88	185.5	292.2	305.3	0	1.00	40.8	78.3	264.7	0	1.00	289.5	307.8	208.0	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.959	2	Pocillopora_acuta_HIv2___RNAseq.g22852.t1	3544226	3548052	3548053	3549116	3549117	3554560	170.8	536.2	236.5	0	1.00	145.7	331.9	164.6	0	1.00	86.5	232.3	65.5	0	1.00	167.7	532.0	272.7	0	1.00	108.3	57.0	112.4	42	0.58	65.7	185.1	99.9	0	1.00	173.6	239.7	146.0	0	1.00	187.8	405.5	233.3	0	1.00	130.5	574.3	130.7	0	1.00	234.3	302.0	173.9	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.960	2	Pocillopora_acuta_HIv2___RNAseq.g22852.t1	3544226	3551524	3551525	3552992	3552993	3554560	260.3	220.6	183.9	0	1.00	202.3	132.1	86.9	0	1.00	121.1	33.6	1.0	0	1.00	299.5	215.9	120.6	0	1.00	116.8	86.6	68.6	0	1.00	97.4	166.8	23.1	0	1.00	204.1	100.0	49.5	35	0.74	282.5	165.8	73.2	0	1.00	216.1	111.0	51.9	0	1.00	226.9	324.5	20.9	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.961	2	Pocillopora_acuta_HIv2___RNAseq.g22853.t1	3569144	3573193	3573194	3575209	3575210	3577717	0.0	0.0	0.0	0	nan	81.3	48.4	62.2	0	1.00	270.2	687.1	190.3	0	1.00	0.0	0.0	0.0	0	nan	192.6	147.3	141.7	0	1.00	0.1	0.0	7.2	0	nan	190.3	297.9	105.9	0	1.00	0.1	0.0	0.0	0	nan	159.8	92.9	61.9	4	0.96	0.1	0.0	0.1	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.962	2	Pocillopora_acuta_HIv2___RNAseq.g22853.t1	3569144	3573847	3573848	3573994	3573995	3577717	0.0	0.0	0.0	0	nan	77.0	23.7	58.3	0	1.00	306.8	653.3	380.7	156	0.81	0.0	0.0	0.0	0	nan	173.1	195.9	158.3	0	1.00	0.1	0.0	4.8	0	nan	190.2	369.9	184.7	0	1.00	0.0	0.0	0.0	0	nan	149.4	158.4	70.8	0	1.00	0.0	0.0	0.1	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.963	2	Pocillopora_acuta_HIv2___RNAseq.g22853.t1	3569144	3574967	3574968	3575935	3575936	3577717	0.0	0.0	0.0	0	nan	71.7	58.1	61.0	0	1.00	412.0	340.2	127.9	0	1.00	0.0	0.0	0.0	0	nan	180.4	169.7	121.8	0	1.00	0.1	0.9	9.6	0	nan	226.6	142.2	100.7	35	0.80	0.0	0.0	0.0	0	nan	140.8	87.2	47.8	0	1.00	0.0	0.3	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.964	2	Pocillopora_acuta_HIv2___TS.g24430.t1	5333516	5333591	5333592	5333677	5333678	5333739	119.1	103.7	120.3	0	1.00	47.4	44.8	44.0	0	1.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	35.0	33.0	42.3	0	1.00	0.0	0.0	0.0	0	nan	111.3	92.5	138.4	29	0.76	170.2	200.9	263.3	0	1.00	168.3	211.4	199.1	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.965	2	Pocillopora_acuta_HIv2___TS.g24494.t1a	6097371	6097400	6097401	6097858	6097859	6097921	102.0	0.0	0.0	0	nan	72.5	0.0	33.6	39	0.00	0.0	0.4	1.7	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	73.8	60.2	58.7	0	1.00	23.8	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	55.3	0.0	12.9	16	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.966	2	Pocillopora_acuta_HIv2___TS.g24494.t1a	6097371	6097400	6097401	6097981	6097982	6098044	102.0	0.0	67.1	92	0.00	72.5	3.6	19.1	27	0.12	0.0	0.5	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	73.8	59.8	33.1	0	1.00	23.8	0.0	20.9	21	0.00	0.0	0.0	0.0	0	nan	55.3	1.4	25.7	35	0.04	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.967	3	Pocillopora_acuta_HIv2___RNAseq.g23054.t1	6269730	6269834	6269835	6269960	6269961	6270035	0.0	0.0	0.0	0	nan	41.4	0.0	57.9	53	0.00	74.0	0.0	125.5	114	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	45.6	0.0	108.4	84	0.00	0.0	0.0	0.0	0	nan	91.2	0.0	149.5	141	0.00	42.9	30.1	67.7	33	0.48
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.968	3	Pocillopora_acuta_HIv2___RNAseq.g23082.t1	6769376	6769508	6769509	6769988	6769989	6770259	0.0	0.0	0.0	0	nan	13.0	0.0	17.4	16	0.00	88.0	102.3	112.0	0	1.00	0.0	0.0	0.0	0	nan	30.9	0.0	59.5	52	0.00	0.0	0.0	0.4	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	13.9	0	nan	35.8	0.0	76.8	61	0.00	0.0	1.6	52.8	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.970	3	Pocillopora_acuta_HIv2___TS.g24607.t3a	7562739	7562865	7562866	7562978	7562979	7563020	0.0	0.0	0.0	0	nan	86.2	26.0	78.1	52	0.33	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	3.0	0.0	24.2	15	0.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.971	3	Pocillopora_acuta_HIv2___RNAseq.g23165.t1	7932692	7933086	7933087	7933373	7933374	7933447	0.0	0.0	0.0	0	nan	34.8	0.0	48.2	39	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	43.1	39.4	46.2	0	1.00	0.0	0.0	0.0	0	nan	0.6	0.0	47.8	17	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.973	3	Pocillopora_acuta_HIv2___RNAseq.g23249.t1	9450313	9450379	9450380	9450472	9450473	9450535	86.1	0.0	89.0	93	0.00	72.9	0.0	64.9	81	0.00	117.9	0.0	51.2	90	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	19.7	0.0	29.2	27	0.00	32.9	0.0	41.4	42	0.00	60.5	0.0	52.5	56	0.00	91.6	0.0	67.1	75	0.00	116.6	29.1	77.2	58	0.33
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.974	3	Pocillopora_acuta_HIv2___TS.g24838.t1	11947945	11947986	11947987	11948175	11948176	11948217	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	181.5	60.7	93.3	78	0.44
Pocillopora_acuta_HIv2___xfSc0000000	+	intron_retention.976	3	Pocillopora_acuta_HIv2___TS.g24838.t1	11955022	11955144	11955145	11955554	11955555	11955625	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	111.4	31.9	90.7	50	0.39
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.978	2	Pocillopora_acuta_HIv2___RNAseq.g22638.t1	466411	466544	466545	466589	466590	466676	380.6	513.4	306.3	0	1.00	527.7	624.9	362.7	0	1.00	31.7	65.9	41.0	0	1.00	11.7	11.0	3.9	0	1.00	70.5	37.9	12.2	0	1.00	280.9	321.5	177.8	0	1.00	142.8	162.2	93.5	0	1.00	96.5	207.8	117.5	0	1.00	52.1	59.1	40.0	0	1.00	604.9	734.4	398.1	7	0.99
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.979	2	Pocillopora_acuta_HIv2___RNAseq.g22673.t1	860462	860528	860529	860695	860696	860763	0.0	0.0	0.0	0	nan	144.2	116.7	141.4	0	1.00	0.1	0.9	0.0	0	nan	0.0	0.0	0.0	0	nan	84.0	56.8	95.5	51	0.53	171.4	115.2	131.4	68	0.63	39.2	0.0	0.0	0	nan	87.7	89.3	71.5	0	1.00	208.7	48.8	40.0	46	0.51	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.981	2	Pocillopora_acuta_HIv2___TS.g24492.t1	6082118	6082222	6082223	6082541	6082542	6082649	0.0	0.0	0.0	0	nan	0.0	7.6	28.5	0	nan	0.0	0.0	0.0	0	nan	0.0	36.9	156.4	0	1.00	117.5	0.0	80.2	98	0.00	70.5	0.0	71.1	79	0.00	85.8	0.2	55.1	42	0.01	55.3	22.2	52.2	0	1.00	92.4	36.9	107.3	49	0.43	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.983	3	Pocillopora_acuta_HIv2___RNAseq.16191_t	6790026	6790122	6790123	6790194	6790195	6790238	0.0	0.0	0.0	0	nan	74.6	0.0	41.5	54	0.00	119.1	0.0	61.7	87	0.00	0.0	0.0	0.0	0	nan	67.8	0.0	42.9	54	0.00	0.0	0.0	0.0	0	nan	1.1	0.0	0.0	0	nan	62.5	0.0	19.2	35	0.00	176.2	36.6	90.2	100	0.27	98.9	0.0	57.0	70	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.984	3	Pocillopora_acuta_HIv2___RNAseq.g23150.t1	7653672	7653747	7653748	7653900	7653901	7654102	97.5	0.0	66.5	99	0.00	359.2	0.1	300.5	365	0.00	237.2	0.0	157.6	236	0.00	0.0	0.0	0.0	0	nan	25.9	0.0	34.9	28	0.00	10.8	0.0	0.0	0	nan	156.8	45.1	179.2	142	0.24	92.6	67.5	103.7	54	0.56	309.0	90.5	298.7	260	0.26	112.9	0.0	111.5	120	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.985	3	Pocillopora_acuta_HIv2___RNAseq.g23168.t1	7959334	7959368	7959369	7960058	7960059	7960128	91.3	0.0	103.8	86	0.00	127.9	0.0	154.6	134	0.00	229.6	0.0	195.4	216	0.00	0.0	0.0	0.0	0	nan	132.8	0.0	135.3	123	0.00	117.8	0.0	119.1	110	0.00	157.3	73.5	168.3	97	0.43	15.1	0.0	0.0	0	nan	128.1	0.0	133.9	121	0.00	131.2	0.0	115.1	122	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.986	3	Pocillopora_acuta_HIv2___RNAseq.g23168.t1	7959334	7960128	7960129	7960413	7960414	7960506	13.2	0.0	122.1	100	0.00	19.3	0.0	150.5	157	0.00	27.3	0.0	147.5	155	0.00	0.0	0.0	0.0	0	nan	17.8	0.0	142.7	136	0.00	15.7	0.0	150.2	130	0.00	85.5	35.3	126.5	116	0.23	0.7	0.0	0.0	0	nan	17.4	0.0	139.2	127	0.00	15.9	0.0	59.9	93	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.987	3	Pocillopora_acuta_HIv2___RNAseq.g23168.t1	7965617	7965724	7965725	7966589	7966590	7966649	0.0	0.0	0.0	0	nan	102.9	75.0	68.1	0	1.00	0.6	2.6	0.0	0	nan	0.0	0.0	0.0	0	nan	67.9	0.3	56.5	61	0.01	0.0	0.0	0.0	0	nan	44.2	45.3	6.9	0	1.00	0.0	0.0	0.0	0	nan	29.4	27.1	54.8	0	1.00	0.0	0.0	0.0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.988	3	Pocillopora_acuta_HIv2___RNAseq.g23168.t1	7967826	7967884	7967885	7968786	7968787	7968839	0.0	0.0	0.0	0	nan	169.6	55.0	154.3	109	0.34	256.3	17.0	109.0	119	0.13	89.6	0.0	30.5	57	0.00	167.8	0.0	191.7	183	0.00	59.4	0.0	75.4	67	0.00	0.0	0.0	0.0	0	nan	92.6	0.0	94.0	85	0.00	110.6	0.0	100.8	110	0.00	126.1	0.2	109.8	112	0.00
Pocillopora_acuta_HIv2___xfSc0000000	-	intron_retention.989	3	Pocillopora_acuta_HIv2___RNAseq.g23173.t1	8013069	8013149	8013150	8013329	8013330	8013398	0.0	0.0	0.0	0	nan	172.8	115.8	169.7	95	0.55	153.1	0.0	168.1	152	0.00	0.0	0.2	1.7	0	nan	52.0	0.0	52.9	56	0.00	0.0	0.0	0.0	0	nan	0.0	0.0	0.0	0	nan	56.0	26.7	0.0	0	1.00	120.8	0.0	133.4	102	0.00	62.9	66.7	64.8	0	1.00
