chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_starts	e2_ends	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e2_conf	LCM_4:sum_e2_conf	LCM_4:num_e2	LCM_4:e2e3_conf	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e2_conf	LCM_5:sum_e2_conf	LCM_5:num_e2	LCM_5:e2e3_conf	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e2_conf	LCM_8:sum_e2_conf	LCM_8:num_e2	LCM_8:e2e3_conf	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e2_conf	LCM_9:sum_e2_conf	LCM_9:num_e2	LCM_9:e2e3_conf	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e2_conf	LCM_15:sum_e2_conf	LCM_15:num_e2	LCM_15:e2e3_conf	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e2_conf	LCM_16:sum_e2_conf	LCM_16:num_e2	LCM_16:e2e3_conf	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e2_conf	LCM_20:sum_e2_conf	LCM_20:num_e2	LCM_20:e2e3_conf	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e2_conf	LCM_21:sum_e2_conf	LCM_21:num_e2	LCM_21:e2e3_conf	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e2_conf	LCM_26:sum_e2_conf	LCM_26:num_e2	LCM_26:e2e3_conf	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e2_conf	LCM_27:sum_e2_conf	LCM_27:num_e2	LCM_27:e2e3_conf	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.175	0	Pocillopora_acuta_HIv2___RNAseq.g4036.t1	1145473	1145541	1146497:1148039	1146620:1148098	1148445	1148452	544.6	235.0	200.6	411	0	2	0	0	1.00	850.1	493.3	449.9	809	0	2	0	0	1.00	1396.0	792.8	706.9	1234	0	2	0	0	1.00	620.0	310.8	195.1	615	0	2	0	0	1.00	1241.4	735.3	691.1	1192	0	2	0	0	1.00	633.7	317.0	317.8	521	0	2	0	14	0.93	953.7	620.6	598.4	935	0	2	0	0	1.00	146.5	74.2	75.6	111	0	2	0	0	1.00	1074.6	577.5	518.8	975	28	2	4	0	1.00	442.6	254.0	193.4	405	61	2	43	0	1.00
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.178	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879708	1879742:1879808	1879774:1879840	1880105	1881307	0.0	0.0	2.7	0	0	2	0	0	nan	1215.8	1776.9	2600.7	60	235	2	181	0	1.00	4355.1	9916.7	9932.1	997	950	2	654	1	1.00	48.6	344.2	379.2	24	0	2	0	0	1.00	1840.8	4722.6	5540.7	550	115	2	0	258	0.46	326.6	634.0	481.5	2	0	2	29	0	1.00	2343.4	6014.7	7158.0	841	793	2	0	0	1.00	82.0	145.3	81.1	0	0	2	0	0	nan	2286.0	4772.6	6823.0	648	476	2	0	0	1.00	1.3	0.9	1.3	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.179	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879708	1879742:1879808	1879774:1879873	1880072	1880665	0.0	0.5	4.3	0	0	2	0	0	nan	1215.8	1852.8	1917.0	60	235	2	135	0	1.00	4355.1	10437.3	8436.6	997	950	2	944	0	1.00	48.6	373.3	424.9	24	0	2	0	0	1.00	1840.8	4975.8	4434.2	550	115	2	457	67	0.85	326.6	649.2	436.5	2	0	2	0	0	nan	2343.4	6500.5	6440.6	841	793	2	519	0	1.00	82.0	141.1	93.7	0	0	2	0	0	nan	2286.0	4887.4	5248.3	648	476	2	0	0	1.00	1.3	0.6	1.5	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.180	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879708	1879742:1879808:1879940	1879774:1879873:1880629	1880930	1881307	0.0	3.3	1.3	0	0	3	0	0	nan	1215.8	1922.6	3478.1	60	235	3	0	4	0.95	4355.1	9284.8	10243.8	997	950	3	0	31	0.94	48.6	434.7	264.8	24	0	3	0	0	1.00	1840.8	4673.1	7030.6	550	115	3	2	0	1.00	326.6	474.3	504.7	2	0	3	0	0	nan	2343.4	6582.2	7382.0	841	793	3	0	58	0.88	82.0	104.9	82.3	0	0	3	0	0	nan	2286.0	5270.1	8243.2	648	762	3	27	0	1.00	1.3	1.2	1.1	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.181	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879708	1879742:1879808:1879973	1879774:1879873:1880038	1880072	1880354	0.0	0.7	2.0	0	0	3	0	0	nan	1215.8	1988.8	2076.7	60	258	3	146	0	1.00	4355.1	11275.3	9844.5	997	1154	3	139	0	1.00	48.6	446.1	487.4	24	0	3	0	0	1.00	1840.8	5211.9	5253.6	550	115	3	433	67	0.80	326.6	609.2	429.1	2	0	3	0	0	nan	2343.4	6939.4	6655.6	841	1002	3	458	0	1.00	82.0	131.5	93.2	0	0	3	0	0	nan	2286.0	5391.6	5520.8	648	476	3	392	0	1.00	1.3	0.4	0.9	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.184	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879741	1879775:1879841:1879973	1879807:1879939:1880038	1880072	1880354	0.0	1.1	2.0	0	0	3	0	0	nan	1240.2	2027.1	2076.7	86	0	3	146	0	1.00	4596.8	11374.6	9844.5	318	604	3	139	0	1.00	66.5	462.7	487.4	0	0	3	0	0	nan	2026.7	5387.9	5253.6	185	226	3	433	91	0.70	347.9	614.2	429.1	0	0	3	0	0	nan	2502.9	7103.1	6655.6	394	532	3	458	0	1.00	87.1	132.1	93.2	0	0	3	0	0	nan	2410.8	5453.4	5520.8	154	111	3	392	0	1.00	1.1	0.2	0.9	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.185	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879808	1879873	1879973:1880072	1880038:1880242	1880303	1881307	0.8	0.4	3.2	0	0	2	0	0	nan	1982.1	2149.2	2705.4	23	146	2	149	8	0.93	11423.5	11220.2	9967.0	204	139	2	827	0	1.00	416.7	527.5	353.5	0	0	2	0	0	nan	5413.8	5460.5	5599.1	0	433	2	1	0	1.00	690.6	471.1	492.0	0	0	2	0	0	nan	7296.7	7246.8	7258.4	209	458	2	0	0	1.00	141.5	90.6	80.1	0	0	2	0	0	nan	5213.9	5788.1	7088.5	0	392	2	0	0	1.00	0.4	0.2	1.5	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.186	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879808	1879873	1879973:1880072:1880451:1880732	1880038:1880354:1880665:1880848	1880897	1881307	0.8	1.7	1.2	0	0	4	0	0	nan	1982.1	2148.8	3443.6	23	146	4	0	140	0.19	11423.5	9983.0	10641.7	204	139	4	0	0	1.00	416.7	462.1	269.1	0	0	4	0	0	nan	5413.8	4938.1	7011.9	0	479	4	413	176	0.50	690.6	471.9	506.8	0	0	4	0	0	nan	7296.7	7038.6	7536.2	209	500	4	0	450	0.24	141.5	84.1	77.7	0	0	4	0	0	nan	5213.9	5995.4	8341.6	0	392	4	0	0	1.00	0.4	1.2	1.2	0	0	4	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.187	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879841	1879873	1880072:1880451	1880354:1880830	1880897	1881165	1.5	1.9	1.8	0	0	2	0	0	nan	2004.5	2168.4	2745.4	135	0	2	0	140	0.24	11478.6	9731.9	10587.9	944	0	2	0	0	1.00	431.5	455.5	228.2	0	0	2	0	0	nan	5482.2	4856.8	6030.0	457	24	2	501	176	0.65	679.5	473.3	469.5	0	0	2	0	0	nan	7472.1	6994.3	7328.6	519	42	2	534	450	0.45	132.7	79.6	52.2	0	0	2	0	0	nan	5117.2	6010.2	7612.6	0	0	2	0	0	nan	0.0	1.1	1.2	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	mult_exon_skip.188	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879841	1879873	1880072:1880451:1880732	1880354:1880665:1880848	1880897	1881307	1.5	1.7	1.2	0	0	3	0	0	nan	2004.5	2144.1	3443.6	135	0	3	0	140	0.19	11478.6	9709.5	10641.7	944	0	3	0	0	1.00	431.5	452.1	269.1	0	0	3	0	0	nan	5482.2	4870.7	7011.9	457	46	3	413	176	0.57	679.5	463.6	506.8	0	0	3	0	0	nan	7472.1	6978.6	7536.2	519	42	3	0	450	0.24	132.7	80.6	77.7	0	0	3	0	0	nan	5117.2	5979.0	8341.6	0	0	3	0	0	nan	0.0	1.3	1.2	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___Sc0000031	+	mult_exon_skip.191	2	Pocillopora_acuta_HIv2___RNAseq.g21186.t1	135948	136114	136353:136861	136454:136929	137264	137425	0.0	0.0	0.0	0	0	2	0	0	nan	75.3	31.9	32.1	43	28	2	24	26	0.55	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.7	1.7	0	0	2	2	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	1.4	1.4	0	2	2	4	0	nan	60.1	71.1	34.3	63	73	2	0	0	1.00
Pocillopora_acuta_HIv2___Sc0000031	+	mult_exon_skip.193	2	Pocillopora_acuta_HIv2___RNAseq.g21321.t1a	1416058	1416159	1416634:1417129:1417901:1418483:1419001:1419784	1416735:1417218:1418002:1418584:1419093:1419885	1420506	1420607	0.0	0.0	0.0	0	0	6	0	0	nan	0.0	4.7	1.8	0	0	6	0	0	nan	1.1	0.3	80.7	0	0	6	12	7	0.20	0.0	9.1	0.0	0	0	6	0	0	nan	0.0	4.5	1.0	0	11	6	0	0	1.00	4.0	3.9	12.1	9	9	6	2	0	1.00	0.5	1.7	26.4	0	0	6	0	0	nan	0.0	0.0	0.0	0	0	6	0	0	nan	0.0	0.1	2.1	0	0	6	0	0	nan	9.6	31.8	74.6	9	119	6	34	16	0.59
Pocillopora_acuta_HIv2___Sc0000031	+	mult_exon_skip.195	2	Pocillopora_acuta_HIv2___RNAseq.g21325.t1	1532312	1532468	1533185:1533344	1533249:1533414	1533901	1533982	346.6	166.8	34.7	364	72	2	20	0	1.00	271.1	252.2	214.5	260	137	2	15	36	0.79	150.7	161.6	101.7	0	173	2	18	120	0.35	275.1	142.6	127.9	244	111	2	23	138	0.48	183.5	187.7	149.9	173	121	2	20	10	0.91	58.8	136.7	187.1	57	69	2	224	1	0.99	316.4	301.5	136.0	333	173	2	0	4	0.98	139.5	186.1	143.5	123	134	2	40	0	1.00	459.1	253.9	204.7	439	104	2	75	2	0.99	197.5	143.1	115.6	168	91	2	0	23	0.79
Pocillopora_acuta_HIv2___Sc0000035	+	mult_exon_skip.201	2	Pocillopora_acuta_HIv2___RNAseq.g9702.t1	340412	340447	358527:358969	358592:359150	361711	361937	0.0	0.0	0.0	0	0	2	0	0	nan	14.3	0.0	5.1	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	34.4	28.8	50.3	26	26	2	32	9	0.76	0.0	0.0	0.0	0	0	2	0	0	nan	45.0	27.7	31.4	22	23	2	29	0	1.00	2.3	12.6	15.2	5	11	2	13	0	1.00
Pocillopora_acuta_HIv2___Sc0000038	+	mult_exon_skip.203	0	Pocillopora_acuta_HIv2___RNAseq.g22258.t2	877000	877076	877609:878095:878947:879450	877689:878166:879054:879503	880137	880259	0.0	0.0	0.0	0	0	4	0	0	nan	29.5	12.9	6.9	0	0	4	0	0	nan	0.0	0.0	0.0	0	0	4	0	0	nan	3.1	0.0	0.0	0	0	4	0	0	nan	16.3	16.9	42.3	0	34	4	25	11	0.52	0.0	0.0	0.0	0	0	4	0	0	nan	57.2	65.1	71.3	52	98	4	69	0	1.00	0.0	0.0	0.0	0	0	4	0	0	nan	72.5	77.6	74.2	49	148	4	76	0	1.00	26.8	0.0	1.6	0	0	4	0	11	0.00
Pocillopora_acuta_HIv2___Sc0000044	+	mult_exon_skip.208	0	Pocillopora_acuta_HIv2___RNAseq.g23928.t1	30726	30786	30922:31414	31123:31466	31573	31650	0.0	0.0	0.0	0	0	2	0	0	nan	34.8	7.7	52.2	0	0	2	37	8	0.61	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	2.3	115.5	0	0	2	35	0	1.00	0.0	0.6	20.7	0	0	2	7	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	29.7	9.2	71.8	0	0	2	56	0	1.00	52.2	17.7	87.8	0	0	2	81	0	1.00	56.3	11.2	41.0	0	0	2	50	0	1.00	109.7	59.4	94.8	67	56	2	94	0	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	mult_exon_skip.213	2	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947483:11947714	11947524:11947755	11947945	11947986	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	52.5	97.7	181.5	25	64	2	71	10	0.84
Pocillopora_acuta_HIv2___xfSc0000000	+	mult_exon_skip.214	2	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947483:11947714:11947945	11947524:11947755:11947986	11948176	11948217	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	52.5	125.6	93.3	25	135	3	78	4	0.94
Pocillopora_acuta_HIv2___xfSc0000001	+	mult_exon_skip.225	0	Pocillopora_acuta_HIv2___TS.g6681.t1	10871063	10871185	10875310:10876235:10877150:10877962:10878330:10880119:10880684	10875396:10876331:10877280:10878081:10878459:10880332:10880792	10886396	10886551	0.0	0.0	0.0	0	0	7	0	0	nan	9.7	48.7	58.9	9	178	7	58	0	1.00	51.7	30.1	297.7	0	115	7	153	116	0.22	0.0	0.0	0.0	0	0	7	0	0	nan	81.1	106.7	227.4	37	426	7	166	36	0.69	20.7	37.8	131.8	0	149	7	76	46	0.38	96.9	130.9	205.4	43	441	7	152	0	1.00	0.0	0.2	0.0	0	2	7	0	0	nan	167.6	115.9	246.9	3	275	7	24	118	0.24	0.0	0.0	0.9	0	0	7	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000001	+	mult_exon_skip.226	0	Pocillopora_acuta_HIv2___TS.g6682.t1	10889644	10889766	10895766:10896657:10897638:10899441:10900415	10895874:10896787:10897767:10900105:10900480	10901937	10902092	0.0	0.0	0.0	0	0	5	0	0	nan	74.5	65.8	127.8	41	255	5	93	0	1.00	428.8	9.9	319.2	0	47	5	0	42	0.16	0.0	0.0	0.0	0	0	5	0	0	nan	566.2	130.2	345.3	0	662	5	309	31	0.84	68.8	21.7	44.7	0	105	5	2	44	0.29	602.3	125.3	246.2	31	480	5	205	0	1.00	0.0	0.1	0.0	0	0	5	0	0	nan	893.9	151.6	425.8	0	705	5	372	63	0.74	0.0	0.0	0.0	0	0	5	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000002	+	mult_exon_skip.235	0	Pocillopora_acuta_HIv2___TS.g3988.t6	395224	395340	395582:396147:397098:397695:398362:398592:399149:399643:401180:401786	395689:396263:397205:397811:398460:398708:399259:399783:401290:401902	401987	402097	46.9	0.1	0.0	0	0	10	0	0	nan	237.3	170.5	43.0	170	1457	10	4	38	0.80	105.6	3.5	0.0	0	32	10	0	0	1.00	80.1	0.0	0.0	0	0	10	0	0	nan	155.1	170.1	54.4	118	1509	10	8	28	0.84	134.9	113.3	0.0	119	903	10	0	0	1.00	428.7	272.7	77.1	291	2323	10	0	85	0.74	110.5	111.9	0.0	75	910	10	0	0	1.00	306.3	120.1	0.0	64	995	10	0	0	1.00	155.9	82.3	0.0	99	730	10	0	0	1.00
Pocillopora_acuta_HIv2___xfSc0000005	-	mult_exon_skip.255	2	Pocillopora_acuta_HIv2___RNAseq.g6170.t1b	694861	696723	700629:704178:704818:705402:708517:708929:711008:711937	700710:704281:705132:707421:708690:710670:711238:713574	715338	715419	0.0	2.0	41.5	0	0	8	81	0	1.00	0.1	20.1	70.6	0	61	8	160	0	1.00	52.0	24.0	72.0	232	0	8	153	11	0.80	0.0	4.1	66.3	0	0	8	143	0	1.00	14.4	10.4	85.6	58	31	8	180	6	0.83	0.0	18.7	35.0	0	0	8	67	0	1.00	3.6	32.6	109.7	16	184	8	234	17	0.74	0.0	3.3	10.1	0	43	8	28	0	1.00	18.0	35.9	146.5	95	53	8	317	25	0.67	0.0	17.7	54.6	0	127	8	124	0	1.00
Pocillopora_acuta_HIv2___xfSc0000006	+	mult_exon_skip.256	2	Pocillopora_acuta_HIv2___RNAseq.g3222.t1	652366	652530	652702:657761:657983	652815:657874:658147	658833	658946	0.0	0.0	0.0	0	0	3	0	0	nan	74.8	69.1	119.9	59	78	3	68	33	0.61	0.0	1.1	1.5	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	1.1	13.8	24.1	0	10	3	23	0	1.00	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	6.0	0.0	0	3	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000006	+	mult_exon_skip.260	2	Pocillopora_acuta_HIv2___RNAseq.g3546.t1	4888126	4888344	4888848:4889540:4890208	4889018:4889686:4890381	4890791	4891158	0.0	0.0	2.6	0	0	3	0	0	nan	36.3	86.9	38.9	38	201	3	120	0	1.00	15.6	0.1	4.8	0	0	3	2	32	0.02	0.0	37.2	11.4	0	106	3	59	0	1.00	25.5	17.3	9.1	23	31	3	20	0	1.00	108.7	0.0	14.5	0	0	3	0	50	0.00	83.6	164.2	54.4	167	384	3	160	12	0.94	4.2	0.6	3.6	0	2	3	0	0	nan	24.2	65.4	20.8	38	138	3	58	0	1.00	29.8	0.0	0.1	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000006	+	mult_exon_skip.261	0	Pocillopora_acuta_HIv2___RNAseq.g3546.t1	4888126	4888344	4888848:4889540:4890208	4889018:4889686:4890381	4890794	4891158	0.0	0.0	2.6	0	0	3	0	0	nan	36.3	86.9	38.2	38	201	3	0	0	1.00	15.6	0.1	4.5	0	0	3	0	0	nan	0.0	37.2	11.0	0	106	3	0	0	1.00	25.5	17.3	9.0	23	31	3	0	16	0.46	108.7	0.0	14.2	0	0	3	0	0	nan	83.6	164.2	53.4	167	384	3	0	0	1.00	4.2	0.6	3.6	0	2	3	0	0	nan	24.2	65.4	20.5	38	138	3	27	0	1.00	29.8	0.0	0.1	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000006	-	mult_exon_skip.264	0	Pocillopora_acuta_HIv2___TS.g9835.t1	2053749	2053828	2054154:2055134	2054241:2055192	2055638	2055735	0.0	0.0	0.0	0	0	2	0	0	nan	76.0	29.4	65.1	31	24	2	21	39	0.39	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	28.3	30.5	24.5	18	35	2	17	0	1.00	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	79.8	79.9	60.0	82	67	2	55	0	1.00
Pocillopora_acuta_HIv2___xfSc0000006	-	mult_exon_skip.265	0	Pocillopora_acuta_HIv2___RNAseq.g3352.t1	2589492	2589581	2590697:2590980:2591373	2590785:2591050:2591517	2592237	2592346	0.0	1.0	0.0	0	0	3	0	0	nan	125.2	84.2	69.5	115	64	3	70	3	0.95	89.7	103.0	185.6	76	0	3	173	0	1.00	0.0	0.0	2.0	0	0	3	0	0	nan	68.0	51.3	45.3	27	39	3	42	0	1.00	100.7	16.5	0.0	15	16	3	0	0	1.00	81.7	11.0	21.9	20	13	3	16	8	0.60	1.2	0.7	0.0	2	0	3	0	0	nan	23.9	2.2	18.1	0	0	3	15	6	0.38	63.7	53.5	55.0	35	36	3	70	0	1.00
Pocillopora_acuta_HIv2___xfSc0000009	+	mult_exon_skip.277	0	Pocillopora_acuta_HIv2___TS.g3180.t1	1526845	1526945	1528190:1528757:1531288	1528250:1528957:1531325	1537335	1537534	0.0	0.1	0.0	0	0	3	0	0	nan	10.2	34.8	47.1	24	42	3	0	0	1.00	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	17.1	38.4	12.1	30	48	3	4	3	0.87	0.0	0.0	0.0	0	0	3	0	0	nan	10.3	7.3	8.8	15	12	3	0	0	1.00	0.0	0.0	0.0	0	0	3	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000012	-	mult_exon_skip.284	2	Pocillopora_acuta_HIv2___RNAseq.g1125.t1	97139	97482	99007:99806	99289:100077	100493	101059	0.0	0.0	0.0	0	0	2	0	0	nan	37.5	22.0	4.4	32	21	2	10	0	1.00	0.0	0.0	0.0	0	0	2	0	0	nan	0.1	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	92.5	27.7	0.0	77	23	2	1	0	1.00	0.0	0.0	0.0	0	0	2	0	0	nan	158.1	29.1	37.2	114	0	2	0	69	0.36	47.9	44.1	0.0	65	29	2	0	0	1.00	386.9	214.9	60.0	357	182	2	84	0	1.00
Pocillopora_acuta_HIv2___xfSc0000017	+	mult_exon_skip.296	0	Pocillopora_acuta_HIv2___RNAseq.g6749.t1	3879049	3879157	3880395:3880637	3880535:3880687	3883675	3883841	3.4	46.6	203.5	0	81	2	95	18	0.77	41.5	25.7	28.6	27	20	2	27	24	0.51	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	37.3	24.3	2.5	0	29	2	0	0	1.00	0.0	0.0	0.0	0	0	2	0	0	nan	31.6	34.6	6.9	0	47	2	30	0	1.00	0.0	69.4	76.1	0	70	2	63	0	1.00
Pocillopora_acuta_HIv2___xfSc0000018	-	mult_exon_skip.299	1	Pocillopora_acuta_HIv2___RNAseq.g5984.t1	1495319	1496949	1497158:1497913	1497235:1498087	1498342	1499989	0.6	0.0	0.2	0	0	2	0	0	nan	0.1	0.0	27.9	0	0	2	0	0	nan	0.0	0.0	7.4	0	0	2	0	0	nan	0.1	0.0	0.0	0	0	2	0	0	nan	0.5	0.0	11.9	0	0	2	0	0	nan	0.1	0.0	16.6	0	0	2	0	0	nan	6.0	31.2	34.4	21	31	2	27	0	1.00	1.0	0.0	6.7	0	0	2	0	0	nan	22.6	0.0	13.5	0	0	2	0	14	0.00	1.0	0.0	9.4	0	0	2	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000020	+	mult_exon_skip.302	2	Pocillopora_acuta_HIv2___RNAseq.g12014.t1	2220176	2220240	2221014:2221568:2221744:2222993	2221425:2221616:2221892:2223106	2224418	2224480	0.0	0.0	0.0	0	0	4	0	0	nan	204.1	229.5	270.4	226	710	4	250	0	1.00	227.7	326.7	392.7	234	950	4	350	38	0.89	0.0	0.0	0.0	0	0	4	0	0	nan	49.4	33.5	38.6	53	69	4	43	0	1.00	0.0	0.2	27.9	0	0	4	7	0	nan	6.1	46.5	93.7	4	166	4	95	0	1.00	0.0	58.0	256.9	0	242	4	241	0	1.00	396.4	551.2	641.9	459	1674	4	637	0	1.00	175.7	246.6	282.3	218	708	4	273	0	1.00
Pocillopora_acuta_HIv2___xfSc0000021	+	mult_exon_skip.306	2	Pocillopora_acuta_HIv2___RNAseq.g16432.t3	142679	142765	143765:144349	143851:144435	145888	145962	0.0	0.0	0.0	0	0	2	0	0	nan	105.7	25.0	86.5	26	26	2	18	48	0.33	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	15.0	46.1	31.9	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	35.7	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	0.0	0	0	2	0	0	nan	0.0	0.0	7.0	0	0	2	0	0	nan	49.7	24.7	43.3	48	0	2	0	0	1.00
Pocillopora_acuta_HIv2___xfSc0000021	+	mult_exon_skip.308	2	Pocillopora_acuta_HIv2___RNAseq.g16446.t1	880418	880478	884075:884466:884985	884110:884516:885023	885200	885232	0.0	0.0	0.0	0	0	3	0	0	nan	121.5	26.5	24.2	67	38	3	11	19	0.60	283.4	78.4	41.7	172	149	3	0	59	0.58	5.7	0.0	8.0	0	0	3	0	8	0.00	176.0	95.5	5.8	176	181	3	15	0	1.00	23.4	7.6	1.0	17	13	3	0	1	0.88	25.5	0.6	5.5	2	0	3	0	7	0.07	31.3	37.7	18.2	34	78	3	21	0	1.00	126.7	56.0	25.5	96	112	3	17	15	0.79	85.4	20.6	0.6	42	39	3	0	1	0.95
Pocillopora_acuta_HIv2___xfSc0000034	+	mult_exon_skip.325	2	Pocillopora_acuta_HIv2___RNAseq.g14951.t1	76234	76676	77019:78314:78938	77178:78352:79380	80063	80222	0.0	0.0	0.0	0	0	3	0	0	nan	7.4	0.0	0.0	0	0	3	0	0	nan	180.6	54.5	10.8	177	156	3	11	0	1.00	0.0	0.0	0.0	0	0	3	0	0	nan	24.9	1.8	0.0	0	0	3	0	0	nan	0.0	0.0	0.0	0	0	3	0	0	nan	0.5	2.6	13.2	0	1	3	9	4	0.38	0.0	0.0	0.0	0	0	3	0	0	nan	8.7	8.5	12.1	0	0	3	17	0	1.00	0.0	0.0	0.0	0	0	3	0	0	nan
