chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:e2_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:e2_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:e2_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:e2_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:e2_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:e2_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:e2_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:e2_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:e2_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:e2_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000035	+	alt_3prime.881	0	Pocillopora_acuta_HIv2___RNAseq.g9729.t1	718223	718422	718736	718748	718749	718833	0.0	0.0	0.0	0	0	nan	79.9	21.8	251.3	44	22	0.33	0.0	0.0	0.0	0	0	nan	39.3	0.0	55.2	35	0	0.00	0.0	33.4	123.8	0	0	nan	0.0	0.0	48.8	0	0	nan	0.0	31.9	153.0	0	0	nan	52.1	39.2	160.2	0	0	nan	35.3	15.3	329.1	44	0	0.00	0.0	0.0	56.8	0	0	nan
Pocillopora_acuta_HIv2___Sc0000035	+	alt_3prime.884	2	Pocillopora_acuta_HIv2___TS.g31315.t1	1297080	1297367	1299624	1299638	1299639	1299803	0.0	0.0	0.0	0	0	nan	18.4	37.4	32.5	9	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.4	0.0	65.7	2	0	nan	0.0	0.0	0.0	0	0	nan	17.1	0.0	167.0	64	0	0.00	78.8	32.1	106.5	63	33	0.34	0.0	0.1	1.5	0	0	nan
Pocillopora_acuta_HIv2___Sc0000035	-	alt_3prime.886	2	Pocillopora_acuta_HIv2___RNAseq.g9783.t3	1327476	1327711	1327712	1327733	1328176	1328220	7.5	0.0	0.0	0	0	nan	204.3	144.6	142.0	0	128	1.00	140.5	137.2	157.2	0	139	1.00	0.0	0.0	0.0	0	0	nan	228.6	172.4	146.4	0	159	1.00	152.3	64.5	39.9	0	57	1.00	156.4	115.5	111.4	0	108	1.00	163.0	122.9	97.8	0	110	1.00	429.3	255.6	237.4	10	232	0.96	129.5	108.5	108.1	0	100	1.00
Pocillopora_acuta_HIv2___Sc0000035	-	alt_3prime.887	2	Pocillopora_acuta_HIv2___RNAseq.g9783.t3	1337534	1337641	1337642	1337644	1339307	1339390	0.0	0.0	21.4	0	0	nan	149.3	81.3	189.2	62	81	0.57	0.0	0.0	20.4	0	0	nan	0.0	0.0	211.1	0	0	nan	130.4	69.0	243.3	58	70	0.55	0.0	0.0	59.5	0	0	nan	25.4	0.0	105.6	33	0	0.00	0.0	0.0	105.5	0	0	nan	87.5	17.3	350.9	57	17	0.23	81.8	88.0	82.2	0	88	1.00
Pocillopora_acuta_HIv2___Sc0000036	+	alt_3prime.890	1	Pocillopora_acuta_HIv2___RNAseq.14688_t	1247772	1247831	1248322	1248325	1248326	1248514	0.0	0.0	0.0	0	0	nan	198.1	158.0	157.5	23	160	0.87	0.0	0.0	11.9	0	0	nan	114.7	0.0	0.0	0	0	nan	34.7	34.5	51.5	0	35	1.00	17.8	6.0	1.0	0	7	nan	149.6	143.2	108.1	0	151	1.00	428.1	445.8	435.4	0	446	1.00	135.4	133.8	161.7	0	138	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000036	-	alt_3prime.893	1	Pocillopora_acuta_HIv2___RNAseq.g31347.t1	733925	733984	733985	734032	734446	734487	510.5	136.2	433.7	315	133	0.30	224.8	109.1	238.4	120	103	0.46	309.6	150.4	311.8	149	146	0.49	616.5	465.7	554.2	64	436	0.87	350.4	27.3	306.6	283	0	0.00	702.4	120.4	650.9	532	66	0.11	121.7	0.0	123.0	123	0	0.00	457.4	125.6	383.0	279	97	0.26	492.6	119.8	455.2	333	108	0.24	1098.0	345.1	1061.8	705	333	0.32
Pocillopora_acuta_HIv2___Sc0000036	-	alt_3prime.895	2	Pocillopora_acuta_HIv2___RNAseq.g31350.t1	802976	803008	803009	803013	803427	803520	0.0	0.0	0.0	0	0	nan	104.6	108.2	109.8	0	114	1.00	150.8	145.6	121.7	0	144	1.00	0.0	0.0	0.0	0	0	nan	47.9	43.4	39.6	0	43	1.00	0.0	0.0	0.0	0	0	nan	63.2	37.0	85.0	35	36	0.51	69.4	63.2	75.4	0	65	1.00	136.3	122.6	120.7	0	121	1.00	56.0	53.6	56.1	0	52	1.00
Pocillopora_acuta_HIv2___Sc0000036	-	alt_3prime.896	2	Pocillopora_acuta_HIv2___TS.g16229.t1	1279823	1279895	1279896	1279898	1280842	1280963	1.6	2.0	1.3	0	2	nan	2663.0	3315.0	3684.4	293	3318	0.92	3965.5	4600.3	4834.0	512	4603	0.90	253.8	233.0	313.3	91	234	0.72	2756.3	3417.7	2839.6	0	3397	1.00	169.2	217.7	184.9	0	220	1.00	1451.3	1522.3	1650.6	257	1509	0.85	2.7	0.0	0.0	0	0	nan	1782.1	2125.0	2258.3	172	2122	0.93	0.0	0.0	1.9	0	0	nan
Pocillopora_acuta_HIv2___Sc0000037	+	alt_3prime.897	0	Pocillopora_acuta_HIv2___TS.g13467.t1	392934	393032	393170	393171	393172	393369	0.0	0.0	0.0	0	0	nan	322.2	359.5	400.0	0	336	1.00	0.0	0.0	88.9	0	0	nan	0.0	0.0	0.0	0	0	nan	223.2	238.0	310.2	49	214	0.81	0.0	0.0	0.6	0	0	nan	102.6	134.5	177.0	0	131	1.00	0.0	0.0	0.0	0	0	nan	441.0	499.0	637.1	0	495	1.00	0.3	0.0	0.1	0	0	nan
Pocillopora_acuta_HIv2___Sc0000037	+	alt_3prime.900	1	Pocillopora_acuta_HIv2___TS.g13497.t1c	741375	741633	742888	742933	742934	743020	0.0	127.9	125.8	0	0	nan	140.8	137.6	165.7	8	118	0.94	167.1	197.0	200.9	0	188	1.00	0.0	0.0	0.0	0	0	nan	85.0	106.4	118.2	0	103	1.00	16.5	0.0	51.7	44	0	0.00	3.1	40.9	59.3	0	22	1.00	0.0	0.0	0.0	0	0	nan	298.6	339.7	419.5	20	294	0.94	81.7	77.4	93.9	0	71	1.00
Pocillopora_acuta_HIv2___Sc0000037	+	alt_3prime.901	2	Pocillopora_acuta_HIv2___TS.g13525.t1	1093995	1094037	1095877	1095896	1095897	1096069	84.2	0.0	118.7	94	0	0.00	72.5	0.1	126.7	82	0	0.00	10.8	0.0	3.2	10	0	0.00	57.1	0.0	132.1	65	0	0.00	39.6	0.0	54.7	42	0	0.00	148.4	31.4	234.3	151	27	0.15	77.0	0.1	122.2	90	0	0.00	35.0	0.0	58.5	48	0	0.00	120.1	0.0	112.6	126	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000037	+	alt_3prime.902	1	Pocillopora_acuta_HIv2___TS.g13525.t1	1098905	1098965	1100898	1101134	1101135	1101418	344.4	165.7	28.3	100	254	0.72	198.2	44.6	24.9	108	55	0.34	0.0	0.0	0.0	0	0	nan	306.7	45.1	39.7	144	126	0.47	89.3	105.9	18.6	8	88	0.92	274.7	197.9	36.9	57	206	0.78	172.7	182.7	37.6	0	165	1.00	64.7	17.3	0.0	0	61	1.00	138.6	147.5	24.8	0	137	1.00	2.9	3.2	0.0	0	3	nan
Pocillopora_acuta_HIv2___Sc0000037	-	alt_3prime.903	2	Pocillopora_acuta_HIv2___RNAseq.g9831.t1	62711	62817	62818	62820	62899	62974	0.0	0.0	0.0	0	0	nan	164.5	155.3	182.2	16	151	0.90	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	73.5	83.3	91.4	0	81	1.00	0.0	0.0	0.0	0	0	nan	46.8	41.0	26.2	0	41	1.00	0.0	0.0	0.0	0	0	nan	125.3	122.3	111.5	0	119	1.00	52.9	43.0	23.8	0	43	1.00
Pocillopora_acuta_HIv2___Sc0000037	-	alt_3prime.905	0	Pocillopora_acuta_HIv2___RNAseq.g9918.t1	1091392	1091496	1091497	1091559	1092203	1092402	0.0	0.0	0.0	0	0	nan	96.5	76.8	13.3	0	57	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	95.9	92.7	15.6	0	78	1.00	92.7	59.2	7.8	0	36	1.00	75.0	0.0	9.4	41	0	0.00	0.0	0.0	0.9	0	0	nan	307.2	227.3	34.5	45	126	0.74
Pocillopora_acuta_HIv2___Sc0000039	+	alt_3prime.912	1	Pocillopora_acuta_HIv2___RNAseq.g23773.t2	756371	756502	757090	757092	757093	757347	0.0	0.0	0.0	0	0	nan	49.0	21.0	72.6	27	18	0.40	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	14.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000039	+	alt_3prime.913	1	Pocillopora_acuta_HIv2___RNAseq.g23778.t1	770314	770330	770994	771007	771008	771294	4803.6	6076.2	10034.9	0	5196	1.00	5289.7	6520.9	10708.3	0	5661	1.00	3372.1	4221.4	7386.9	0	3609	1.00	2218.4	2854.9	5118.6	0	2418	1.00	4319.2	5455.1	8899.3	0	4653	1.00	3822.4	4784.9	7962.5	0	4142	1.00	3911.3	4915.4	7851.9	0	4228	1.00	3330.7	4174.8	6436.2	0	3553	1.00	5667.8	7180.1	11722.8	0	6116	1.00	3714.1	4689.0	7819.3	87	3957	0.98
Pocillopora_acuta_HIv2___Sc0000039	+	alt_3prime.914	1	Pocillopora_acuta_HIv2___RNAseq.g23778.t1	770994	771294	772011	772012	772013	772034	9850.8	4981.5	4306.4	0	4991	1.00	10513.5	5574.0	4767.2	0	5594	1.00	7239.7	3880.5	3359.5	0	3899	1.00	5013.3	2505.5	2144.1	0	2511	1.00	8739.2	4748.0	4142.2	0	4753	1.00	7814.7	4321.0	3780.2	5	4321	1.00	7715.3	4081.0	3598.2	0	4082	1.00	6331.0	3509.0	3171.1	0	3514	1.00	11511.5	6182.5	5332.5	0	6173	1.00	7673.7	4077.0	3539.9	0	4074	1.00
Pocillopora_acuta_HIv2___Sc0000039	-	alt_3prime.915	0	Pocillopora_acuta_HIv2___RNAseq.g23699.t1	76924	77123	77124	77215	78982	79119	0.0	0.0	1018.7	0	0	nan	124.5	24.3	910.6	72	24	0.25	0.0	0.0	428.6	0	0	nan	0.0	0.0	177.1	0	0	nan	0.0	0.0	703.8	0	0	nan	0.0	0.0	443.4	0	0	nan	104.0	12.7	525.0	77	7	0.08	0.0	0.0	179.3	0	0	nan	0.0	0.0	1021.6	0	0	nan	37.4	36.5	780.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000039	-	alt_3prime.916	2	Pocillopora_acuta_HIv2___RNAseq.g23699.t1	80013	80168	80169	80191	80298	80300	776.9	317.9	222.7	0	238	1.00	611.9	244.9	157.3	0	166	1.00	401.7	141.0	84.7	0	96	1.00	138.2	55.0	39.7	0	41	1.00	503.0	170.9	126.7	12	128	0.91	323.1	152.3	111.3	0	116	1.00	365.7	127.9	93.0	7	91	0.93	122.0	41.2	13.7	0	15	1.00	593.4	213.0	149.0	0	157	1.00	413.3	144.8	96.3	0	105	1.00
Pocillopora_acuta_HIv2___Sc0000039	-	alt_3prime.917	2	Pocillopora_acuta_HIv2___RNAseq.g23790.t1	877860	877985	877986	877989	878185	878387	0.0	0.0	0.0	0	0	nan	34.7	63.0	61.0	0	60	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	5.9	0.0	0.0	0	0	nan	20.9	29.0	25.3	0	29	1.00	20.3	19.5	1.3	0	17	1.00	0.0	0.0	0.0	0	0	nan	333.7	401.8	480.1	79	406	0.84
Pocillopora_acuta_HIv2___Sc0000041	-	alt_3prime.920	2	Pocillopora_acuta_HIv2___TS.g27663.t2	206000	206481	206482	206484	207417	207511	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	138.9	91.7	114.5	50	92	0.65	49.5	0.0	44.1	53	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000043	-	alt_3prime.921	2	Pocillopora_acuta_HIv2___TS.g2580.t1	513210	513346	513347	513347	513896	513937	24.8	28.0	36.6	0	28	1.00	127.6	101.0	90.5	0	100	1.00	191.8	195.0	217.6	0	192	1.00	168.4	84.0	61.3	0	80	1.00	99.1	85.0	96.5	0	85	1.00	102.1	17.0	110.2	88	15	0.15	154.6	124.0	106.6	0	123	1.00	0.0	0.0	0.0	0	0	nan	356.3	353.0	340.7	0	349	1.00	149.7	145.0	154.2	0	145	1.00
Pocillopora_acuta_HIv2___Sc0000050	+	alt_3prime.930	2	Pocillopora_acuta_HIv2___TS.g22176.t1	161537	161727	161883	161901	161902	161988	61.8	0.0	80.6	75	0	0.00	94.1	39.9	163.2	127	42	0.25	0.0	0.0	0.0	0	0	nan	422.1	0.1	624.0	644	0	0.00	0.0	0.0	0.0	0	0	nan	94.4	0.0	184.1	182	0	0.00	27.8	0.0	60.0	47	0	0.00	340.7	0.0	581.9	593	0	0.00	50.0	0.0	82.5	91	0	0.00	59.7	0.1	103.9	112	0	0.00
Pocillopora_acuta_HIv2___Sc0000050	+	alt_3prime.931	1	Pocillopora_acuta_HIv2___TS.g22176.t1	161902	161988	163344	163348	163349	163436	80.6	61.2	42.7	0	62	1.00	163.2	138.8	79.7	0	140	1.00	0.0	0.0	0.0	0	0	nan	624.0	584.4	401.5	0	582	1.00	0.0	0.0	0.0	0	0	nan	184.1	165.4	106.9	0	167	1.00	60.0	58.0	31.1	0	56	1.00	581.9	475.0	395.6	59	474	0.89	82.5	77.2	52.7	0	77	1.00	103.9	93.2	57.7	0	94	1.00
Pocillopora_acuta_HIv2___Sc0000051	+	alt_3prime.932	2	Pocillopora_acuta_HIv2___TS.g31330.t2	31159	31209	32458	32460	32461	32559	0.0	0.0	0.0	0	0	nan	203.7	1.0	221.3	181	0	0.00	173.7	1.0	183.9	172	0	0.00	146.7	1.0	172.6	147	0	0.00	129.8	28.0	141.1	102	28	0.22	164.1	1.7	177.8	163	0	0.00	48.5	15.0	117.1	60	0	0.00	0.0	0.0	0.0	0	0	nan	67.7	19.3	70.6	49	20	0.29	49.2	1.0	42.4	37	0	0.00
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.936	1	Pocillopora_acuta_HIv2___RNAseq.g22847.t1	3469635	3469733	3473524	3473525	3473526	3473693	0.0	0.0	0.0	0	0	nan	65.0	57.0	46.7	0	57	1.00	109.3	92.5	66.7	0	93	1.00	0.0	0.0	0.0	0	0	nan	55.7	59.0	49.2	0	57	1.00	24.7	18.0	5.9	0	18	1.00	59.8	58.0	45.3	0	58	1.00	0.0	0.0	0.0	0	0	nan	161.7	161.0	164.0	33	162	0.83	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.940	1	Pocillopora_acuta_HIv2___RNAseq.g22967.t1	5066797	5066884	5067638	5067641	5067642	5067762	0.0	0.0	0.0	0	0	nan	26.6	25.5	26.7	0	24	1.00	41.4	75.0	85.1	0	73	1.00	0.0	0.0	0.0	0	0	nan	110.7	71.2	96.1	39	73	0.65	100.7	105.0	78.8	0	103	1.00	35.3	31.2	25.9	0	31	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	134.7	117.2	112.6	0	116	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.942	1	Pocillopora_acuta_HIv2___RNAseq.g23055.t1a	6289861	6289919	6291311	6291330	6291331	6291524	148.6	88.5	49.5	0	79	1.00	112.3	98.2	79.6	34	78	0.70	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	42.4	49.0	30.9	0	46	1.00	0.0	0.0	0.0	0	0	nan	36.9	18.0	30.6	23	13	0.36	57.7	0.0	0.0	0	0	nan	62.3	24.0	37.6	38	24	0.39	45.5	57.4	34.5	0	57	1.00
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.944	1	Pocillopora_acuta_HIv2___RNAseq.g23145.t1	7543246	7543624	7544215	7544275	7544276	7544382	0.0	0.0	0.0	0	0	nan	5.4	1.2	26.1	14	3	0.18	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	94.3	56.7	107.7	32	48	0.60	0.0	0.0	0.0	0	0	nan	71.0	51.1	55.4	0	54	1.00	4.2	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.947	2	Pocillopora_acuta_HIv2___RNAseq.g23213.t1	8711379	8711738	8713473	8713481	8713482	8713739	146.1	0.0	126.4	152	0	0.00	26.8	0.0	51.9	32	0	0.00	68.5	0.0	77.9	74	0	0.00	0.0	0.0	0.0	0	0	nan	154.3	6.0	199.1	209	0	0.00	0.8	0.0	19.7	0	0	nan	109.8	0.0	147.5	137	0	0.00	0.0	0.0	0.0	0	0	nan	206.8	34.3	256.5	235	35	0.13	0.0	0.0	0.5	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.948	1	Pocillopora_acuta_HIv2___RNAseq.g23249.t1	9447595	9447731	9448468	9448472	9448473	9448576	0.0	0.0	0.0	0	0	nan	25.1	34.2	33.6	0	32	1.00	2.1	24.8	32.2	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	39.3	34.2	27.5	0	35	1.00	0.0	3.8	18.4	0	0	nan	7.7	0.6	27.7	6	0	nan	75.6	40.6	48.8	18	40	0.69
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.950	0	Pocillopora_acuta_HIv2___TS.g24743.t1	10218592	10218791	10220203	10220205	10220206	10220568	28.9	42.0	84.9	43	42	0.49	0.1	0.0	5.8	0	0	nan	0.0	0.0	0.1	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	1.5	0.0	0.0	0	0	nan	0.0	0.0	0.2	0	0	nan	0.7	0.0	10.2	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	7.3	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	+	alt_3prime.951	0	Pocillopora_acuta_HIv2___TS.g24838.t1	11947109	11947150	11947945	11948175	11948176	11948217	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	52.5	82.6	93.3	4	10	0.71
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.953	2	Pocillopora_acuta_HIv2___RNAseq.g22638.t1	473351	473447	473448	473449	474100	474135	879.5	1163.0	1193.1	0	1157	1.00	754.7	896.5	939.4	0	890	1.00	99.4	121.0	119.4	0	119	1.00	547.1	563.0	595.1	37	555	0.94	234.3	279.0	287.1	0	274	1.00	1442.8	1616.0	1679.9	0	1606	1.00	63.2	62.0	51.5	0	60	1.00	873.5	1128.5	1184.6	0	1122	1.00	295.7	330.0	339.7	0	325	1.00	1408.9	1674.5	1689.9	0	1655	1.00
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.954	2	Pocillopora_acuta_HIv2___RNAseq.g22673.t1	860462	860528	860529	860763	860954	861041	0.0	0.0	0.0	0	0	nan	144.2	123.9	105.9	28	126	0.82	0.1	0.6	0.0	0	0	nan	0.0	0.0	11.3	0	0	nan	84.0	68.0	69.9	0	86	1.00	171.4	119.9	70.1	0	89	1.00	39.2	0.0	6.2	21	0	0.00	87.7	84.1	55.5	0	57	1.00	208.7	46.2	48.4	25	23	0.48	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.955	1	Pocillopora_acuta_HIv2___RNAseq.g22673.t1	860954	861041	861042	861062	863627	863637	0.0	0.0	2.0	0	0	nan	105.9	0.0	109.5	103	0	0.00	0.0	0.0	0.0	0	0	nan	11.3	12.7	0.0	0	0	nan	69.9	78.9	38.5	0	37	1.00	70.1	63.3	115.5	39	68	0.64	6.2	0.0	42.8	0	0	nan	55.5	0.0	152.7	70	0	0.00	48.4	0.0	115.5	52	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.957	1	Pocillopora_acuta_HIv2___RNAseq.g22691.t1	1021498	1021563	1021564	1021690	1022154	1022264	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	32.5	1.3	45.1	29	9	0.24
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.958	2	Pocillopora_acuta_HIv2___RNAseq.g22700.t1	1161567	1161895	1161896	1161918	1162151	1162363	116.2	120.5	118.8	0	117	1.00	54.0	24.3	51.0	35	21	0.38	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.960	2	Pocillopora_acuta_HIv2___RNAseq.g22732.t1	1609115	1609378	1609379	1609381	1610012	1610092	3824.2	3300.7	2185.2	78	3290	0.98	3343.8	3117.7	2177.6	0	3083	1.00	4603.2	3964.7	2617.0	0	3902	1.00	1232.7	1005.0	639.3	0	1000	1.00	3019.7	2688.7	1836.7	0	2654	1.00	1602.9	1299.3	862.9	0	1277	1.00	2568.7	2254.0	1581.9	45	2246	0.98	1872.4	1728.7	1256.1	69	1731	0.96	3129.5	2953.3	2043.0	61	2924	0.98	3772.2	3366.7	2407.3	181	3376	0.95
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.961	2	Pocillopora_acuta_HIv2___RNAseq.g22791.t2	2387555	2387655	2387656	2387659	2388291	2388389	0.0	0.0	0.0	0	0	nan	164.1	158.2	211.3	40	161	0.80	0.0	0.0	0.0	0	0	nan	1.5	0.0	0.0	0	0	nan	62.0	79.0	105.0	0	76	1.00	33.3	34.0	59.7	0	37	1.00	61.9	39.2	63.9	13	40	0.75	0.0	0.0	0.0	0	0	nan	39.8	35.0	45.3	0	36	1.00	266.9	230.0	281.1	37	235	0.86
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.963	2	Pocillopora_acuta_HIv2___RNAseq.g22964.t1	5027240	5027326	5027327	5027332	5027637	5027750	0.0	0.0	0.0	0	0	nan	162.7	139.7	153.4	32	140	0.81	142.5	146.3	156.6	0	149	1.00	0.0	0.0	0.0	0	0	nan	0.5	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	61.1	84.7	75.7	0	84	1.00	0.0	0.0	0.0	0	0	nan	234.3	202.0	221.6	26	202	0.89	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.967	2	Pocillopora_acuta_HIv2___RNAseq.g23067.t1	6492512	6492582	6492583	6492593	6492877	6492915	0.0	0.0	0.0	0	0	nan	174.9	165.1	143.0	0	134	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	172.7	174.9	157.1	0	169	1.00	51.8	49.4	48.5	0	46	1.00	6.4	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	90.0	79.3	102.3	25	72	0.74	46.6	51.5	56.9	0	50	1.00
Pocillopora_acuta_HIv2___xfSc0000000	-	alt_3prime.969	1	Pocillopora_acuta_HIv2___RNAseq.g23078.t1	6718538	6718591	6718592	6718625	6719403	6719460	0.0	0.0	0.0	0	0	nan	109.2	0.0	119.3	121	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	197.3	16.6	124.5	140	14	0.09	33.9	0.0	30.1	34	0	0.00	57.3	0.0	61.6	60	0	0.00	33.3	0.0	33.5	32	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000001	+	alt_3prime.972	2	Pocillopora_acuta_HIv2___TS.g5798.t1	92461	92629	93005	93103	93104	93204	353.8	0.0	381.7	357	0	0.00	778.4	25.6	1029.3	932	0	0.00	324.1	130.7	522.8	392	0	0.00	115.0	139.2	127.2	0	130	1.00	774.6	0.0	1076.1	986	0	0.00	288.7	69.1	455.4	359	62	0.15	845.8	119.0	1164.1	985	0	0.00	638.2	17.2	867.9	779	0	0.00	1042.9	23.3	1391.3	1274	20	0.02	383.0	23.8	536.6	429	0	0.00
Pocillopora_acuta_HIv2___xfSc0000001	+	alt_3prime.974	1	Pocillopora_acuta_HIv2___RNAseq.g7445.t2	2385178	2385236	2385817	2385819	2385820	2385871	66.2	47.3	21.6	0	48	1.00	158.5	119.7	95.9	0	119	1.00	181.8	163.3	152.8	0	162	1.00	44.9	0.0	0.0	0	0	nan	137.9	65.3	79.0	22	64	0.74	1.4	0.0	5.9	0	0	nan	172.4	140.3	110.4	0	137	1.00	164.7	158.3	143.1	0	92	1.00	79.9	20.0	56.8	37	20	0.35	161.9	58.0	97.4	63	58	0.48
Pocillopora_acuta_HIv2___xfSc0000001	+	alt_3prime.977	2	Pocillopora_acuta_HIv2___RNAseq.g7449.t1	2424049	2424097	2430436	2430438	2430439	2430517	0.0	0.0	0.0	0	0	nan	85.4	93.7	104.2	0	77	1.00	38.3	44.7	40.8	0	43	1.00	0.0	0.0	0.0	0	0	nan	115.3	136.7	134.7	0	133	1.00	32.6	20.0	26.0	13	19	0.59	44.9	18.0	46.0	24	18	0.43	67.9	76.0	83.3	0	76	1.00	63.7	57.3	61.9	0	57	1.00	65.6	60.3	70.7	0	60	1.00
