chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:e2_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:e2_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:e2_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:e2_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:e2_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:e2_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:e2_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:e2_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:e2_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:e2_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.670	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879708	1880072	1880104	1880105	1880354	0.0	1.0	2.2	0	0	nan	1215.8	2265.6	2051.8	0	0	nan	4355.1	13043.5	9422.2	1	0	nan	48.6	495.8	486.3	0	0	nan	1840.8	5876.2	5171.4	258	67	0.21	326.6	453.8	425.8	0	0	nan	2343.4	7931.5	6487.2	0	0	nan	82.0	80.9	94.9	0	0	nan	2286.0	6234.9	5426.6	0	0	nan	1.3	0.0	1.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.672	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879512	1879741	1879775	1879807	1879808	1879840	0.0	0.0	0.0	0	0	nan	1240.2	1754.2	1959.6	1	86	0.99	4596.8	9917.0	11368.5	0	318	1.00	66.5	344.2	401.8	0	0	nan	2026.7	4969.3	5345.4	74	185	0.71	347.9	658.7	701.8	0	0	nan	2502.9	6104.2	7121.3	0	394	1.00	87.1	152.1	150.3	0	0	nan	2410.8	4907.7	5310.6	0	154	1.00	1.1	1.0	0.8	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.675	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879775	1879807	1879841	1879873	1879874	1879889	0.0	1.5	2.0	0	0	nan	1754.2	2004.5	1857.8	0	0	nan	9917.0	11478.6	10135.8	2	201	0.99	344.2	431.5	422.1	0	0	nan	4969.3	5482.2	5196.5	399	0	0.00	658.7	679.5	647.1	0	0	nan	6104.2	7472.1	6404.8	0	208	1.00	152.1	132.7	126.4	0	0	nan	4907.7	5117.2	4892.6	347	98	0.22	1.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.682	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879775	1879873	1879973	1880071	1880072	1880242	0.5	1.0	0.2	0	0	nan	1906.1	2198.8	2132.3	135	23	0.15	10921.4	12706.3	10713.8	944	204	0.18	392.5	537.3	516.8	0	0	nan	5265.6	5629.1	5419.8	457	0	0.00	680.0	532.5	441.0	0	0	nan	6899.2	7592.0	7111.4	519	209	0.29	145.1	104.4	80.3	0	0	nan	5111.8	6191.0	5649.2	0	0	nan	0.6	0.0	0.3	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.683	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879841	1879873	1880072	1880302	1880303	1880354	1.5	0.3	9.9	0	0	nan	2004.5	2097.4	1985.1	8	135	0.94	11478.6	10224.7	8155.2	0	944	1.00	431.5	507.6	398.0	0	0	nan	5482.2	5334.4	4894.8	0	457	1.00	679.5	431.8	417.0	0	0	nan	7472.1	6831.7	5873.7	0	519	1.00	132.7	85.4	127.8	0	0	nan	5117.2	5584.1	5239.9	0	0	nan	0.0	0.6	2.1	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.685	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879841	1879939	1879973	1880071	1880072	1880354	1.6	1.0	2.0	0	0	nan	2007.7	2198.8	2076.7	0	0	nan	11088.7	12706.3	9844.5	0	403	1.00	440.5	537.3	487.4	0	0	nan	5408.8	5629.1	5253.6	0	226	1.00	642.8	532.5	429.1	0	0	nan	7106.2	7592.0	6655.6	246	324	0.57	135.3	104.4	93.2	0	0	nan	5172.4	6191.0	5520.8	0	13	1.00	0.0	0.0	0.9	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.688	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879841	1879972	1880039	1880302	1880303	1880354	1.3	0.4	9.9	0	0	nan	2007.7	2111.6	1985.1	0	58	1.00	11238.2	10578.5	8155.2	139	313	0.69	453.8	506.8	398.0	0	0	nan	5386.9	5387.0	4894.8	280	248	0.47	624.6	440.2	417.0	0	0	nan	7106.0	6925.3	5873.7	2	370	0.99	136.0	84.6	127.8	0	0	nan	5322.2	5670.8	5239.9	296	0	0.00	0.0	0.6	2.1	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.689	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879874	1879972	1880039	1880335	1880336	1881307	1.2	1.1	3.1	0	0	nan	2008.8	2097.1	2730.0	0	58	1.00	11158.1	10319.0	10025.6	196	313	0.61	461.3	495.8	351.6	0	0	nan	5355.2	5338.9	5621.0	0	248	1.00	606.2	436.4	494.9	0	0	nan	6984.0	6803.7	7306.9	0	370	1.00	137.1	88.9	78.6	0	0	nan	5390.5	5628.3	7149.6	0	0	nan	0.0	0.7	1.4	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.690	0	Pocillopora_acuta_HIv2___RNAseq.g4097.t1	1879874	1879972	1880303	1880335	1880336	1880354	1.2	6.8	15.3	0	0	nan	2008.8	1981.4	1991.4	0	0	nan	11158.1	8243.0	8002.6	196	139	0.41	461.3	407.4	381.8	0	0	nan	5355.2	4954.9	4790.5	0	280	1.00	606.2	405.6	436.6	0	0	nan	6984.0	5831.5	5946.9	0	2	nan	137.1	123.5	135.2	0	0	nan	5390.5	5288.5	5155.6	0	296	1.00	0.0	2.0	2.3	0	0	nan
Pocillopora_acuta_HIv2___Sc0000029	-	alt_5prime.691	0	Pocillopora_acuta_HIv2___RNAseq.g4106.t1	2126339	2126436	2132053	2132104	2132105	2132252	109.5	373.6	119.7	0	0	nan	3518.0	515.0	186.9	42	52	0.55	303.5	171.9	62.1	0	0	nan	10.2	189.2	56.2	0	0	nan	536.8	504.4	145.5	0	0	nan	35.8	375.6	136.6	0	33	1.00	230.6	534.2	167.9	0	40	1.00	116.9	428.2	138.2	0	0	nan	460.8	436.3	161.4	46	0	0.00	76.8	327.7	93.5	0	0	nan
Pocillopora_acuta_HIv2___Sc0000030	+	alt_5prime.693	2	Pocillopora_acuta_HIv2___RNAseq.g29483.t1	859896	860090	860091	860096	860292	860494	1.1	0.0	0.0	0	0	nan	25.2	24.8	29.8	0	20	1.00	128.8	121.3	172.9	0	123	1.00	0.0	0.0	0.0	0	0	nan	139.0	107.3	111.9	0	106	1.00	54.2	51.2	66.5	2	49	0.96	51.4	27.5	76.5	26	29	0.53	0.0	0.0	0.0	0	0	nan	34.5	22.0	68.4	37	22	0.37	65.9	0.0	57.6	64	0	0.00
Pocillopora_acuta_HIv2___Sc0000030	+	alt_5prime.696	2	Pocillopora_acuta_HIv2___RNAseq.g29539.t1	1671363	1671422	1671423	1671424	1672687	1672907	0.0	0.0	0.0	0	0	nan	601.2	932.5	693.2	0	741	1.00	245.4	380.0	332.2	0	334	1.00	0.0	0.0	0.8	0	0	nan	158.9	228.0	245.5	13	229	0.95	0.0	0.0	0.0	0	0	nan	279.9	388.0	334.4	0	313	1.00	0.0	0.0	0.0	0	0	nan	264.9	381.5	332.5	0	364	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000030	+	alt_5prime.697	1	Pocillopora_acuta_HIv2___RNAseq.g29545.t1	1793897	1793960	1793961	1794063	1794599	1794728	0.0	0.0	0.0	0	0	nan	30.8	4.4	114.5	41	18	0.31	0.0	0.0	34.7	0	0	nan	0.0	0.0	0.0	0	0	nan	23.3	22.3	51.9	0	0	nan	44.8	0.0	57.4	62	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	2.6	0	0	nan	51.0	0.0	64.7	51	0	0.00
Pocillopora_acuta_HIv2___Sc0000030	+	alt_5prime.698	2	Pocillopora_acuta_HIv2___RNAseq.g29555.t2	1928355	1928430	1928431	1928479	1928774	1928908	136.6	0.0	264.6	203	0	0.00	208.9	41.5	239.6	185	41	0.18	212.6	0.0	272.7	235	0	0.00	9.6	0.0	102.3	31	0	0.00	182.9	104.6	224.0	105	88	0.46	24.2	44.9	0.0	0	0	nan	95.5	9.2	120.8	96	10	0.09	131.2	165.1	138.0	0	138	1.00	324.0	21.8	297.6	302	19	0.06	23.9	0.0	21.2	15	0	0.00
Pocillopora_acuta_HIv2___Sc0000030	-	alt_5prime.699	2	Pocillopora_acuta_HIv2___RNAseq.g29424.t1	200065	200264	200362	200407	200408	200419	0.0	0.0	0.0	0	0	nan	143.0	18.0	116.3	99	17	0.15	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	23.4	16.4	11.7	0	21	1.00	119.9	46.7	79.8	36	0	0.00	53.3	29.3	31.8	0	28	1.00	100.2	74.5	66.3	0	74	1.00	25.2	0.0	30.0	31	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000030	-	alt_5prime.700	2	Pocillopora_acuta_HIv2___RNAseq.g29437.t1	328789	328929	329692	329763	329764	329831	45.9	0.0	0.0	0	0	nan	278.1	40.5	316.0	267	38	0.12	745.5	0.0	644.8	660	0	0.00	250.4	0.0	267.5	293	0	0.00	191.0	0.0	137.4	141	0	0.00	151.1	0.0	107.5	119	0	0.00	271.2	0.0	279.0	266	0	0.00	100.3	0.0	104.7	100	0	0.00	249.2	14.2	248.5	222	0	0.00	256.6	0.0	269.8	248	0	0.00
Pocillopora_acuta_HIv2___Sc0000030	-	alt_5prime.701	1	Pocillopora_acuta_HIv2___RNAseq.g29556.t2	1938250	1938395	1938905	1938918	1938919	1938930	106.8	110.3	110.8	0	107	1.00	106.9	93.5	108.8	2	89	0.98	146.2	188.9	186.2	0	158	1.00	0.0	0.0	0.0	0	0	nan	193.1	55.2	198.8	136	50	0.27	183.7	55.6	168.4	119	59	0.33	144.6	59.3	118.3	66	27	0.29	103.2	0.0	82.3	80	0	0.00	329.2	84.6	287.8	201	81	0.29	123.9	0.0	115.1	117	0	0.00
Pocillopora_acuta_HIv2___Sc0000031	+	alt_5prime.702	2	Pocillopora_acuta_HIv2___RNAseq.g21178.t3a	51633	51674	51675	51766	52273	52412	119.7	182.6	214.6	0	195	1.00	181.7	196.4	267.0	47	188	0.80	2.0	5.3	6.7	0	9	nan	294.6	390.5	419.2	0	401	1.00	116.0	131.0	117.5	0	124	1.00	3.7	4.7	10.5	0	4	nan	196.1	270.6	281.0	19	236	0.93	156.0	176.8	186.1	0	135	1.00	212.5	297.3	325.1	0	327	1.00	86.3	129.7	125.7	0	138	1.00
Pocillopora_acuta_HIv2___Sc0000031	+	alt_5prime.703	2	Pocillopora_acuta_HIv2___RNAseq.g21178.t3d	77025	77102	77103	77644	77931	77996	105.8	141.5	143.2	0	141	1.00	278.3	110.9	400.8	252	89	0.26	130.1	129.1	119.6	0	115	1.00	0.0	0.0	0.0	0	0	nan	216.6	89.6	298.9	142	64	0.31	131.8	0.0	141.4	134	0	0.00	89.1	30.8	130.1	53	0	0.00	0.0	0.0	36.1	0	0	nan	267.2	53.4	349.7	207	68	0.25	240.5	134.0	286.4	111	133	0.55
Pocillopora_acuta_HIv2___Sc0000031	+	alt_5prime.704	1	Pocillopora_acuta_HIv2___RNAseq.g21178.t3d	77931	77996	77997	78080	78597	78674	143.2	0.0	133.9	136	0	0.00	400.8	0.0	378.8	380	0	0.00	119.6	0.0	129.9	116	0	0.00	0.0	0.0	0.0	0	0	nan	298.9	41.6	324.0	276	34	0.11	141.4	0.0	145.2	130	0	0.00	130.1	0.0	194.7	147	0	0.00	36.1	0.0	69.2	55	0	0.00	349.7	69.2	410.7	306	0	0.00	286.4	0.0	312.6	296	0	0.00
Pocillopora_acuta_HIv2___Sc0000031	+	alt_5prime.705	0	Pocillopora_acuta_HIv2___RNAseq.g21216.t1	354968	355010	355011	355084	355856	355954	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	44.7	24.4	152.8	42	47	0.53	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	15.9	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	32.2	0	0	nan	0.0	0.0	44.1	0	0	nan
Pocillopora_acuta_HIv2___Sc0000031	+	alt_5prime.706	0	Pocillopora_acuta_HIv2___RNAseq.g21216.t1	355116	355158	355159	355232	355856	355954	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	40.2	20.4	152.8	37	34	0.48	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	15.9	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	32.2	0	0	nan	0.0	0.0	44.1	0	0	nan
Pocillopora_acuta_HIv2___Sc0000031	+	alt_5prime.707	1	Pocillopora_acuta_HIv2___RNAseq.g21306.t2	1208815	1208923	1208924	1208928	1209517	1209520	190.1	229.6	224.8	0	223	1.00	95.0	29.8	128.2	91	31	0.25	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	129.7	0.0	171.2	169	0	0.00	52.0	0.0	54.2	52	0	0.00	82.4	48.4	82.0	33	49	0.60	143.9	106.2	167.5	60	105	0.64	59.1	27.2	85.5	59	25	0.30	44.1	8.4	74.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000031	-	alt_5prime.708	1	Pocillopora_acuta_HIv2___RNAseq.g21179.t1	82201	82279	82604	82605	82606	82697	138.6	127.0	115.7	0	124	1.00	178.4	158.5	151.4	0	158	1.00	0.0	0.0	0.0	0	0	nan	166.3	170.5	182.0	0	170	1.00	144.8	88.0	124.8	31	84	0.73	77.8	61.5	48.3	0	62	1.00	120.0	85.5	126.9	0	81	1.00	46.6	51.0	37.3	0	51	1.00	155.5	125.5	137.2	0	123	1.00	175.6	166.0	135.9	0	165	1.00
Pocillopora_acuta_HIv2___Sc0000031	-	alt_5prime.709	2	Pocillopora_acuta_HIv2___TS.g18974.t1b	168503	168622	169172	169180	169181	169263	135.1	0.1	142.8	138	0	0.00	95.7	40.6	80.0	37	39	0.51	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	32.5	0.0	32.2	32	0	0.00	0.0	0.0	0.0	0	0	nan	20.9	0.0	26.8	22	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000031	-	alt_5prime.712	1	Pocillopora_acuta_HIv2___RNAseq.g21289.t1	1054995	1055152	1057180	1057296	1057297	1057380	181.8	102.8	73.8	0	172	1.00	119.4	83.8	88.4	35	94	0.73	125.7	144.5	136.3	0	132	1.00	11.9	49.3	49.6	0	39	1.00	73.2	50.7	44.5	0	63	1.00	45.9	27.0	13.5	0	34	1.00	223.8	105.5	115.2	0	143	1.00	86.7	151.4	176.9	0	115	1.00	182.7	190.0	158.7	0	182	1.00	172.5	195.4	169.4	0	182	1.00
Pocillopora_acuta_HIv2___Sc0000031	-	alt_5prime.715	2	Pocillopora_acuta_HIv2___TS.g19119.t1c	1638653	1638772	1639898	1639925	1639926	1640006	0.0	0.0	0.0	0	0	nan	215.2	75.1	193.5	98	70	0.42	317.7	245.5	229.3	1	254	1.00	0.0	0.0	0.0	0	0	nan	132.7	14.0	64.7	57	18	0.24	65.2	0.0	47.6	58	0	0.00	161.2	0.0	75.2	89	0	0.00	0.0	0.0	0.0	0	0	nan	120.4	0.0	73.8	88	0	0.00	125.0	80.4	64.6	0	92	1.00
Pocillopora_acuta_HIv2___Sc0000032	+	alt_5prime.721	2	Pocillopora_acuta_HIv2___RNAseq.14228_t	1427096	1427285	1427286	1427305	1428019	1428144	42.2	54.1	35.5	0	53	1.00	88.9	80.5	102.5	0	78	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	48.3	62.4	78.9	19	60	0.76	62.5	64.3	64.9	0	60	1.00	34.3	32.5	32.9	0	30	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000032	-	alt_5prime.723	2	Pocillopora_acuta_HIv2___TS.g7668.t1	1416890	1417061	1418479	1418510	1418511	1418633	0.0	0.0	0.0	0	0	nan	115.7	16.8	149.4	103	7	0.06	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	56.5	1.2	78.9	87	0	0.00	27.9	0.1	42.1	32	0	0.00	0.0	0.9	3.7	0	0	nan	84.5	37.6	70.1	35	40	0.53	43.5	0.0	2.8	16	0	0.00
Pocillopora_acuta_HIv2___Sc0000033	-	alt_5prime.731	0	Pocillopora_acuta_HIv2___TS.g19238.t2	1216686	1216760	1217294	1217424	1217425	1217514	0.0	115.8	122.3	0	0	nan	0.0	0.0	21.0	0	0	nan	0.0	2.6	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	26.7	44.6	77.4	0	0	nan	0.0	0.0	0.0	0	0	nan	88.1	38.7	109.4	56	30	0.35	0.0	98.1	91.0	0	0	nan	1.4	0.0	4.1	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000034	+	alt_5prime.733	2	Pocillopora_acuta_HIv2___RNAseq.g15123.t1	435295	435452	435453	435454	435652	435710	94.0	827.5	1605.7	0	814	1.00	147.0	1179.5	2060.1	10	1183	0.99	74.7	527.0	1049.4	0	532	1.00	38.0	311.5	594.3	0	315	1.00	106.3	785.5	1524.5	0	794	1.00	104.5	763.5	1422.0	0	773	1.00	82.4	539.0	945.5	0	531	1.00	48.8	430.5	850.1	0	434	1.00	138.6	1105.5	2083.4	0	1112	1.00	79.7	635.0	1243.5	0	641	1.00
Pocillopora_acuta_HIv2___Sc0000034	+	alt_5prime.734	2	Pocillopora_acuta_HIv2___RNAseq.g15123.t1	435652	435755	435756	435792	436575	436654	2127.6	3635.4	4232.6	0	3797	1.00	2638.0	4379.1	4966.6	117	4530	0.97	1433.9	2618.8	3438.5	0	2822	1.00	816.9	1388.5	1582.8	0	1461	1.00	2088.0	3704.4	4333.6	0	3858	1.00	1907.1	3345.5	3904.8	0	3397	1.00	1283.5	2267.9	2552.6	0	2340	1.00	1154.2	2069.7	2600.9	0	2201	1.00	2816.5	4986.2	5719.7	86	5160	0.98	1735.5	3127.5	3541.2	0	3224	1.00
Pocillopora_acuta_HIv2___Sc0000034	+	alt_5prime.735	2	Pocillopora_acuta_HIv2___RNAseq.g15128.t1	465359	465420	465421	465421	465864	466192	0.0	0.0	0.0	0	0	nan	25.4	25.0	46.9	4	23	0.85	0.0	0.0	0.4	0	0	nan	0.0	0.0	0.0	0	0	nan	100.6	109.0	122.0	0	108	1.00	50.5	49.0	127.5	0	49	1.00	36.9	34.0	39.3	0	34	1.00	26.5	26.0	3.7	0	24	1.00	136.4	145.0	180.2	0	143	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000034	+	alt_5prime.737	2	Pocillopora_acuta_HIv2___RNAseq.g15140.t1	1113370	1113512	1113513	1113515	1114128	1114972	18.6	5.0	0.3	0	4	nan	227.1	142.0	133.0	0	118	1.00	359.6	295.3	326.1	0	286	1.00	266.3	121.7	7.2	0	119	1.00	146.2	48.0	27.8	0	43	1.00	75.1	25.3	0.5	0	24	1.00	131.8	76.0	53.4	0	70	1.00	22.9	3.0	0.2	0	0	nan	267.1	115.3	22.1	2	111	0.98	142.7	72.0	10.5	8	72	0.90
Pocillopora_acuta_HIv2___Sc0000034	+	alt_5prime.739	2	Pocillopora_acuta_HIv2___RNAseq.g15153.t2	1202516	1202663	1202664	1202941	1203868	1203955	146.5	122.2	0.0	0	0	nan	367.1	57.2	371.9	340	0	0.00	0.0	0.0	9.3	0	0	nan	0.0	0.0	0.0	0	0	nan	106.0	0.0	145.6	137	0	0.00	0.0	0.0	0.0	0	0	nan	260.2	31.6	228.2	211	0	0.00	0.0	0.0	0.0	0	0	nan	219.7	25.1	266.8	216	30	0.12	10.0	0.0	112.0	44	0	0.00
Pocillopora_acuta_HIv2___Sc0000034	-	alt_5prime.740	0	Pocillopora_acuta_HIv2___RNAseq.g15082.t1	87593	87829	88539	88593	88594	88738	252.6	119.4	227.6	126	115	0.48	254.3	87.0	79.7	0	65	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	46.7	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	50.5	0.0	0.0	0	0	nan	96.1	36.4	33.5	0	0	nan	288.0	199.8	139.8	0	79	1.00	34.3	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000034	-	alt_5prime.741	1	Pocillopora_acuta_HIv2___RNAseq.g15087.t1	131187	131251	131819	131944	131945	132009	128.1	105.3	87.0	0	112	1.00	16.3	14.7	11.9	0	15	1.00	99.7	79.6	77.9	0	91	1.00	0.0	0.0	0.0	0	0	nan	1.5	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	64.5	32.1	37.9	19	44	0.70	69.6	71.2	48.8	0	86	1.00	55.1	55.5	48.2	0	54	1.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000034	-	alt_5prime.742	1	Pocillopora_acuta_HIv2___RNAseq.g15095.t1	235324	235389	235512	235584	235585	235620	0.0	0.0	0.0	0	0	nan	69.0	65.3	80.8	0	51	1.00	124.7	119.1	115.5	0	125	1.00	0.0	0.0	0.0	0	0	nan	74.8	84.8	77.1	0	87	1.00	0.0	0.0	0.0	0	0	nan	120.5	124.1	133.7	0	123	1.00	0.0	0.0	0.0	0	0	nan	191.6	210.2	238.2	0	191	1.00	69.0	20.1	84.3	52	20	0.28
Pocillopora_acuta_HIv2___Sc0000035	+	alt_5prime.746	1	Pocillopora_acuta_HIv2___RNAseq.g9751.t1	1055914	1056052	1056053	1056067	1056635	1056955	0.0	0.0	0.0	0	0	nan	31.0	32.0	32.4	4	32	0.89	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	3.4	0	0	nan	0.0	0.0	0.0	0	0	nan	23.5	0.0	23.9	23	0	0.00	0.0	0.0	6.8	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000035	+	alt_5prime.747	2	Pocillopora_acuta_HIv2___RNAseq.g9767.t1	1203666	1203679	1203680	1203743	1203857	1203892	15.5	49.2	87.1	0	73	1.00	4.0	13.6	27.5	0	19	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	30.1	41.8	93.7	10	64	0.86	11.8	27.9	55.0	0	44	1.00	3.0	12.9	41.1	0	28	1.00
Pocillopora_acuta_HIv2___Sc0000035	-	alt_5prime.749	2	Pocillopora_acuta_HIv2___RNAseq.g9670.t1	23730	23865	24646	24673	24674	24792	100.1	0.0	134.5	109	0	0.00	228.8	25.7	232.8	236	0	0.00	1.9	0.0	0.2	1	0	nan	162.3	0.0	154.5	159	0	0.00	363.5	0.0	372.3	385	0	0.00	222.7	0.0	194.8	223	0	0.00	161.0	16.3	154.0	146	15	0.09	0.0	0.0	0.0	0	0	nan	218.1	0.0	243.8	217	0	0.00	74.1	0.0	56.7	68	0	0.00
Pocillopora_acuta_HIv2___Sc0000035	-	alt_5prime.750	2	Pocillopora_acuta_HIv2___RNAseq.g9726.t1	706444	706592	707560	707562	707563	707603	6.4	0.0	5.0	7	0	nan	2.5	0.0	5.9	6	0	nan	157.7	140.7	130.8	9	142	0.94	0.0	0.0	0.0	0	0	nan	103.2	0.3	127.2	147	0	0.00	1.6	0.0	0.0	0	0	nan	17.7	0.0	19.4	23	0	0.00	0.0	0.0	0.0	0	0	nan	8.4	1.0	13.8	15	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000035	-	alt_5prime.751	2	Pocillopora_acuta_HIv2___RNAseq.g9783.t3	1339307	1339390	1342077	1342086	1342087	1342097	21.4	0.0	0.0	0	0	nan	189.2	0.0	74.4	77	0	0.00	20.4	0.0	0.0	0	0	nan	211.1	0.0	166.9	168	0	0.00	243.3	44.0	124.5	86	0	0.00	59.5	0.0	0.0	0	0	nan	105.6	0.0	44.5	47	0	0.00	105.5	0.0	0.0	0	0	nan	350.9	19.8	67.8	54	32	0.37	82.2	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000036	+	alt_5prime.754	0	Pocillopora_acuta_HIv2___RNAseq.g31304.t1	198974	199306	199307	199360	199451	199733	212.3	544.9	231.5	0	236	1.00	273.8	117.9	46.2	36	21	0.37	142.1	116.0	148.2	216	0	0.00	352.9	714.0	164.6	0	0	nan	145.9	94.8	31.0	0	17	1.00	132.9	202.5	54.0	0	0	nan	197.2	210.2	76.3	0	0	nan	356.8	31.9	31.9	1	0	nan	317.5	265.9	68.6	8	0	nan	346.2	43.0	62.6	64	0	0.00
Pocillopora_acuta_HIv2___Sc0000036	+	alt_5prime.756	0	Pocillopora_acuta_HIv2___RNAseq.g31304.t1	198974	199358	199359	199394	199485	199733	257.0	472.9	196.9	123	93	0.43	252.8	91.5	39.0	39	0	0.00	138.6	104.6	125.5	0	0	nan	401.4	981.9	145.2	112	0	0.00	139.0	100.1	27.7	21	0	0.00	142.4	227.3	51.6	62	0	0.00	198.8	334.9	60.9	15	26	0.63	312.8	98.3	33.7	0	0	nan	310.8	298.5	60.3	102	0	0.00	305.3	44.6	57.1	0	0	nan
Pocillopora_acuta_HIv2___Sc0000036	+	alt_5prime.759	1	Pocillopora_acuta_HIv2___RNAseq.g31380.t1	1221442	1221551	1221552	1221641	1221918	1222034	24.6	0.0	13.8	19	0	0.00	24.8	22.0	31.4	0	0	nan	64.2	0.0	105.6	99	0	0.00	0.0	0.0	48.9	0	0	nan	183.3	6.1	235.4	176	12	0.06	71.7	0.0	99.5	103	0	0.00	0.0	0.0	38.6	0	0	nan	134.2	0.0	184.4	166	0	0.00	73.4	0.0	68.5	80	0	0.00	187.6	0.0	231.9	204	0	0.00
